"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","CM_vs_BDM"
0.245449999999998,11.088275,5.67468323970496,0.000635308195250962,0.00294418122366726,-1.03391856541955,"XRN2_HUMAN",46,-6.43198399305864,0.000225417121926077,0.00124275021220577,-0.245449999999998,"Non-significant",2.90561615403102,"XRN2","5'-3' exoribonuclease 2","XRN2_HUMAN",0.245449999999998
0.333862499999999,9.21539875,6.4825638925316,0.000276507454578963,0.00155048434516986,-0.113713846472023,"DAPK2_HUMAN",14,-6.43124785954966,0.000225589672926043,0.00124286568457507,-0.333862499999999,"Non-significant",2.9055758026534,"DAPK2","Death-associated protein kinase 2","DAPK2_HUMAN",0.333862499999999
-0.640419999999997,7.611615,-6.30191571960396,0.000330811362667158,0.00178186041468158,-0.312355322304582,"KLOTB_HUMAN",14,6.42830522589429,0.000226280894030827,0.00124583664826375,0.640419999999997,"Up in CM",2.904538897812,"KLB","Beta-klotho","KLOTB_HUMAN",-0.640419999999997
0.545429999999998,8.3779525,6.19326335822318,0.000369149146894941,0.00195370219899595,-0.433758300658978,"S11IP_HUMAN",22,-6.4250692349946,0.0002270437335476,0.00124919766954579,-0.545429999999998,"Up in BDM",2.90336883464385,"STK11IP","Serine/threonine-protein kinase 11-interacting protein","S11IP_HUMAN",0.545429999999998
-0.178200000000004,16.016425,-5.16720464145379,0.00111732577996285,0.00451001316796429,-1.65600772711347,"HYOU1_HUMAN",62,6.42226950931451,0.000227706027984286,0.00125200135306182,0.178200000000004,"Non-significant",2.90239520177498,"HYOU1","Hypoxia up-regulated protein 1","HYOU1_HUMAN",-0.178200000000004
-0.186475,12.7833375,-5.50561043006106,0.000763885728665915,0.00337410301918274,-1.23725493096761,"SC24A_HUMAN",33,6.41665512645435,0.000229040605573753,0.00125849523089385,0.186475,"Non-significant",2.90014842588471,"SEC24A","Protein transport protein Sec24A","SC24A_HUMAN",-0.186475
0.9539725,7.01026625,6.31894681964342,0.000325214350114249,0.0017586459381508,-0.293457943343786,"MATN2_HUMAN",10,-6.4081385396176,0.000231081623062086,0.00126885944130139,-0.9539725,"Up in BDM",2.89658648448382,"MATN2","Matrilin-2","MATN2_HUMAN",0.9539725
-0.482275000000003,12.1573625,-8.06201361099902,6.65367017888876e-05,0.000531645108445712,1.4678512346422,"CISD3_HUMAN",6,6.40508295136566,0.000231818803600819,0.00127205525563555,0.482275000000003,"Non-significant",2.89549402336024,"CISD3","CDGSH iron-sulfur domain-containing protein 3, mitochondrial","CISD3_HUMAN",-0.482275000000003
0.310074999999999,11.7440875,6.04308602236172,0.00043054378502223,0.00219034335505353,-0.603994537887147,"VATH_HUMAN",24,-6.40416283819593,0.000232041296739885,0.00127242444861109,-0.310074999999999,"Non-significant",2.89536799486578,"ATP6V1H","V-type proton ATPase subunit H","VATH_HUMAN",0.310074999999999
-0.124699999999997,14.49145,-4.84929768164588,0.00162018799801834,0.00597494431297992,-2.06403037616216,"SYSC_HUMAN",34,6.40205474082905,0.000232551949102239,0.00127437224514716,0.124699999999997,"Non-significant",2.89470369570559,"SARS1","Serine--tRNA ligase, cytoplasmic","SYSC_HUMAN",-0.124699999999997
0.346344999999999,7.78614,6.09005483736331,0.000410199337865239,0.00210967012033829,-0.550445475110834,"AT133_HUMAN",23,-6.40043946544995,0.00023294406537492,0.00127566830189953,-0.346344999999999,"Non-significant",2.89426223578848,"ATP13A3","Polyamine-transporting ATPase 13A3","AT133_HUMAN",0.346344999999999
-0.314024999999999,10.5772875,-6.21007089549925,0.000362907684234809,0.00192439663347798,-0.414882404892495,"HDA10_HUMAN",18,6.39879389391397,0.000233344289158143,0.00127700699767587,0.314024999999999,"Non-significant",2.89380672290597,"HDAC10","Polyamine deacetylase HDAC10","HDA10_HUMAN",-0.314024999999999
0.742894999999997,9.2778,6.33003811462521,0.000321626148931761,0.00174615309201495,-0.28117041791985,"GDAP1_HUMAN",11,-6.39531066195265,0.000234193969126216,0.00128080197391376,-0.742894999999997,"Up in BDM",2.89251801177334,"GDAP1","Ganglioside-induced differentiation-associated protein 1","GDAP1_HUMAN",0.742894999999997
-0.498652500000002,8.33732625,-6.34193659657609,0.000317825802601415,0.00172780897196711,-0.268005419046991,"SGK2_HUMAN",13,6.38383690366644,0.00023701713203625,0.00129537763228878,0.498652500000002,"Non-significant",2.8876036063229,"SGK2","Serine/threonine-protein kinase Sgk2","SGK2_HUMAN",-0.498652500000002
-0.298292500000001,8.88174875,-5.80463278136678,0.000552770440967435,0.00265006554096552,-0.880236963099553,"IFIH1_HUMAN",45,6.38074583002606,0.00023778413123808,0.00129870373610245,0.298292500000001,"Non-significant",2.88648991008985,"IFIH1","Interferon-induced helicase C domain-containing protein 1","IFIH1_HUMAN",-0.298292500000001
0.205324999999998,11.4502125,5.96481250552797,0.000466990547109719,0.00233012081874953,-0.693860783351948,"PCY1A_HUMAN",21,-6.37849221125422,0.000238345061845662,0.00130090067710435,-0.205324999999998,"Non-significant",2.88575586026558,"PCYT1A","Choline-phosphate cytidylyltransferase A","PCY1A_HUMAN",0.205324999999998
-0.8802725,8.59485125,-7.51788594448586,0.000105795793696729,0.000740028939185823,0.952463445745156,"RNAS2_HUMAN",3,6.37754135816693,0.000238582170572197,0.00130132843270184,0.8802725,"Up in CM",2.88561308121775,"RNASE2","Non-secretory ribonuclease","RNAS2_HUMAN",-0.8802725
0.383324999999999,11.4176375,6.88090542216226,0.000188588579143266,0.00113847143766693,0.310628995114373,"SRS11_HUMAN",10,-6.37641114005088,0.000238864346268177,0.00130198272733431,-0.383324999999999,"Non-significant",2.88539477726795,"SRSF11","Serine/arginine-rich splicing factor 11","SRS11_HUMAN",0.383324999999999
0.306907499999999,8.88727875,5.82952266363519,0.000538361521705975,0.00260202307700412,-0.851056449403314,"HTR5A_HUMAN",43,-6.37578927568651,0.000239019761483061,0.00130198272733431,-0.306907499999999,"Non-significant",2.88539477726795,"HEATR5A","HEAT repeat-containing protein 5A","HTR5A_HUMAN",0.306907499999999
-0.528477500000001,7.75508875,-6.51523511948552,0.000267789487679888,0.00151298292212248,-0.078209299999247,"P20D2_HUMAN",10,6.36736550097183,0.000241136082656192,0.00131263851634493,0.528477500000001,"Up in CM",2.88185485652382,"PM20D2","Xaa-Arg dipeptidase","P20D2_HUMAN",-0.528477500000001
0.584125,11.4243125,6.54778151987108,0.00025940871519195,0.00147171809490907,-0.0429670226695249,"TRAM1_HUMAN",9,-6.365073330259,0.000241715533594566,0.00131407980120948,-0.584125,"Up in BDM",2.88137826021568,"TRAM1","Translocating chain-associated membrane protein 1","TRAM1_HUMAN",0.584125
-0.289574999999999,12.7556625,-5.86275726102302,0.000519768314526111,0.00253936867847739,-0.812219495425409,"HACL2_HUMAN",32,6.36472661542589,0.000241803315761362,0.00131407980120948,0.289574999999999,"Non-significant",2.88137826021568,"ILVBL","2-hydroxyacyl-CoA lyase 2","HACL2_HUMAN",-0.289574999999999
0.2852,10.192475,5.72595466730767,0.000601211145760295,0.00282935073073645,-0.973015770359364,"RLGPB_HUMAN",53,-6.36441702029176,0.000241881729693231,0.00131407980120948,-0.2852,"Non-significant",2.88137826021568,"RALGAPB","Ral GTPase-activating protein subunit beta","RLGPB_HUMAN",0.2852
-0.402949999999997,13.02445,-7.03671409216261,0.000163113976929363,0.00101688850408131,0.471677886474668,"NDUA7_HUMAN",9,6.360342108702,0.000242916446997686,0.00131882717383247,0.402949999999997,"Non-significant",2.87981211299695,"NDUFA7","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7","NDUA7_HUMAN",-0.402949999999997
0.2112,10.913325,6.08243659408068,0.000413425187615105,0.00211961206258201,-0.559111956466634,"MGAT2_HUMAN",19,-6.35518947455606,0.00024423184550847,0.00132509111150128,-0.2112,"Non-significant",2.87775425918993,"MGAT2","Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase","MGAT2_HUMAN",0.2112
0.226725000000002,11.3821375,7.3661133979328,0.000120983976710821,0.000819691438905218,0.803445594815219,"RT07_HUMAN",12,-6.34935007612141,0.00024573210552017,0.0013323490747714,-0.226725000000002,"Non-significant",2.87538197532673,"MRPS7","Small ribosomal subunit protein uS7m","RT07_HUMAN",0.226725000000002
-1.11194,10.11853,-6.88495516526754,0.000187872630529825,0.00113498881730546,0.314849298459865,"MT1F_HUMAN",3,6.34538343041986,0.000246757035058118,0.00133702192558258,1.11194,"Up in CM",2.87386147076236,"MT1F","Metallothionein-1F","MT1F_HUMAN",-1.11194
0.357122500000003,10.14756375,6.28939869470763,0.000334993353512192,0.00180083640137243,-0.326266735686764,"MK03_HUMAN",15,-6.34315402800669,0.00024733516015152,0.00133926924895783,-0.357122500000003,"Non-significant",2.8731321029121,"MAPK3","Mitogen-activated protein kinase 3","MK03_HUMAN",0.357122500000003
-0.225074999999993,18.2444625,-5.54280400897985,0.000733299528858147,0.00327964513779547,-1.1921920287672,"EST1_HUMAN",43,6.34242294271103,0.0002475250703517,0.00133941288893943,0.225074999999993,"Non-significant",2.87308552623877,"CES1","Liver carboxylesterase 1","EST1_HUMAN",-0.225074999999993
-0.405974999999996,14.9243125,-6.99432445868235,0.000169640960616236,0.00104880587868168,0.428129811241121,"UDB15_HUMAN",9,6.34154234850697,0.00024775403202454,0.00133957747935614,0.405974999999996,"Non-significant",2.87303216232176,"UGT2B15","UDP-glucuronosyltransferase 2B15","UDB15_HUMAN",-0.405974999999996
0.966502500000001,9.11315375,6.13897593409932,0.000390140070532065,0.00203458543143885,-0.494968170106998,"MICA2_HUMAN",23,-6.34104944694815,0.000247882292776685,0.00133957747935614,-0.966502500000001,"Up in BDM",2.87303216232176,"MICAL2","[F-actin]-monooxygenase MICAL2","MICA2_HUMAN",0.966502500000001
-0.505407499999999,8.08712625,-6.18520538106833,0.00037218380226923,0.00196595541946079,-0.44282042703384,"I2BPL_HUMAN",16,6.33237837298722,0.000250150704611987,0.00135094563663312,0.505407499999999,"Up in CM",2.86936212705886,"IRF2BPL","Probable E3 ubiquitin-protein ligase IRF2BPL","I2BPL_HUMAN",-0.505407499999999
-0.525224999999999,10.5241125,-6.15649230672048,0.000383225301877293,0.00201003264541909,-0.475177755047839,"SHFL_HUMAN",17,6.32618000934488,0.000251786320187692,0.00135855383349859,0.525224999999999,"Up in CM",2.86692314772959,"SHFL","Shiftless antiviral inhibitor of ribosomal frameshifting protein","SHFL_HUMAN",-0.525224999999999
0.48265,11.2899,9.08379639882369,2.97422986919834e-05,0.000296399923802925,2.36301291741239,"PRAF1_HUMAN",5,-6.32578510303943,0.000251890927899227,0.00135855383349859,-0.48265,"Non-significant",2.86692314772959,"RABAC1","Prenylated Rab acceptor protein 1","PRAF1_HUMAN",0.48265
-0.345949999999998,17.064625,-5.83230145646569,0.000536778928657567,0.00259770581885167,-0.847803687800593,"ACSL1_HUMAN",50,6.32196610616268,0.00025290503706315,0.00136266769778863,0.345949999999998,"Non-significant",2.86561003896502,"ACSL1","Long-chain-fatty-acid--CoA ligase 1","ACSL1_HUMAN",-0.345949999999998
-0.251000000000001,14.916,-6.41084952135452,0.000296776182486779,0.00163616082315172,-0.19209706604922,"ARK72_HUMAN",15,6.32166147977314,0.000252986122961002,0.00136266769778863,0.251000000000001,"Non-significant",2.86561003896502,"AKR7A2","Aflatoxin B1 aldehyde reductase member 2","ARK72_HUMAN",-0.251000000000001
-0.172950000000002,14.115125,-5.39355597712313,0.000864916773205863,0.00369563128201365,-1.37416028629899,"LPP_HUMAN",31,6.32043461325427,0.000253312983509315,0.00136353239580391,0.172950000000002,"Non-significant",2.86533453931257,"LPP","Lipoma-preferred partner","LPP_HUMAN",-0.172950000000002
0.402750000000001,12.38505,5.94559973464965,0.000476452870847809,0.00235908950117498,-0.716039590384479,"ACSL3_HUMAN",35,-6.31129197050849,0.000255763528228601,0.00137581981917196,-0.402750000000001,"Non-significant",2.86143843867547,"ACSL3","Fatty acid CoA ligase Acsl3","ACSL3_HUMAN",0.402750000000001
0.233775000000009,17.2668125,5.32289181323227,0.000936197904768479,0.0039391768203682,-1.46138467331545,"AHNK_HUMAN",315,-6.30925338223015,0.000256313510582145,0.00137787420311635,-0.233775000000009,"Non-significant",2.86079043074934,"AHNAK","Neuroblast differentiation-associated protein AHNAK","AHNK_HUMAN",0.233775000000009
0.549849999999999,11.2406,13.9606844709798,1.48191852505324e-06,3.30817020223087e-05,5.68538159707151,"LFA3_HUMAN",3,-6.3085166024589,0.000256512605265468,0.0013780408505677,-0.549849999999999,"Up in BDM",2.86073790803567,"CD58","Lymphocyte function-associated antigen 3","LFA3_HUMAN",0.549849999999999
0.2214475,9.66770625,5.39215682872424,0.000866268426399623,0.00369739323958368,-1.37588063231304,"YLPM1_HUMAN",65,-6.30753165760549,0.000256779027187665,0.00137856873928256,-0.2214475,"Non-significant",2.86057157388406,"YLPM1","YLP motif-containing protein 1","YLPM1_HUMAN",0.2214475
-0.688662500000001,10.09061875,-7.13442987435266,0.000149111766060156,0.00094761105283811,0.57131332784021,"PGK2_HUMAN",5,6.30248952211764,0.000258147701151772,0.00138500972123182,0.688662500000001,"Up in CM",2.85854717832334,"PGK2","Phosphoglycerate kinase 2","PGK2_HUMAN",-0.688662500000001
-0.75095,11.464275,-11.6434236282516,5.34012124799122e-06,8.37061452983403e-05,4.26950284230127,"NKX28_HUMAN;NKX22_HUMAN",1,6.29802046579776,0.000259367565594361,0.00139064440990358,0.75095,"Up in CM",2.85678390563637,"NKX2-8;NKX2-2","Homeobox protein Nkx-2.8;Homeobox protein Nkx-2.2","NKX28_HUMAN;NKX22_HUMAN",-0.75095
0.174824999999998,10.4723125,5.19906604971654,0.00107731591498678,0.00438958045281392,-1.61590226064593,"UBE3C_HUMAN",43,-6.29543199651283,0.00026007702534754,0.00139353689790793,-0.174824999999998,"Non-significant",2.85588152759965,"UBE3C","Ubiquitin-protein ligase E3C","UBE3C_HUMAN",0.174824999999998
-0.233674999999995,11.0399125,-5.89872484365139,0.000500446289786328,0.00245962750819444,-0.770351558948046,"SH24A_HUMAN",22,6.29454069066477,0.000260321815448785,0.00139393745463693,0.233674999999995,"Non-significant",2.85575671240403,"SH2D4A","SH2 domain-containing protein 4A","SH24A_HUMAN",-0.233674999999995
0.185450000000001,13.87555,5.18846936966299,0.00109044417124589,0.00442506041873713,-1.62922499567885,"AP2A1_HUMAN",55,-6.29073304256605,0.00026137043085316,0.00139863889825992,-0.185450000000001,"Non-significant",2.85429439754242,"AP2A1","AP-2 complex subunit alpha-1","AP2A1_HUMAN",0.185450000000001
-0.366274999999998,13.0136875,-6.01431329977492,0.000443560059461553,0.00224324822175559,-0.636937286710401,"GCST_HUMAN",22,6.2873235597199,0.000262313360264414,0.00140188047409458,0.366274999999998,"Non-significant",2.85328901322673,"AMT","Aminomethyltransferase, mitochondrial","GCST_HUMAN",-0.366274999999998
-0.4182375,10.03808125,-6.3845439423414,0.000304622125743183,0.00166931295911939,-0.221004725752933,"OARD1_HUMAN",12,6.28713559229079,0.000262365454067531,0.00140188047409458,0.4182375,"Non-significant",2.85328901322673,"OARD1","ADP-ribose glycohydrolase OARD1","OARD1_HUMAN",-0.4182375
-0.3776075,9.06951125,-6.1329079767909,0.00039256777123617,0.00204113137043359,-0.501832904938741,"ARSB_HUMAN",17,6.2866892225446,0.000262489208067233,0.00140188047409458,0.3776075,"Non-significant",2.85328901322673,"ARSB","Arylsulfatase B","ARSB_HUMAN",-0.3776075
0.292724999999999,14.2447625,6.05364980280938,0.000425872052670367,0.00216985648712969,-0.591926301848106,"GHC2_HUMAN",19,-6.28197021193479,0.00026380149095958,0.00140797175969182,-0.292724999999999,"Non-significant",2.85140605594178,"SLC25A18","Mitochondrial glutamate carrier 2","GHC2_HUMAN",0.292724999999999
-0.185224999999999,16.0039875,-6.60953325227923,0.000244300087590628,0.00140742945753195,0.0235545746036649,"PCBP1_HUMAN",15,6.27177289042115,0.000266662069875301,0.00142206691275863,0.185224999999999,"Non-significant",2.84707996819264,"PCBP1","Poly(rC)-binding protein 1","PCBP1_HUMAN",-0.185224999999999
0.254999999999997,12.46335,6.08608218035002,0.000411877999916294,0.00211432426005872,-0.554963833733614,"CBPM_HUMAN",18,-6.27132205903152,0.000266789328107194,0.00142206691275863,-0.254999999999997,"Non-significant",2.84707996819264,"CPM","Carboxypeptidase M","CBPM_HUMAN",0.254999999999997
-0.72845,11.73875,-8.23502458420256,5.77223138434563e-05,0.000480087256756909,1.62582959932371,"AQP9_HUMAN",3,6.26788750565472,0.000267761023976948,0.00142631895683107,0.72845,"Up in CM",2.84578334566064,"AQP9","Aquaporin-9","AQP9_HUMAN",-0.72845
0.155100000000001,11.36135,5.14260524688387,0.00114934004895626,0.00461324770010195,-1.68706970348187,"EXOC7_HUMAN",34,-6.2625911443545,0.00026926714235222,0.00143341041104124,-0.155100000000001,"Non-significant",2.84362944551923,"EXOC7","Exocyst complex component 7","EXOC7_HUMAN",0.155100000000001
-0.558874999999997,13.6900125,-5.9951692686399,0.000452462886146442,0.00227284971852239,-0.65891462664615,"ACSL5_HUMAN",31,6.26141116253639,0.000269603967276953,0.00143427211144482,0.558874999999997,"Up in CM",2.84336844609642,"ACSL5","Long-chain-fatty-acid--CoA ligase 5","ACSL5_HUMAN",-0.558874999999997
0.240570000000002,8.98056,5.50168969542295,0.000767191484946766,0.00338505693950139,-1.24201617820479,"UBP25_HUMAN",51,-6.25747485936576,0.000270730957746702,0.00143933358729408,-0.240570000000002,"Non-significant",2.8418385400931,"USP25","Ubiquitin carboxyl-terminal hydrolase 25","UBP25_HUMAN",0.240570000000002
0.379649999999996,14.0495,5.88664974636937,0.000506842614573181,0.00248510511619075,-0.784388719880527,"RETST_HUMAN",33,-6.25641509386151,0.000271035265661258,0.00144001756830265,-0.379649999999996,"Non-significant",2.84163220945311,"RETSAT","All-trans-retinol 13,14-reductase","RETST_HUMAN",0.379649999999996
-0.327824999999997,13.2936125,-7.00920645389045,0.000167316782767904,0.00103756655456224,0.443441106723874,"CZIB_HUMAN",10,6.25017283050687,0.000272835406644629,0.0014478663993852,0.327824999999997,"Non-significant",2.8392715104363,"CZIB","CXXC motif containing zinc binding protein","CZIB_HUMAN",-0.327824999999997
0.268700000000003,15.161875,6.12698982285007,0.000394951751617402,0.00204924965807561,-0.508532639089559,"RB11A_HUMAN",17,-6.2500679301196,0.000272865770559909,0.0014478663993852,-0.268700000000003,"Non-significant",2.8392715104363,"RAB11A","Ras-related protein Rab-11A","RB11A_HUMAN",0.268700000000003
-0.179449999999997,15.244425,-5.95232922409463,0.000473114534563795,0.00234781655832566,-0.708265786076053,"UCRI_HUMAN",19,6.24834368317615,0.000273365398143735,0.00144957925872079,0.179449999999997,"Non-significant",2.83875803371773,"UQCRFS1","Cytochrome b-c1 complex subunit Rieske, mitochondrial","UCRI_HUMAN",-0.179449999999997
-0.249900000000004,11.9288,-6.00213292056086,0.000449201675626087,0.00226479418006314,-0.650914913197468,"GYS1_HUMAN",19,6.24429355831816,0.000274542970748324,0.00145488253018407,0.249900000000004,"Non-significant",2.83717207097524,"GYS1","Glycogen [starch] synthase, muscle","GYS1_HUMAN",-0.249900000000004
