"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","C_vs_BT"
0.458957499999998,8.04822625,5.43303441029839,0.000864576958148205,0.0107348318782057,-0.830751082262216,"PEX10_HUMAN",6,-5.15460105458877,0.00131729124651486,0.0142175992647943,-0.458957499999998,"Non-significant",1.84717373089701,"PEX10","Peroxisome biogenesis factor 10","PEX10_HUMAN",0.458957499999998
-0.135049999999998,12.631525,-4.15790450167784,0.00393415868545602,0.0283089597784957,-2.47773032207287,"MMAA_HUMAN",23,5.15448915893502,0.00131745414441803,0.0142175992647943,0.135049999999998,"Non-significant",1.84717373089701,"MMAA","Methylmalonic aciduria type A protein, mitochondrial","MMAA_HUMAN",-0.135049999999998
-0.185475000000002,13.9132125,-5.27242272213407,0.00103327851663452,0.0121043336955896,-1.02533654286506,"APEX1_HUMAN",18,5.14887271801019,0.00132565941012926,0.0142713838185832,0.185475000000002,"Non-significant",1.84553391366625,"APEX1","DNA repair nuclease/redox regulator APEX1","APEX1_HUMAN",-0.185475000000002
0.212625000000001,12.5423625,4.86065540436769,0.00165842304250345,0.0160539322785094,-1.54097666612596,"LTOR2_HUMAN",7,-5.14866140957254,0.00132596922525745,0.0142713838185832,-0.212625000000001,"Non-significant",1.84553391366625,"LAMTOR2","Ragulator complex protein LAMTOR2","LTOR2_HUMAN",0.212625000000001
-0.204874999999999,11.8519125,-6.43233152322212,0.000306904524960884,0.00580980950732964,0.30174180238945,"KANK2_HUMAN",42,5.14647418157772,0.001329180816253,0.0142869262470385,0.204874999999999,"Non-significant",1.84506119720898,"KANK2","KN motif and ankyrin repeat domain-containing protein 2","KANK2_HUMAN",-0.204874999999999
-0.132399999999999,15.7858,-4.10059310718409,0.00423498024007085,0.029817406034642,-2.5572548101351,"TRFE_HUMAN",51,5.14374421079523,0.0013332014739199,0.0143026812968508,0.132399999999999,"Non-significant",1.84458253853011,"TF","Serotransferrin","TRFE_HUMAN",-0.132399999999999
-0.412500000000003,12.9193,-5.46692221445282,0.000833029605126486,0.0104718169490473,-0.790156181053029,"LHPP_HUMAN",13,5.14307743924166,0.00133418553727892,0.0143026812968508,0.412500000000003,"Non-significant",1.84458253853011,"LHPP","Phospholysine phosphohistidine inorganic pyrophosphate phosphatase","LHPP_HUMAN",-0.412500000000003
0.238325000000001,12.8426875,6.01551633103899,0.000465814303012635,0.0075410963214366,-0.154747065903389,"GGT1_HUMAN",22,-5.12797516529686,0.00135669207061091,0.0145246913996662,-0.238325000000001,"Non-significant",1.83789308612151,"GGT1","Glutathione hydrolase 1 proenzyme","GGT1_HUMAN",0.238325000000001
-0.325487500000003,8.69056625,-5.03263618404139,0.00135714388862347,0.0142780697523066,-1.32264835761741,"NCOA4_HUMAN",24,5.12628688831538,0.00135923417710412,0.0145326585364188,0.325487500000003,"Non-significant",1.83765493063778,"NCOA4","Nuclear receptor coactivator 4","NCOA4_HUMAN",-0.325487500000003
-0.185674999999996,12.3188625,-4.56557198908751,0.00236253820982928,0.0200803326498949,-1.9255926794619,"KDSR_HUMAN",15,5.12322270624725,0.00136386157229995,0.0145459941075359,0.185674999999996,"Non-significant",1.83725659269372,"KDSR","3-ketodihydrosphingosine reductase","KDSR_HUMAN",-0.185674999999996
-0.9226225,7.49178375,-5.22659745386829,0.00108788120048905,0.0124245107545922,-1.0815218952567,"NSE3_HUMAN",15,5.1230779527391,0.00136408060540792,0.0145459941075359,0.9226225,"Up in C",1.83725659269372,"NSMCE3","Non-structural maintenance of chromosomes element 3 homolog","NSE3_HUMAN",-0.9226225
0.214927500000002,9.53143375,5.10198946600094,0.00125321202115297,0.0135898312285309,-1.23581202092815,"SIA10_HUMAN",12,-5.12022084378713,0.00136841183646954,0.0145729550384496,-0.214927500000002,"Non-significant",1.83645237501333,"ST3GAL6","Type 2 lactosamine alpha-2,3-sialyltransferase","SIA10_HUMAN",0.214927500000002
0.211225000000001,12.5728125,4.63239377617123,0.00217818979997008,0.0189782545582998,-1.83738545912746,"ASPG_HUMAN",10,-5.11693196507412,0.00137341653909561,0.0146070077440918,-0.211225000000001,"Non-significant",1.83543874048761,"AGA","N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase","ASPG_HUMAN",0.211225000000001
-0.242574999999999,12.0878375,-4.9374703486236,0.00151558905222161,0.0152940153671751,-1.44293190736987,"KNG1_HUMAN",19,5.10673853135354,0.00138905759452651,0.0147430249160702,0.242574999999999,"Non-significant",1.83141340049475,"KNG1","Kininogen-1","KNG1_HUMAN",-0.242574999999999
-0.27825,10.645725,-4.93577072783987,0.00151859849376399,0.0153052763405166,-1.44509201402378,"DEMA_HUMAN",19,5.10622331429748,0.00138985339428993,0.0147430249160702,0.27825,"Non-significant",1.83141340049475,"DMTN","Dematin","DEMA_HUMAN",-0.27825
-0.331725000000002,12.9483125,-5.10760356096305,0.00124519194414099,0.013546280598239,-1.2288128939023,"CCD47_HUMAN",22,5.10374095541953,0.00139369473053083,0.0147643964703548,0.331725000000002,"Non-significant",1.83078430115076,"CCDC47","PAT complex subunit CCDC47","CCD47_HUMAN",-0.331725000000002
-0.542077500000001,8.58434875,-5.39731356633071,0.000899272881259295,0.0109899264354803,-0.873715062946809,"CDO1_HUMAN",7,5.09932484859984,0.00140055764422129,0.0148032473069092,0.542077500000001,"Up in C",1.82964300536336,"CDO1","Cysteine dioxygenase type 1","CDO1_HUMAN",-0.542077500000001
0.15343,9.7060725,4.1842326273098,0.00380384988591418,0.0277746329068151,-2.4413527867688,"JAK1_HUMAN",48,-5.0979109993243,0.00140276278464756,0.0148032473069092,-0.15343,"Non-significant",1.82964300536336,"JAK1","Tyrosine-protein kinase JAK1","JAK1_HUMAN",0.15343
0.192450000000001,10.71725,4.50305008255855,0.00255064200735082,0.0210806128276244,-2.00871242707886,"VAMP7_HUMAN",11,-5.09785109838349,0.00140285629557002,0.0148032473069092,-0.192450000000001,"Non-significant",1.82964300536336,"VAMP7","Vesicle-associated membrane protein 7","VAMP7_HUMAN",0.192450000000001
-0.621762499999999,10.48084375,-5.15930697939817,0.00117394204630557,0.0130749014177018,-1.16456601315114,"LYRM1_HUMAN",9,5.09323690218434,0.00141008033906087,0.0148600774193338,0.621762499999999,"Up in C",1.82797892794409,"LYRM1","LYR motif-containing protein 1","LYRM1_HUMAN",-0.621762499999999
-0.314,14.2534,-4.91939841025825,0.00154792843400012,0.0155156505288475,-1.46592157328426,"VINC_HUMAN",90,5.08381881382452,0.00142495402581222,0.0149972700398961,0.314,"Non-significant",1.82398778857836,"VCL","Vinculin","VINC_HUMAN",-0.314
0.756474999999996,11.0257625,5.12110228761738,0.00122613952834982,0.0134273277092712,-1.21200242864702,"BAZ1B_HUMAN",22,-5.08026126191439,0.00143061763346961,0.0150260266296238,-0.756474999999996,"Up in BT",1.82315584582446,"BAZ1B","Tyrosine-protein kinase BAZ1B","BAZ1B_HUMAN",0.756474999999996
0.123752500000002,9.00977125,4.15967254963619,0.00392525696468784,0.0282779429996183,-2.47528434702682,"PPHLN_HUMAN",11,-5.07976839595183,0.00143140424406907,0.0150260266296238,-0.123752500000002,"Non-significant",1.82315584582446,"PPHLN1","Periphilin-1","PPHLN_HUMAN",0.123752500000002
0.536172500000003,8.70691375,5.0800623511032,0.00128508803382134,0.0137581014269906,-1.2631919903108,"UBP39_HUMAN",17,-5.07612263167872,0.00143723779991881,0.0150676953783965,-0.536172500000003,"Up in BT",1.82195316845409,"USP39","Ubiquitin carboxyl-terminal hydrolase 39","UBP39_HUMAN",0.536172500000003
0.150799999999998,11.259725,4.28391829789443,0.00335153815605234,0.0254924731613702,-2.30450892272307,"ITB5_HUMAN",35,-5.07288392120475,0.00144244218612574,0.015102668640485,-0.150799999999998,"Non-significant",1.82094630612171,"ITGB5","Integrin beta-5","ITB5_HUMAN",0.150799999999998
-0.234674999999999,11.4378625,-5.95505312584831,0.000495722005760494,0.00784133262732304,-0.222809964191639,"ASCC1_HUMAN",11,5.06972450415372,0.00144753932888711,0.0151364300069786,0.234674999999999,"Non-significant",1.81997654300588,"ASCC1","Activating signal cointegrator 1 complex subunit 1","ASCC1_HUMAN",-0.234674999999999
-0.202575,11.1215875,-4.63822020945879,0.00216288141598739,0.0189615731946053,-1.8297251806341,"NADE_HUMAN",23,5.06529355150272,0.00145472159480385,0.0151918793937978,0.202575,"Non-significant",1.8183884960604,"NADSYN1","Glutamine-dependent NAD(+) synthetase","NADE_HUMAN",-0.202575
-0.25344999999999,17.070325,-5.80428229183405,0.00058006124140803,0.00860458098402004,-0.394625769835666,"CNDP2_HUMAN",40,5.05962606491427,0.00146396594354375,0.0152373856638458,0.25344999999999,"Non-significant",1.81708954015926,"CNDP2","Cytosolic non-specific dipeptidase","CNDP2_HUMAN",-0.25344999999999
0.228675000000003,11.7205125,5.99180529312852,0.000477296347942073,0.00764270731325329,-0.181381535718043,"MRP2_HUMAN",44,-5.05947893747519,0.00146420679318015,0.0152373856638458,-0.228675000000003,"Non-significant",1.81708954015926,"ABCC2","ATP-binding cassette sub-family C member 2","MRP2_HUMAN",0.228675000000003
0.4136925,9.05272625,5.36851439107287,0.000928371571530729,0.0112842517483953,-0.908483749946591,"TIMP3_HUMAN",10,-5.05915669483152,0.00146473446255205,0.0152373856638458,-0.4136925,"Non-significant",1.81708954015926,"TIMP3","Metalloproteinase inhibitor 3","TIMP3_HUMAN",0.4136925
-0.346300000000003,10.843825,-5.10637869349765,0.00124693688877316,0.013547030741873,-1.23033955853033,"TTC36_HUMAN",9,5.05736378839733,0.00146767418906796,0.0152389633102379,0.346300000000003,"Non-significant",1.81704457656315,"TTC36","Tetratricopeptide repeat protein 36","TTC36_HUMAN",-0.346300000000003
0.491580000000001,8.607555,5.54573155495623,0.000764488554104702,0.0100151717711966,-0.696364517031857,"ITA3_HUMAN",23,-5.05676543136584,0.00146865673867071,0.0152389633102379,-0.491580000000001,"Non-significant",1.81704457656315,"ITGA3","Integrin alpha-3","ITA3_HUMAN",0.491580000000001
0.247899999999996,10.3629,5.51638705535668,0.000789249727590625,0.0101261992827223,-0.731187328724995,"PLXC1_HUMAN",46,-5.05382977076792,0.00147348792049801,0.01526949084793,-0.247899999999996,"Non-significant",1.81617544399276,"PLXNC1","Plexin-C1","PLXC1_HUMAN",0.247899999999996
-0.141850000000005,16.671575,-4.42049056991348,0.00282466656774822,0.022516548192415,-2.11934105531442,"GLYC_HUMAN",30,5.04792687462122,0.00148325575439243,0.0153510323466761,0.141850000000005,"Non-significant",1.81386241319076,"SHMT1","Serine hydroxymethyltransferase, cytosolic","GLYC_HUMAN",-0.141850000000005
-0.6373475,6.96316625,-5.08543922136912,0.00127718939837671,0.0137087469760652,-1.25647161155775,"IMP2L_HUMAN",3,5.04628612513285,0.00148598354328679,0.0153595971616203,0.6373475,"Up in C",1.81362017445943,"IMMP2L","Mitochondrial inner membrane protease subunit 2","IMP2L_HUMAN",-0.6373475
0.371930000000001,9.0894475,5.09893353581273,0.00125760160323408,0.0135898312285309,-1.23962376691976,"SESN2_HUMAN",12,-5.04438957534292,0.00148914354934107,0.0153726019276167,-0.371930000000001,"Non-significant",1.81325261869608,"SESN2","Sestrin-2","SESN2_HUMAN",0.371930000000001
0.441982500000002,10.15588375,4.98308696563146,0.00143722734695812,0.0148130382581523,-1.38511224738187,"CK052_HUMAN",6,-5.04201057717239,0.00149311795869046,0.0153939699746109,-0.441982500000002,"Non-significant",1.8126493648516,"C11orf52","Uncharacterized protein C11orf52","CK052_HUMAN",0.441982500000002
-0.155275000000003,16.9519375,-4.65185225194719,0.00212752476815539,0.0188327922540828,-1.81182183444208,"PCKGM_HUMAN",50,5.03044520659793,0.0015126078783221,0.0155669508430645,0.155275000000003,"Non-significant",1.80779644598771,"PCK2","Phosphoenolpyruvate carboxykinase [GTP], mitochondrial","PCKGM_HUMAN",-0.155275000000003
-0.60858,7.1704125,-5.0678195301084,0.00130327503058125,0.0138792780924746,-1.27850938799719,"SIR6_HUMAN",9,5.02977390978097,0.00151374778704054,0.0155669508430645,0.60858,"Up in C",1.80779644598771,"SIRT6","NAD-dependent protein deacylase sirtuin-6","SIR6_HUMAN",-0.60858
2.243325,6.357405,5.12005013653604,0.00122761291316979,0.0134273277092712,-1.21331177375554,"TSP3_HUMAN",7,-5.02803833845249,0.00151669933043241,0.0155774849909596,-2.243325,"Up in BT",1.80750265851946,"THBS3","Thrombospondin-3","TSP3_HUMAN",2.243325
-0.318209999999999,8.74005,-4.88402229777813,0.00161346082007152,0.0159108530859249,-1.51106118047626,"P66A_HUMAN",25,5.01169607943739,0.00154480671184523,0.0158460312840673,0.318209999999999,"Non-significant",1.80007949100161,"GATAD2A","Transcriptional repressor p66-alpha","P66A_HUMAN",-0.318209999999999
-0.194575000000002,13.2079625,-4.57140499354689,0.00234578163204632,0.0199799293275347,-1.91786699659325,"SLIRP_HUMAN",10,5.00710006834738,0.00155281529755156,0.0158765120773184,0.194575000000002,"Non-significant",1.79924490190602,"SLIRP","SRA stem-loop-interacting RNA-binding protein, mitochondrial","SLIRP_HUMAN",-0.194575000000002
0.51978,8.034025,5.30954696982182,0.000991266105633871,0.0118157191181353,-0.980037177779023,"MCLN1_HUMAN",4,-5.00653728778933,0.00155379910974359,0.0158765120773184,-0.51978,"Up in BT",1.79924490190602,"MCOLN1","Mucolipin-1","MCLN1_HUMAN",0.51978
-0.387449999999994,14.415425,-7.20118382084835,0.000149439787909336,0.00399291196432522,1.08891943558906,"RL22_HUMAN",5,5.0060813125522,0.00155459671992655,0.0158765120773184,0.387449999999994,"Non-significant",1.79924490190602,"RPL22","Large ribosomal subunit protein eL22","RL22_HUMAN",-0.387449999999994
0.162424999999999,12.0094125,5.48578766213562,0.000816022076629542,0.0103622889206585,-0.767626003993636,"SNP29_HUMAN",16,-5.00548815061862,0.00155563498270892,0.0158765120773184,-0.162424999999999,"Non-significant",1.79924490190602,"SNAP29","Synaptosomal-associated protein 29","SNP29_HUMAN",0.162424999999999
-0.139075,10.4643375,-4.27543614974836,0.00338763930418056,0.0256628758160182,-2.31609764790601,"NEK7_HUMAN",16,5.00285687072857,0.00156025002830821,0.0159035321296536,0.139075,"Non-significant",1.79850640938656,"NEK7","Serine/threonine-protein kinase Nek7","NEK7_HUMAN",-0.139075
0.505989999999999,8.39357,4.98835139566515,0.00142847574958619,0.0147661570088684,-1.37845886481674,"OAF_HUMAN",5,-5.00157567514426,0.00156250263732356,0.0159064342789501,-0.505989999999999,"Up in BT",1.79842716457301,"OAF","Out at first protein homolog","OAF_HUMAN",0.505989999999999
-0.488272500000001,7.29897625,-4.96800400122242,0.00146263088911601,0.0150327159444172,-1.40419681934289,"MACD2_HUMAN",5,4.99223297830141,0.00157903858584761,0.016037948776901,0.488272500000001,"Non-significant",1.79485117793706,"MACROD2","ADP-ribose glycohydrolase MACROD2","MACD2_HUMAN",-0.488272500000001
0.181757499999998,9.90663875,4.94040103420103,0.00151041527126952,0.0152799582448956,-1.43920817992849,"COG8_HUMAN",24,-4.99202913285389,0.00157940153688012,0.016037948776901,-0.181757499999998,"Non-significant",1.79485117793706,"COG8","Conserved oligomeric Golgi complex subunit 8","COG8_HUMAN",0.181757499999998
-0.29435,11.01265,-5.52052697798097,0.000785703074509318,0.0100967217031142,-0.726267327382546,"RT06_HUMAN",7,4.99016004249951,0.00158273381022148,0.016037948776901,0.29435,"Non-significant",1.79485117793706,"MRPS6","Small ribosomal subunit protein bS6m","RT06_HUMAN",-0.29435
-0.250075000000002,11.2907375,-4.81943887593392,0.00174113812888949,0.0165568347302102,-1.59393742586333,"LRC40_HUMAN",31,4.98900430760336,0.00158479819389455,0.016037948776901,0.250075000000002,"Non-significant",1.79485117793706,"LRRC40","Leucine-rich repeat-containing protein 40","LRC40_HUMAN",-0.250075000000002
0.176250000000003,13.5029,4.43800949130421,0.00276392619054367,0.0222962229522599,-2.09578333284667,"GMFB_HUMAN",14,-4.98809766088649,0.00158641974543041,0.016037948776901,-0.176250000000003,"Non-significant",1.79485117793706,"GMFB","Glia maturation factor beta","GMFB_HUMAN",0.176250000000003
0.203100000000001,11.444625,4.52788014624795,0.00247403818662391,0.0207229540543846,-1.97563404344337,"UQCC3_HUMAN",3,-4.98759119622054,0.00158732636663624,0.016037948776901,-0.203100000000001,"Non-significant",1.79485117793706,"UQCC3","Ubiquinol-cytochrome-c reductase complex assembly factor 3","UQCC3_HUMAN",0.203100000000001
-0.316352499999999,10.29944875,-4.88128837206181,0.00161865127916939,0.0159108530859249,-1.51455719876217,"RM17_HUMAN",11,4.98419445160525,0.00159342174957798,0.0160794357076639,0.316352499999999,"Non-significant",1.79372919646741,"MRPL17","Large ribosomal subunit protein bL17m","RM17_HUMAN",-0.316352499999999
0.186275000000002,14.3306875,4.59684841100554,0.00227420153044048,0.019493500498993,-1.8842256944245,"NHRF3_HUMAN",34,-4.9807360549753,0.00159965445993033,0.0161071443372233,-0.186275000000002,"Non-significant",1.79298144955707,"PDZK1","Na(+)/H(+) exchange regulatory cofactor NHE-RF3","NHRF3_HUMAN",0.186275000000002
-0.217424999999999,11.1492625,-4.63213527761303,0.00217887173451717,0.0189782545582998,-1.83772543359666,"REPS1_HUMAN",32,4.9804600578835,0.00160015302521222,0.0161071443372233,0.217424999999999,"Non-significant",1.79298144955707,"REPS1","RalBP1-associated Eps domain-containing protein 1","REPS1_HUMAN",-0.217424999999999
0.356350000000001,13.306625,7.84612937977407,8.54626503616206e-05,0.0029270957748855,1.69931684181494,"H14_HUMAN",2,-4.97629938243962,0.00160768985912395,0.0161509164919858,-0.356350000000001,"Non-significant",1.79180282837196,"H1-4","Histone H1.4","H14_HUMAN",0.356350000000001
-0.482622500000002,8.84920625,-4.94519451843339,0.00150199491239556,0.0152520413026298,-1.4331202602952,"ELP5_HUMAN",8,4.97585464301036,0.00160849780725579,0.0161509164919858,0.482622500000002,"Non-significant",1.79180282837196,"ELP5","Elongator complex protein 5","ELP5_HUMAN",-0.482622500000002
-0.122349999999999,12.65355,-3.85769090384221,0.0058189650288669,0.0367067322673927,-2.8993338913645,"SAHH2_HUMAN",30,4.97403392549659,0.00161181016419966,0.016164096224846,0.122349999999999,"Non-significant",1.79144857286715,"AHCYL1","S-adenosylhomocysteine hydrolase-like protein 1","SAHH2_HUMAN",-0.122349999999999
0.1989325,10.05325875,4.71365809479704,0.00197500533970495,0.0180141920369576,-1.73099014522949,"GOGA5_HUMAN",45,-4.97193861562733,0.00161563144464734,0.0161823407274901,-0.1989325,"Non-significant",1.79095865877396,"GOLGA5","Golgin subfamily A member 5","GOGA5_HUMAN",0.1989325
0.420987500000001,7.81626875,5.16951047371254,0.00116042086671915,0.0129967763176684,-1.15193224272794,"VP37B_HUMAN",8,-4.96642379705013,0.00162573711355141,0.0162509070354274,-0.420987500000001,"Non-significant",1.78912239410126,"VPS37B","Vacuolar protein sorting-associated protein 37B","VP37B_HUMAN",0.420987500000001
0.232709999999997,8.9842825,4.66212042395359,0.0021013125610857,0.0187031676692689,-1.79835423301409,"MIGA1_HUMAN",16,-4.96601007924914,0.00162649805662016,0.0162509070354274,-0.232709999999997,"Non-significant",1.78912239410126,"MIGA1","Mitoguardin 1","MIGA1_HUMAN",0.232709999999997
