logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,D_vs_BD,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
-0.246974587440491,8.291097342967987,,0.0953128803227619,0.1830945905004428,,LRP10_HUMAN,8,,0.0953128803227619,0.1830945905004428,0.246974587440491,Non-significant,0.737324486667786,LRP10,Low-density lipoprotein receptor-related protein 10,LRP10_HUMAN,Q7Z4F1
-0.246912240982056,9.759310364723204,,0.0014460136284988,0.0075411773763787,,ZCH18_HUMAN,8,,0.0014460136284988,0.0075411773763787,0.246912240982056,Down,2.122560844031228,ZC3H18,Zinc finger CCCH domain-containing protein 18,ZCH18_HUMAN,Q86VM9
-0.246774435043335,8.683292508125305,,0.0369642833252563,0.0884745466794698,,PI42A_HUMAN,8,,0.0369642833252563,0.0884745466794698,0.246774435043335,Non-significant,1.0531816538965413,PIP4K2A,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha,PI42A_HUMAN,P48426
-0.246684074401855,11.3815402984619,,0.0045222323534056,0.0177445640188949,,RAB35_HUMAN,8,,0.0045222323534056,0.0177445640188949,0.246684074401855,Down,1.7509346667313888,RAB35,Ras-related protein Rab-35,RAB35_HUMAN,Q15286
-0.246657609939575,8.684193015098572,,0.095778461961473,0.1838165703561368,,TF2H1_HUMAN,8,,0.095778461961473,0.1838165703561368,0.246657609939575,Non-significant,0.7356153412096511,GTF2H1,General transcription factor IIH subunit 1,TF2H1_HUMAN,P32780
-0.246333718299866,8.088934123516083,,0.0401841723752852,0.0944431796531016,,CCNH_HUMAN,8,,0.0401841723752852,0.0944431796531016,0.246333718299866,Non-significant,1.0248293997958686,CCNH,Cyclin-H,CCNH_HUMAN,P51946
-0.24629807472229,8.96218168735504,,0.0162322668600458,0.0468773219543023,,CCDB1_HUMAN,8,,0.0162322668600458,0.0468773219543023,0.24629807472229,Down,1.3290372070089564,CCNDBP1,Cyclin-D1-binding protein 1,CCDB1_HUMAN,O95273
-0.246147871017456,9.660843968391418,,0.0073382826357491,0.0257043820584407,,ZFY16_HUMAN,8,,0.0073382826357491,0.0257043820584407,0.246147871017456,Down,1.5899928322495875,ZFYVE16,Zinc finger FYVE domain-containing protein 16,ZFY16_HUMAN,Q7Z3T8
-0.246067047119141,9.622031450271606,,0.0030052850078793,0.0130417088092477,,MFAP1_HUMAN,8,,0.0030052850078793,0.0130417088092477,0.246067047119141,Down,1.8846655007969144,MFAP1,Microfibrillar-associated protein 1,MFAP1_HUMAN,P55081
-0.245995283126831,8.41337239742279,,0.0008163061230388,0.0049789985789582,,E2AK4_HUMAN,8,,0.0008163061230388,0.0049789985789582,0.245995283126831,Down,2.3028579976752708,EIF2AK4,eIF-2-alpha kinase GCN2,E2AK4_HUMAN,Q9P2K8
-0.245963335037231,9.195675015449524,,0.0090923058369644,0.0301104534043047,,TSC1_HUMAN,8,,0.0090923058369644,0.0301104534043047,0.245963335037231,Down,1.521282704815866,TSC1,Hamartin,TSC1_HUMAN,Q92574
-0.245683908462524,10.319092631340007,,2.3349192460194984e-05,0.0003549163892882,,PCDH1_HUMAN,8,,2.3349192460194984e-05,0.0003549163892882,0.245683908462524,Down,3.449873945388633,PCDH1,Protocadherin-1,PCDH1_HUMAN,Q08174
-0.245622992515564,7.3635476231574994,,0.3053524992019537,0.4431803411800898,,KAT7_HUMAN,8,,0.3053524992019537,0.4431803411800898,0.245622992515564,Non-significant,0.3534195125087899,KAT7,Histone acetyltransferase KAT7,KAT7_HUMAN,O95251
-0.245562553405762,12.1258797645569,,0.0045593488280011,0.0178730837070877,,MOT1_HUMAN,8,,0.0045593488280011,0.0178730837070877,0.245562553405762,Down,1.7478005106485983,SLC16A1,Monocarboxylate transporter 1,MOT1_HUMAN,P53985
-0.245317935943604,10.76764249801635,,0.0008408482215595,0.0050804347192016,,EPS8_HUMAN,8,,0.0008408482215595,0.0050804347192016,0.245317935943604,Down,2.2940991247096187,EPS8,Epidermal growth factor receptor kinase substrate 8,EPS8_HUMAN,Q12929
-0.245195627212524,11.02165663242341,,7.829301411367013e-05,0.0008835463700183,,PININ_HUMAN,8,,7.829301411367013e-05,0.0008835463700183,0.245195627212524,Down,3.053770653045018,PNN,Pinin,PININ_HUMAN,Q9H307
-0.245126366615295,7.958274066448212,,0.0828203397918374,0.1647758727330074,,PBIR1_HUMAN,8,,0.0828203397918374,0.1647758727330074,0.245126366615295,Non-significant,0.7831063794473069,PABIR1,PPP2R1A-PPP2R2A-interacting phosphatase regulator 1,PBIR1_HUMAN,Q96E09
-0.244764089584351,9.013874411582949,,0.0085909014664081,0.0287992044657454,,CAMLG_HUMAN,8,,0.0085909014664081,0.0287992044657454,0.244764089584351,Down,1.540619508800101,CAMLG,Guided entry of tail-anchored proteins factor CAMLG,CAMLG_HUMAN,P49069
-0.244759321212769,8.641216397285461,,0.0614894149867335,0.1309887615669027,,SHRM2_HUMAN,8,,0.0614894149867335,0.1309887615669027,0.244759321212769,Non-significant,0.8827659638774552,SHROOM2,Protein Shroom2,SHRM2_HUMAN,Q13796
-0.244268774986267,7.13684743642807,,0.3107140084263969,0.4489512071637057,,CHSS2_HUMAN,8,,0.3107140084263969,0.4489512071637057,0.244268774986267,Non-significant,0.3478008563486283,CHPF,Chondroitin sulfate synthase 2,CHSS2_HUMAN,Q8IZ52
-0.243919849395752,7.791756749153139,,0.0553717140371964,0.120494144251461,,PLXA2_HUMAN,8,,0.0553717140371964,0.120494144251461,0.243919849395752,Non-significant,0.9190340583262238,PLXNA2,Plexin-A2,PLXA2_HUMAN,O75051
-0.243903398513794,9.477670788764954,,0.092820650664351,0.1794853884571697,,KALRN_HUMAN,8,,0.092820650664351,0.1794853884571697,0.243903398513794,Non-significant,0.7459709006829438,KALRN,Kalirin,KALRN_HUMAN,O60229
-0.243893384933472,9.572963118553163,,9.526397608543873e-06,0.0001892512909852,,RBGP1_HUMAN,8,,9.526397608543873e-06,0.0001892512909852,0.243893384933472,Down,3.722961149260675,RABGAP1,Rab GTPase-activating protein 1,RBGP1_HUMAN,Q9Y3P9
-0.243866205215454,11.679625630378723,,0.0001227905271066,0.001215003367856,,RIPK1_HUMAN,8,,0.0001227905271066,0.001215003367856,0.243866205215454,Down,2.9154225182473543,RIPK1,Receptor-interacting serine/threonine-protein kinase 1,RIPK1_HUMAN,Q13546
-0.243696451187134,8.098743677139282,,0.5219458436683316,0.6551675741306874,,EHMT2_HUMAN,8,,0.5219458436683316,0.6551675741306874,0.243696451187134,Non-significant,0.1836476050275425,EHMT2,Histone-lysine N-methyltransferase EHMT2,EHMT2_HUMAN,Q96KQ7
-0.243629932403564,13.175666332244877,,6.137876900537933e-06,0.0001385334034328,,SQSTM_HUMAN,8,,6.137876900537933e-06,0.0001385334034328,0.243629932403564,Down,3.858445496076547,SQSTM1,Sequestosome-1,SQSTM_HUMAN,Q13501
-0.243590354919434,11.174786806106566,,0.0005213749540584,0.0035186367369037,,PAR12_HUMAN,8,,0.0005213749540584,0.0035186367369037,0.243590354919434,Down,2.453625567294283,PARP12,Protein mono-ADP-ribosyltransferase PARP12,PAR12_HUMAN,Q9H0J9
-0.243531227111816,10.972574710845937,,0.0151760424675272,0.044645355812011,,RBM45_HUMAN,8,,0.0151760424675272,0.044645355812011,0.243531227111816,Down,1.350223711470132,RBM45,RNA-binding protein 45,RBM45_HUMAN,Q8IUH3
-0.243517875671387,8.318087339401243,,0.0184378061838416,0.0518753248846889,,WDR6_HUMAN,8,,0.0184378061838416,0.0518753248846889,0.243517875671387,Non-significant,1.2850391703726538,WDR6,tRNA (34-2'-O)-methyltransferase regulator WDR6,WDR6_HUMAN,Q9NNW5
-0.243412494659424,12.442953824996955,,0.0079965821542381,0.0273553225844147,,H2AY_HUMAN,8,,0.0079965821542381,0.0273553225844147,0.243412494659424,Down,1.5629581594898665,MACROH2A1,Core histone macro-H2A.1,H2AY_HUMAN,O75367
-0.243221282958984,10.416743516922,,0.0152659873382324,0.0448938385721962,,OSTM1_HUMAN,8,,0.0152659873382324,0.0448938385721962,0.243221282958984,Down,1.347813259391149,OSTM1,Osteopetrosis-associated transmembrane protein 1,OSTM1_HUMAN,Q86WC4
-0.243207097053528,8.211585223674774,,0.1176794615698771,0.2146366492969731,,OGFD1_HUMAN,8,,0.1176794615698771,0.2146366492969731,0.243207097053528,Non-significant,0.6682961200751854,OGFOD1,Prolyl 3-hydroxylase OGFOD1,OGFD1_HUMAN,Q8N543
-0.243126273155212,7.356748998165132,,0.3887354298284161,0.5293184936985563,,RTL8B_HUMAN,8,,0.3887354298284161,0.5293184936985563,0.243126273155212,Non-significant,0.276282932060267,RTL8B,Retrotransposon Gag-like protein 8B,RTL8B_HUMAN,Q17RB0
-0.243110179901123,9.253755569458006,,0.0053678986512327,0.0203137153115702,,FL2D_HUMAN,8,,0.0053678986512327,0.0203137153115702,0.243110179901123,Down,1.6922106383012985,WTAP,Pre-mRNA-splicing regulator WTAP,FL2D_HUMAN,Q15007
-0.242636680603027,9.224915742874146,,0.0019287697567024,0.0093053210153624,,TEX2_HUMAN,8,,0.0019287697567024,0.0093053210153624,0.242636680603027,Down,2.0312686399651634,TEX2,Testis-expressed protein 2,TEX2_HUMAN,Q8IWB9
-0.242603302001953,10.720393180847164,,0.0190934954684465,0.0531708456687278,,UBQL2_HUMAN,8,,0.0190934954684465,0.0531708456687278,0.242603302001953,Non-significant,1.274326432288015,UBQLN2,Ubiquilin-2,UBQL2_HUMAN,Q9UHD9
-0.242411613464355,6.491166353225708,,0.4668669321981372,0.6060910751860781,,RFIP4_HUMAN,4,,0.4668669321981372,0.6060910751860781,0.242411613464355,Non-significant,0.2174621110171728,RAB11FIP4,Rab11 family-interacting protein 4,RFIP4_HUMAN,Q86YS3
-0.242223381996155,6.642015278339386,,0.2427634592183243,0.3719074460313633,,BPTF_HUMAN,8,,0.2427634592183243,0.3719074460313633,0.242223381996155,Non-significant,0.4295651264596319,BPTF,Nucleosome-remodeling factor subunit BPTF,BPTF_HUMAN,Q12830
-0.242202281951904,9.926264286041256,,0.0023413274586058,0.0108070399258351,,CD2B2_HUMAN,8,,0.0023413274586058,0.0108070399258351,0.242202281951904,Down,1.966293244059317,CD2BP2,CD2 antigen cytoplasmic tail-binding protein 2,CD2B2_HUMAN,O95400
-0.241727828979492,15.24694657325744,,0.0012266674433978,0.0067134845449288,,TBA1C_HUMAN,8,,0.0012266674433978,0.0067134845449288,0.241727828979492,Down,2.1730520065325565,TUBA1C,Tubulin alpha-1C chain,TBA1C_HUMAN,Q9BQE3
-0.241666316986084,8.356001853942875,,0.0141388191543338,0.0421233983023481,,MON1B_HUMAN,8,,0.0141388191543338,0.0421233983023481,0.241666316986084,Down,1.375476599394827,MON1B,Vacuolar fusion protein MON1 homolog B,MON1B_HUMAN,Q7L1V2
-0.241571426391602,7.071098566055298,,0.172609387160555,0.2876706080159535,,DEFI8_HUMAN,8,,0.172609387160555,0.2876706080159535,0.241571426391602,Non-significant,0.5411045087338138,DEF8,Differentially expressed in FDCP 8 homolog,DEFI8_HUMAN,Q6ZN54
-0.24144721031189,12.211793303489683,,1.501602905849374e-05,0.0002570491155466,,IF2P_HUMAN,8,,1.501602905849374e-05,0.0002570491155466,0.24144721031189,Down,3.589983886112781,EIF5B,Eukaryotic translation initiation factor 5B,IF2P_HUMAN,O60841
-0.241407155990601,9.072168707847595,,0.0896800482435334,0.1747321368036313,,RBMS1_HUMAN,8,,0.0896800482435334,0.1747321368036313,0.241407155990601,Non-significant,0.7576272120581053,RBMS1,"RNA-binding motif, single-stranded-interacting protein 1",RBMS1_HUMAN,P29558
-0.241377115249634,9.427230477333069,,0.1013450113511957,0.1914061037345197,,SDE2_HUMAN,8,,0.1013450113511957,0.1914061037345197,0.241377115249634,Non-significant,0.7180442171550238,SDE2,Splicing regulator SDE2,SDE2_HUMAN,Q6IQ49
-0.241219282150269,9.460966229438784,,0.002795233140034,0.0123390868083508,,HYAL1_HUMAN,8,,0.002795233140034,0.0123390868083508,0.241219282150269,Down,1.9087169803975377,HYAL1,Hyaluronidase-1,HYAL1_HUMAN,Q12794
-0.241052269935608,6.844290912151336,,0.435456797652982,0.5752495232458693,,TEX30_HUMAN,6,,0.435456797652982,0.5752495232458693,0.241052269935608,Non-significant,0.2401437325928678,TEX30,Testis-expressed protein 30,TEX30_HUMAN,Q5JUR7
-0.2406907081604,7.57307203610738,,0.3586930605781954,0.499706214133167,,AP1AR_HUMAN,6,,0.3586930605781954,0.499706214133167,0.2406907081604,Non-significant,0.3012852498230448,AP1AR,AP-1 complex-associated regulatory protein,AP1AR_HUMAN,Q63HQ0
-0.240466356277466,9.27447545528412,,0.0313240243241852,0.0777925829912244,,S14L1_HUMAN,8,,0.0313240243241852,0.0777925829912244,0.240466356277466,Non-significant,1.1090618081457482,SEC14L1,SEC14-like protein 1,S14L1_HUMAN,Q92503
-0.240410566329956,10.364386677742017,,0.1459633170299469,0.2540096551457849,,PEX16_HUMAN,8,,0.1459633170299469,0.2540096551457849,0.240410566329956,Non-significant,0.5951497751247783,PEX16,Peroxisomal membrane protein PEX16,PEX16_HUMAN,Q9Y5Y5
-0.240289449691772,10.97785985469818,,4.879124871013154e-05,0.0006207246905001,,LCMT1_HUMAN,8,,4.879124871013154e-05,0.0006207246905001,0.240289449691772,Down,3.2071009793854865,LCMT1,Leucine carboxyl methyltransferase 1,LCMT1_HUMAN,Q9UIC8
-0.240257740020752,8.055819511413578,,0.072613899139922,0.1489921551849189,,SMRCD_HUMAN,8,,0.072613899139922,0.1489921551849189,0.240257740020752,Non-significant,0.8268365976923718,SMARCAD1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1,SMRCD_HUMAN,Q9H4L7
-0.240104913711548,9.265206456184384,,0.148201153454395,0.2569217203241343,,TTYH3_HUMAN,8,,0.148201153454395,0.2569217203241343,0.240104913711548,Non-significant,0.5901991786524204,TTYH3,Protein tweety homolog 3,TTYH3_HUMAN,Q9C0H2
-0.240061521530151,10.37795960903169,,0.0020780848467321,0.0098699995068268,,RILP_HUMAN,8,,0.0020780848467321,0.0098699995068268,0.240061521530151,Down,2.005682869030707,RILP,Rab-interacting lysosomal protein,RILP_HUMAN,Q96NA2
-0.240043640136719,14.81745862960815,,0.0030855759296926,0.0132855069883416,,RTN4_HUMAN,8,,0.0030855759296926,0.0132855069883416,0.240043640136719,Down,1.8766218678221696,RTN4,Reticulon-4,RTN4_HUMAN,Q9NQC3
-0.23992395401001,8.701347351074217,,0.1077441871493114,0.2002150431649599,,PRCC_HUMAN,8,,0.1077441871493114,0.2002150431649599,0.23992395401001,Non-significant,0.6985032948982008,PRCC,Proline-rich protein PRCC,PRCC_HUMAN,Q92733
-0.239831209182739,8.218257546424866,,0.1451368707366806,0.2531629512338991,,YTDC1_HUMAN,8,,0.1451368707366806,0.2531629512338991,0.239831209182739,Non-significant,0.5965998502027112,YTHDC1,YTH domain-containing protein 1,YTDC1_HUMAN,Q96MU7
-0.239664316177368,9.710549235343926,,0.231681874180933,0.3602523429805245,,C19L2_HUMAN,6,,0.231681874180933,0.3602523429805245,0.239664316177368,Non-significant,0.4433931859748916,CWF19L2,CWF19-like protein 2,C19L2_HUMAN,Q2TBE0
-0.239529689153035,7.379654606183367,,0.2918566420250094,0.4283181256397899,,ETV6_HUMAN,7,,0.2918566420250094,0.4283181256397899,0.239529689153035,Non-significant,0.3682335466662886,ETV6,Transcription factor ETV6,ETV6_HUMAN,P41212
-0.23946213722229,7.486648917198181,,0.5866976277768676,0.710961938230421,,AGRE5_HUMAN,6,,0.5866976277768676,0.710961938230421,0.23946213722229,Non-significant,0.1481536488609001,ADGRE5,Adhesion G protein-coupled receptor E5,AGRE5_HUMAN,P48960
-0.239140033721924,13.410056352615374,,0.0006294853312675,0.0040673291159898,,U2AF2_HUMAN,8,,0.0006294853312675,0.0040673291159898,0.239140033721924,Down,2.3906906843755285,U2AF2,Splicing factor U2AF 65 kDa subunit,U2AF2_HUMAN,P26368
-0.239002466201782,8.972307324409485,,0.0116497442626569,0.0363605160929326,,PTH_HUMAN,8,,0.0116497442626569,0.0363605160929326,0.239002466201782,Down,1.4393699611287798,PTRH1,Peptidyl-tRNA hydrolase,PTH_HUMAN,Q86Y79
-0.238991618156433,6.946261346340179,,0.3833977043128677,0.5239662037423395,,GSTCD_HUMAN,8,,0.3833977043128677,0.5239662037423395,0.238991618156433,Non-significant,0.2806967244696267,GSTCD,Glutathione S-transferase C-terminal domain-containing protein,GSTCD_HUMAN,Q8NEC7
-0.238775730133057,13.350769281387354,,1.3045071006080532e-05,0.0002343821639316,,PACN2_HUMAN,8,,1.3045071006080532e-05,0.0002343821639316,0.238775730133057,Down,3.6300754404389393,PACSIN2,Protein kinase C and casein kinase substrate in neurons protein 2,PACN2_HUMAN,Q9UNF0
-0.238328576087952,6.846821367740633,,0.4480878072099332,0.5875773694735887,,TPC2_HUMAN,8,,0.4480878072099332,0.5875773694735887,0.238328576087952,Non-significant,0.2309349393998361,TPCN2,Two pore channel protein 2,TPC2_HUMAN,Q8NHX9
-0.238263487815857,7.673421323299408,,0.1717285982639255,0.2867599260517338,,S12A9_HUMAN,8,,0.1717285982639255,0.2867599260517338,0.238263487815857,Non-significant,0.5424815402797527,SLC12A9,Solute carrier family 12 member 9,S12A9_HUMAN,Q9BXP2
-0.238163471221924,7.758656144142153,,0.0502789860883845,0.1115752256289639,,CCD86_HUMAN,8,,0.0502789860883845,0.1115752256289639,0.238163471221924,Non-significant,0.9524322262502388,CCDC86,Coiled-coil domain-containing protein 86,CCD86_HUMAN,Q9H6F5
-0.237943530082703,8.331817805767061,,0.6021298571130319,0.7252646161903955,,CLD3_HUMAN,6,,0.6021298571130319,0.7252646161903955,0.237943530082703,Non-significant,0.1395035101407796,CLDN3,Claudin-3,CLD3_HUMAN,O15551
-0.237905979156494,11.48135447502135,,0.0002030856996967,0.0017047962475564,,VPS4A_HUMAN,8,,0.0002030856996967,0.0017047962475564,0.237905979156494,Down,2.768327519222596,VPS4A,Vacuolar protein sorting-associated protein 4A,VPS4A_HUMAN,Q9UN37
-0.237789630889893,10.60031509399415,,0.0055938341301513,0.0209491101958978,,CBX1_HUMAN,8,,0.0055938341301513,0.0209491101958978,0.237789630889893,Down,1.6788344187701572,CBX1,Chromobox protein homolog 1,CBX1_HUMAN,P83916
-0.237629890441895,8.653378248214722,,0.0012256367459113,0.0067123274460239,,GFRA1_HUMAN,8,,0.0012256367459113,0.0067123274460239,0.237629890441895,Down,2.173126865568417,GFRA1,GDNF family receptor alpha-1,GFRA1_HUMAN,P56159
-0.236995339393616,8.112288415431976,,0.091770916568958,0.1778753535484915,,UNK_HUMAN,8,,0.091770916568958,0.1778753535484915,0.236995339393616,Non-significant,0.7498842236946931,UNK,RING finger protein unkempt homolog,UNK_HUMAN,Q9C0B0
-0.236957311630249,12.966812491416924,,0.0005482095575261,0.0036516104917166,,PLRKT_HUMAN,8,,0.0005482095575261,0.0036516104917166,0.236957311630249,Down,2.437515553788292,PLGRKT,Plasminogen receptor (KT),PLRKT_HUMAN,Q9HBL7
-0.236915469169617,6.748735845088958,,0.4335205637516454,0.5736049295867144,,NR1I2_HUMAN,6,,0.4335205637516454,0.5736049295867144,0.236915469169617,Non-significant,0.2413871249777935,NR1I2,Nuclear receptor subfamily 1 group I member 2,NR1I2_HUMAN,O75469
-0.236256241798401,8.19483608007431,,0.08401670364123,0.166589751435769,,BUD13_HUMAN,8,,0.08401670364123,0.166589751435769,0.236256241798401,Non-significant,0.7783517198067771,BUD13,BUD13 homolog,BUD13_HUMAN,Q9BRD0
-0.236105918884277,16.896893501281724,,0.0001451221753574,0.0013609276864772,,VTNC_HUMAN,8,,0.0001451221753574,0.0013609276864772,0.236105918884277,Down,2.8661649506219677,VTN,Vitronectin,VTNC_HUMAN,P04004
-0.235922336578369,16.162406206131,,0.0001298281095653,0.0012632799307229,,CISY_HUMAN,8,,0.0001298281095653,0.0012632799307229,0.235922336578369,Down,2.8985004032865738,CS,"Citrate synthase, mitochondrial",CISY_HUMAN,O75390
-0.235331058502197,7.799535989761352,,0.1644617240790968,0.2776498877766414,,CC126_HUMAN,8,,0.1644617240790968,0.2776498877766414,0.235331058502197,Non-significant,0.5565024977289448,CCDC126,Coiled-coil domain-containing protein 126,CC126_HUMAN,Q96EE4
-0.234923362731934,12.73142886161806,,0.0001548810302886,0.0014273793938749,,SPT5H_HUMAN,8,,0.0001548810302886,0.0014273793938749,0.234923362731934,Down,2.845460577153828,SUPT5H,Transcription elongation factor SPT5,SPT5H_HUMAN,O00267
-0.234740734100342,9.131258726119995,,0.2255295551560547,0.3531658343642118,,EMC6_HUMAN,8,,0.2255295551560547,0.3531658343642118,0.234740734100342,Non-significant,0.4520213171691851,EMC6,ER membrane protein complex subunit 6,EMC6_HUMAN,Q9BV81
-0.234601020812988,9.50149154663086,,0.0043904398861825,0.017343719376805,,CYTSB_HUMAN,8,,0.0043904398861825,0.017343719376805,0.234601020812988,Down,1.7608577620150363,SPECC1,Cytospin-B,CYTSB_HUMAN,Q5M775
-0.23383617401123,9.14339566230774,,0.0739286984123677,0.1510468394245707,,NDOR1_HUMAN,8,,0.0739286984123677,0.1510468394245707,0.23383617401123,Non-significant,0.8208883576785466,NDOR1,NADPH-dependent diflavin oxidoreductase 1,NDOR1_HUMAN,Q9UHB4
-0.233590602874756,10.527866601943977,,0.0073374038720331,0.0257043820584407,,ASPC1_HUMAN,8,,0.0073374038720331,0.0257043820584407,0.233590602874756,Down,1.5899928322495875,ASPSCR1,Tether containing UBX domain for GLUT4,ASPC1_HUMAN,Q9BZE9
-0.233380556106567,6.59210193157196,,0.024533681869468,0.064342015222968,,POGK_HUMAN,7,,0.024533681869468,0.064342015222968,0.233380556106567,Non-significant,1.191505340908267,POGK,Pogo transposable element with KRAB domain,POGK_HUMAN,Q9P215
-0.233230113983154,6.921438932418823,,0.6140298512394248,0.7357043830366492,,KAISO_HUMAN,7,,0.6140298512394248,0.7357043830366492,0.233230113983154,Non-significant,0.133296656594499,ZBTB33,Transcriptional regulator Kaiso,KAISO_HUMAN,Q86T24
-0.233200311660767,11.10153353214264,,1.2463090832440842e-05,0.0002270196034824,,AACS_HUMAN,8,,1.2463090832440842e-05,0.0002270196034824,0.233200311660767,Down,3.643936639209315,AACS,Acetoacetyl-CoA synthetase,AACS_HUMAN,Q86V21
