"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.775087499999999,8.00034875,7.44004739461783,0.00010897378637551,0.000750285447421847,0.493852478062699,"AP5Z1_HUMAN",16,7.26843311036341,0.000145880859227192,0.000944835725267145,0.775087499999999,"Up in BD",3.02464369393703,"AP5Z1","AP-5 complex subunit zeta-1","AP5Z1_HUMAN"
-0.258300000000002,10.497725,-6.3831630763208,0.000295351252706919,0.00157371402480556,-0.616237681106326,"NUDC3_HUMAN",20,-7.25964332937169,0.000147019881809427,0.000951450524151798,-0.258300000000002,"Non-significant",3.02161379029501,"NUDCD3","NudC domain-containing protein 3","NUDC3_HUMAN"
0.875330000000002,7.2141675,7.2777336171735,0.000126070353608294,0.000837326761064782,0.331339974753904,"PITM2_HUMAN",17,7.2442961946711,0.00014903265209507,0.000963704741507563,0.875330000000002,"Up in BD",3.01605600424585,"PITPNM2","Membrane-associated phosphatidylinositol transfer protein 2","PITM2_HUMAN"
-0.103774999999999,11.0359625,-4.33221684444477,0.00300395768184881,0.00963531346919996,-3.1726961419841,"CUL3_HUMAN",38,-7.23939458908496,0.000149681998543338,0.000966326090663363,-0.103774999999999,"Non-significant",3.01487629441474,"CUL3","Cullin-3","CUL3_HUMAN"
-0.245975000000001,14.6745625,-6.68970876596578,0.000218513216050498,0.00127434511207516,-0.281234154963963,"IQGA2_HUMAN",113,-7.23877640819947,0.000149764118127354,0.000966326090663363,-0.245975000000001,"Non-significant",3.01487629441474,"IQGAP2","Ras GTPase-activating-like protein IQGAP2","IQGA2_HUMAN"
0.328924999999998,12.3620375,7.4958699541708,0.000103706742762255,0.000723887393564166,0.549113835744979,"COG5_HUMAN",36,7.23853136856069,0.000149796683360286,0.000966326090663363,0.328924999999998,"Non-significant",3.01487629441474,"COG5","Conserved oligomeric Golgi complex subunit 5","COG5_HUMAN"
0.582442499999999,9.73598125,7.23886362633151,0.00013059716134902,0.000861728045048269,0.292012429353987,"IBP4_HUMAN",6,7.23329255816882,0.000150494814844573,0.000970055493132925,0.582442499999999,"Up in BD",3.01320342071102,"IGFBP4","Insulin-like growth factor-binding protein 4","IBP4_HUMAN"
-0.214324999999999,10.7382875,-7.30152191204187,0.000123386678896654,0.000824925165857445,0.355329564072749,"PTPRK_HUMAN",47,-7.22588081182115,0.000151488761898265,0.000975684193166273,-0.214324999999999,"Non-significant",3.01069073085741,"PTPRK","Receptor-type tyrosine-protein phosphatase kappa","PTPRK_HUMAN"
0.302497499999998,9.46150625,6.59691433874566,0.000239118810987554,0.00135730150927837,-0.381470298477142,"UBE2A_HUMAN",4,7.21846904961099,0.000152490085231143,0.000981351400416661,0.302497499999998,"Non-significant",3.00817545344038,"UBE2A","Ubiquitin-conjugating enzyme E2 A","UBE2A_HUMAN"
0.367855,9.69953,6.86729659523178,0.000184375101073843,0.00112645800603165,-0.0921743134284601,"MEAK7_HUMAN",14,7.2149587993154,0.000152966907956068,0.000982810159728208,0.367855,"Non-significant",3.00753036268128,"MEAK7","MTOR-associated protein MEAK7","MEAK7_HUMAN"
0.458224999999999,9.1171225,8.37201291260788,4.9426447800861e-05,0.000414863943483239,1.37665974324188,"TEX2_HUMAN",28,7.21484007515901,0.000152983064349607,0.000982810159728208,0.458224999999999,"Non-significant",3.00753036268128,"TEX2","Testis-expressed protein 2","TEX2_HUMAN"
0.279249999999998,11.775725,6.80041331634656,0.000196479236500823,0.00117995849439745,-0.162955563432186,"ACINU_HUMAN",50,7.21399225201816,0.000153098494741884,0.000982810159728208,0.279249999999998,"Non-significant",3.00753036268128,"ACIN1","Apoptotic chromatin condensation inducer in the nucleus","ACINU_HUMAN"
0.462725000000002,11.1047375,7.03983589485586,0.000156819327593767,0.000989516490976128,0.0881054609005041,"ENPP4_HUMAN",13,7.21322442704943,0.000153203117809915,0.000982810159728208,0.462725000000002,"Non-significant",3.00753036268128,"ENPP4","Bis(5'-adenosyl)-triphosphatase ENPP4","ENPP4_HUMAN"
0.7312025,10.04502375,7.17205810117168,0.000138808492035175,0.000907024285465093,0.224045014642508,"NOP2_HUMAN",24,7.20285922145149,0.000154623352236535,0.000990446510543518,0.7312025,"Up in BD",3.00416897373781,"NOP2","28S rRNA (cytosine(4447)-C(5))-methyltransferase","NOP2_HUMAN"
0.400974999999999,10.4323375,8.15349443626136,5.90962881619126e-05,0.000474875582397649,1.17699494194487,"LUZP1_HUMAN",59,7.20274879634444,0.000154638561957926,0.000990446510543518,0.400974999999999,"Non-significant",3.00416897373781,"LUZP1","Leucine zipper protein 1","LUZP1_HUMAN"
0.445295000000002,9.693945,6.99148761002372,0.00016404585110823,0.00102550859590705,0.0379213034309327,"NPCL1_HUMAN",15,7.19768165451516,0.000155338309077679,0.000994140579790084,0.445295000000002,"Non-significant",3.00255219838921,"NPC1L1","NPC1-like intracellular cholesterol transporter 1","NPCL1_HUMAN"
0.602999999999998,9.94325,7.10061139136904,0.000148235126946975,0.000947181447519685,0.150825288875254,"DDX21_HUMAN",37,7.19637069870108,0.000155519923703847,0.000994515461470092,0.602999999999998,"Up in BD",3.00238846062507,"DDX21","Nucleolar RNA helicase 2","DDX21_HUMAN"
0.213299999999998,10.6634,6.65044218557995,0.000226980543170901,0.0013076861941913,-0.323527148223036,"DJB12_HUMAN",15,7.17561886367982,0.000158426776391791,0.0010123032676481,0.213299999999998,"Non-significant",2.99468936127531,"DNAJB12","DnaJ homolog subfamily B member 12","DJB12_HUMAN"
0.211000000000006,13.308075,6.3802883746581,0.00029620177483915,0.00157627524315937,-0.619432418472459,"PRRC1_HUMAN",11,7.1703309059176,0.000159177211413224,0.0010162949445917,0.211000000000006,"Non-significant",2.99298023474936,"PRRC1","Protein PRRC1","PRRC1_HUMAN"
-0.206424999999989,17.0912875,-7.24021686434705,0.000130436541217406,0.000861517391561215,0.293384287302263,"IDHC_HUMAN",28,-7.16677449824735,0.000159684158681075,0.00101872695707903,-0.206424999999989,"Non-significant",2.99194220159097,"IDH1","Isocitrate dehydrogenase [NADP] cytoplasmic","IDHC_HUMAN"
-0.272300000000003,13.825725,-6.78989605047416,0.000198462134314484,0.00118739410189783,-0.174132000330639,"LYAG_HUMAN",28,-7.16136242362285,0.000160459101664892,0.00102235224702578,-0.272300000000003,"Non-significant",2.99039944414023,"GAA","Lysosomal alpha-glucosidase","LYAG_HUMAN"
0.178599999999999,14.247725,5.80447141509762,0.000537371141532092,0.00247355975911384,-1.28014005074123,"PAPS2_HUMAN",42,7.16034617327822,0.000160605086426113,0.00102235224702578,0.178599999999999,"Non-significant",2.99039944414023,"PAPSS2","Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2","PAPS2_HUMAN"
-0.368074999999997,11.7139125,-7.15953473974154,0.00014041120082118,0.000913803330304026,0.211250667641394,"SIAE_HUMAN",17,-7.16015988041557,0.000160631863630179,0.00102235224702578,-0.368074999999997,"Non-significant",2.99039944414023,"SIAE","Sialate O-acetylesterase","SIAE_HUMAN"
-0.2058,10.85675,-6.59308634507577,0.000240014225381177,0.00136047334064239,-0.385626918223624,"ITCH_HUMAN",35,-7.15319841046826,0.00016163608590818,0.00102717117668783,-0.2058,"Non-significant",2.98835717578326,"ITCH","E3 ubiquitin-protein ligase Itchy homolog","ITCH_HUMAN"
0.164125000000002,14.4024125,5.37724198453649,0.000858649990158114,0.00357203698942256,-1.79829217586404,"IF2A_HUMAN",31,7.15298812467458,0.000161666529969544,0.00102717117668783,0.164125000000002,"Non-significant",2.98835717578326,"EIF2S1","Eukaryotic translation initiation factor 2 subunit 1","IF2A_HUMAN"
1.1072675,7.47046625,7.22714097138216,0.000131997857567467,0.000867429823347836,0.280120330872636,"ZN800_HUMAN",10,7.1522720538302,0.000161770247176001,0.00102717117668783,1.1072675,"Up in BD",2.98835717578326,"ZNF800","Zinc finger protein 800","ZN800_HUMAN"
-0.4262,11.959425,-11.4683532719462,5.59263038139203e-06,8.24353364056214e-05,3.8149987410342,"ENOF1_HUMAN",26,-7.14047671726191,0.000163489498014216,0.00103727285121578,-0.4262,"Non-significant",2.98410698884644,"ENOSF1","Mitochondrial enolase superfamily member 1","ENOF1_HUMAN"
0.239999999999998,12.34545,6.26861045917412,0.000331453343847564,0.00172070480303138,-0.74432391471247,"IF4A3_HUMAN",24,7.13896881511478,0.000163710759293862,0.00103786201362532,0.239999999999998,"Non-significant",2.98386038319722,"EIF4A3","Eukaryotic initiation factor 4A-III","IF4A3_HUMAN"
0.468552500000001,8.68211625,7.57925334455534,9.63618781177526e-05,0.000680850577644925,0.631068610617703,"DOHH_HUMAN",11,7.1379997667472,0.00016385312946509,0.00103795050585135,0.468552500000001,"Non-significant",2.98382335510811,"DOHH","Deoxyhypusine hydroxylase","DOHH_HUMAN"
0.295024999999999,11.0021125,8.20204149698285,5.67770728867187e-05,0.000460310010173869,1.22172515795976,"PMGE_HUMAN",11,7.13664689684923,0.000164052122148103,0.00103839726180354,0.295024999999999,"Non-significant",2.98363646575286,"BPGM","Bisphosphoglycerate mutase","PMGE_HUMAN"
0.462149999999998,10.954725,7.2305763908309,0.000131585639143562,0.000865424508704159,0.283606920754927,"RRAGA_HUMAN",13,7.13522117682925,0.000164262123807103,0.00103861713667771,0.462149999999998,"Non-significant",2.98354451603408,"RRAGA","Ras-related GTP-binding protein A","RRAGA_HUMAN"
0.506699999999999,11.132175,11.759158373482,4.68635850569487e-06,7.28458380798685e-05,4.0128870606298,"APOL1_HUMAN",14,7.13466690136763,0.000164343847310502,0.00103861713667771,0.506699999999999,"Up in BD",2.98354451603408,"APOL1","Apolipoprotein L1","APOL1_HUMAN"
-0.358159999999998,9.25085,-6.71903518239078,0.000212419180586565,0.0012505347681582,-0.249764050833321,"GLTD2_HUMAN",12,-7.13211332500409,0.000164720941509876,0.00104018700798776,-0.358159999999998,"Non-significant",2.98288857489734,"GLTPD2","Glycolipid transfer protein domain-containing protein 2","GLTD2_HUMAN"
0.23855,15.4677,6.72470790672852,0.000211262413089979,0.00124644823723087,-0.243688129069506,"NUCL_HUMAN",36,7.12850691105949,0.000165255166204301,0.00104274590821965,0.23855,"Non-significant",2.98182150566925,"NCL","Nucleolin","NUCL_HUMAN"
0.635732500000001,10.00093375,7.06237534487411,0.000153572553171812,0.000974166858571541,0.11141304176912,"ASM3B_HUMAN",12,7.10909454292105,0.000168164359763959,0.00106027497657729,0.635732500000001,"Up in BD",2.97458148820385,"SMPDL3B","Acid sphingomyelinase-like phosphodiesterase 3b","ASM3B_HUMAN"
-0.312975000000003,11.1991625,-7.3704397340226,0.000115965732390465,0.000787028559959805,0.424495492099355,"PBIP1_HUMAN",29,-7.10754217254891,0.000168399472354492,0.00106028839147985,-0.312975000000003,"Non-significant",2.97457599342049,"PBXIP1","Pre-B-cell leukemia transcription factor-interacting protein 1","PBIP1_HUMAN"
0.213349999999998,10.68785,6.0512615606521,0.000414270228243441,0.00202438233722954,-0.991823092348588,"RB22A_HUMAN",12,7.10734845413266,0.00016842883764198,0.00106028839147985,0.213349999999998,"Non-significant",2.97457599342049,"RAB22A","Ras-related protein Rab-22A","RB22A_HUMAN"
-0.436982499999999,9.07506375,-6.84603171660216,0.000188130755791026,0.00114335405944276,-0.114623592637802,"ABLM2_HUMAN",21,-7.1054924161346,0.000168710481161239,0.00106123487877532,-0.436982499999999,"Non-significant",2.97418848483866,"ABLIM2","Actin-binding LIM protein 2","ABLM2_HUMAN"
-0.242200000000002,15.7771,-8.76374821832054,3.62217527478681e-05,0.000336142855867988,1.72414961078657,"ESTD_HUMAN",15,-7.09956161094248,0.000169613995800996,0.00106608859102601,-0.242200000000002,"Non-significant",2.97220670431968,"ESD","S-formylglutathione hydrolase","ESTD_HUMAN"
1.037695,7.4291725,7.13955151319087,0.000143011638684507,0.00092800714582095,0.190800079272263,"CSF1_HUMAN",7,7.09653091922458,0.000170077794233394,0.00106817312415581,1.037695,"Up in BD",2.97135835332594,"CSF1","Macrophage colony-stimulating factor 1","CSF1_HUMAN"
0.721559999999999,7.5346125,7.16872289240919,0.00013923331588986,0.000909065341145188,0.220639283790575,"KIN17_HUMAN",16,7.09461816918119,0.000170371242000007,0.00106918536419725,0.721559999999999,"Up in BD",2.97094699481999,"KIN","DNA/RNA-binding protein KIN17","KIN17_HUMAN"
-0.496799999999999,14.2249,-18.3879305959072,1.89220084747554e-07,7.80339767864529e-06,7.59445503334402,"UTRN_HUMAN",162,-7.0915343991144,0.000170845540578062,0.00107133010433862,-0.496799999999999,"Non-significant",2.97007669125628,"UTRN","Utrophin","UTRN_HUMAN"
-0.511050000000001,11.063,-7.4646471640828,0.000106616673381433,0.000738671397065918,0.518244245411667,"NFIC_HUMAN",19,-7.08774378019432,0.000171430586556516,0.00107416545049327,-0.511050000000001,"Up in B2",2.96892882040348,"NFIC","Nuclear factor 1 C-type","NFIC_HUMAN"
-0.706535000000001,8.576435,-7.04181568017597,0.000156531090125885,0.000989242221647792,0.0901549451609061,"NRAM2_HUMAN",4,-7.0763507742215,0.00017320256137248,0.00108442781066906,-0.706535000000001,"Up in B2",2.96479935325935,"SLC11A2","Natural resistance-associated macrophage protein 2","NRAM2_HUMAN"
-0.198500000000001,12.3761,-6.00307922769233,0.000435600615763194,0.00210583718732889,-1.04749648495992,"FARP1_HUMAN",52,-7.07286026833508,0.000173749550648063,0.00108701054016122,-0.198500000000001,"Non-significant",2.96376624477142,"FARP1","FERM, ARHGEF and pleckstrin domain-containing protein 1","FARP1_HUMAN"
-0.320700000000002,17.86945,-7.93364881773201,7.10194386304803e-05,0.000544123338815329,0.971710757405093,"TPIS_HUMAN",22,-7.06789736253995,0.000174530615686616,0.0010903815662667,-0.320700000000002,"Non-significant",2.96242149919129,"TPI1","Triosephosphate isomerase","TPIS_HUMAN"
0.380360000000001,9.920095,7.44188538027972,0.000108795671113502,0.000749697706402761,0.495677070027281,"RUFY2_HUMAN",25,7.06772269100126,0.000174558177254621,0.0010903815662667,0.380360000000001,"Non-significant",2.96242149919129,"RUFY2","RUN and FYVE domain-containing protein 2","RUFY2_HUMAN"
0.170049999999998,12.35225,6.28143401632114,0.000327177236294707,0.00170727798642357,-0.729905353359622,"AFAD_HUMAN",103,7.06461889062806,0.000175048743563733,0.00109260153994259,0.170049999999998,"Non-significant",2.96153819171445,"AFDN","Afadin","AFAD_HUMAN"
-0.325150000000001,17.561925,-8.49381746927314,4.48156989093825e-05,0.000387428122229453,1.4861169455454,"ST2A1_HUMAN",21,-7.06365042666811,0.000175202129014102,0.00109271513026311,-0.325150000000001,"Non-significant",2.96149304342988,"SULT2A1","Sulfotransferase 2A1","ST2A1_HUMAN"
0.837792499999999,7.21905875,7.07861144357505,0.000151280321842229,0.000965113529163957,0.128168047717384,"MORC3_HUMAN",25,7.05554381221017,0.00017649198462306,0.00109991111157147,0.837792499999999,"Up in BD",2.95864241058163,"MORC3","MORC family CW-type zinc finger protein 3","MORC3_HUMAN"
-0.370575000000002,11.5377875,-6.80035890088205,0.000196489438755284,0.00117995849439745,-0.163013356952098,"PRPS2_HUMAN",8,-7.05352611882237,0.000176814675981892,0.0011010732095236,-0.370575000000002,"Non-significant",2.95818380415713,"PRPS2","Ribose-phosphate pyrophosphokinase 2","PRPS2_HUMAN"
0.418374999999997,10.1684375,6.77295245853758,0.000201703798392421,0.00120322642243981,-0.192164083899806,"DDX23_HUMAN",38,7.04993352452583,0.000177390882013957,0.00110346651798891,0.418374999999997,"Non-significant",2.95724083991353,"DDX23","Probable ATP-dependent RNA helicase DDX23","DDX23_HUMAN"
-0.4111075,8.25242125,-7.01533327602525,0.00016043621065182,0.00100605577245823,0.0627045959357648,"FBX38_HUMAN",29,-7.04942858329217,0.000177472036791487,0.00110346651798891,-0.4111075,"Non-significant",2.95724083991353,"FBXO38","F-box only protein 38","FBX38_HUMAN"
-0.32525,10.3006,-7.2883015548092,0.000124870153406679,0.000832090230821259,0.342004696988422,"PCMD1_HUMAN",14,-7.04286590668327,0.000178530594836021,0.00110919507921565,-0.32525,"Non-significant",2.95499206577487,"PCMTD1","Protein-L-isoaspartate O-methyltransferase domain-containing protein 1","PCMD1_HUMAN"
-0.5036925,8.93287875,-7.13440269455179,0.000143690354805075,0.000929579314970498,0.185523863993073,"TPC1_HUMAN",12,-7.03934728921393,0.000179101061978305,0.00111188470351048,-0.5036925,"Up in B2",2.95394024443132,"TPCN1","Two pore channel protein 1","TPC1_HUMAN"
0.487095,9.4993,7.29937517978645,0.000123626219923312,0.00082584358317366,0.353167112209658,"MASP1_HUMAN",18,7.03841959119594,0.00017925180836638,0.00111196651345008,0.487095,"Non-significant",2.95390829120974,"MASP1","Mannan-binding lectin serine protease 1","MASP1_HUMAN"
-0.843399999999999,11.890875,-7.18401500901995,0.000137297345787486,0.000897875765372372,0.236244936730508,"GYS2_HUMAN",33,-7.03209084336309,0.000180284003795702,0.00111751196524591,-0.843399999999999,"Up in B2",2.95174781816251,"GYS2","Glycogen [starch] synthase, liver","GYS2_HUMAN"
0.427565,8.9618575,7.34101728103985,0.000119071001104869,0.000801374606103793,0.395027851629608,"MARK2_HUMAN",29,7.03064619573895,0.0001805205539361,0.00111812079499271,0.427565,"Non-significant",2.95151127537186,"MARK2","Serine/threonine-protein kinase MARK2","MARK2_HUMAN"
0.292350000000001,11.2332,6.79330015347793,0.000197817898691817,0.00118441635194515,-0.170513164506167,"SPF45_HUMAN",19,7.02798488842612,0.00018095723475814,0.001119967326608,0.292350000000001,"Non-significant",2.95079464704485,"RBM17","Splicing factor 45","SPF45_HUMAN"
0.375374999999998,12.2748625,6.65724609752374,0.000225487511304039,0.00130186825276468,-0.316185991371524,"SUMO1_HUMAN",6,7.02089687108172,0.000182126063384358,0.00112633892145047,0.375374999999998,"Non-significant",2.94833090826964,"SUMO1","Small ubiquitin-related modifier 1","SUMO1_HUMAN"
0.244450000000001,11.968875,6.65356062986469,0.000226294875500046,0.00130523909526755,-0.320161798359971,"TCRG1_HUMAN",47,7.01618898944486,0.000182907081662805,0.00113019458501844,0.244450000000001,"Non-significant",2.94684677782227,"TCERG1","Transcription elongation regulator 1","TCRG1_HUMAN"
-0.149999999999999,14.8565,-5.1531293386942,0.0011086659871852,0.00435651296763147,-2.0800675705061,"ACOX1_HUMAN",37,-7.01545514540618,0.00018302916142387,0.00113019458501844,-0.149999999999999,"Non-significant",2.94684677782227,"ACOX1","Peroxisomal acyl-coenzyme A oxidase 1","ACOX1_HUMAN"
0.341024999999998,15.5811625,9.19544036570868,2.60606949256414e-05,0.000261675275880695,2.09240372126414,"CLIC1_HUMAN",17,7.00910328432658,0.000184089661905477,0.00113587537189464,0.341024999999998,"Non-significant",2.94466931674793,"CLIC1","Chloride intracellular channel protein 1","CLIC1_HUMAN"
-0.307199999999998,10.312175,-6.50174539636535,0.000262529650764999,0.00144947210869773,-0.485322716664174,"SEPT4_HUMAN",14,-7.00567602198359,0.000184664735227495,0.00113855458035381,-0.307199999999998,"Non-significant",2.94364614521721,"SEPTIN4","Septin-4","SEPT4_HUMAN"
