"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","DM_vs_BT"
0.403165833333332,6.35557714285714,2.6896744935326,0.0349501791153904,0.147866744577631,-4.70330092487143,"ANR49_HUMAN",4,-2.64541899355708,0.038262178360418,0.159324246306854,-0.403165833333332,"Non-significant",0.797718127299995,"ANKRD49","Ankyrin repeat domain-containing protein 49","ANR49_HUMAN",0.403165833333332
0.131766666666664,10.8154285714286,2.51588123981936,0.0443101072335849,0.170182237439247,-4.95256713344938,"PP4C_HUMAN",15,-2.64509376715045,0.0382788180536818,0.159324246306854,-0.131766666666664,"Non-significant",0.797718127299995,"PPP4C","Serine/threonine-protein phosphatase 4 catalytic subunit","PP4C_HUMAN",0.131766666666664
-0.121358333333337,13.8724857142857,-2.80459726420157,0.0299311328293081,0.134651504078037,-4.53915119903174,"APEX1_HUMAN",18,2.64414041591123,0.0383276392059757,0.159445346218169,0.121358333333337,"Non-significant",0.797388152126663,"APEX1","DNA repair nuclease/redox regulator APEX1","APEX1_HUMAN",-0.121358333333337
-0.103628333333333,10.0536171428571,-2.31604238711426,0.0584194599405494,0.199326506838101,-5.23945004862687,"AKP13_HUMAN",101,2.64274903228218,0.0383990111310455,0.15966008589107,0.103628333333333,"Non-significant",0.796803641430946,"AKAP13","A-kinase anchor protein 13","AKP13_HUMAN",-0.103628333333333
-0.217774999999996,9.37651714285714,-3.03232458948755,0.0221245613933377,0.11326374246357,-4.21659167669753,"KTI12_HUMAN",16,2.64037244704249,0.0385212473219222,0.160085985657119,0.217774999999996,"Non-significant",0.795646685683326,"KTI12","Protein KTI12 homolog","KTI12_HUMAN",-0.217774999999996
0.172249999999998,13.1669285714286,2.49584636278523,0.0455480614829376,0.172200645915147,-4.98134276627781,"T126A_HUMAN",10,-2.63983321041205,0.0385490398306951,0.160119161845585,-0.172249999999998,"Non-significant",0.795556691904367,"TMEM126A","Transmembrane protein 126A","T126A_HUMAN",0.172249999999998
0.0960416666666628,15.9581142857143,2.51194752096206,0.0445503514347313,0.170606716918195,-4.95821679197462,"CMBL_HUMAN",29,-2.63718348708998,0.038685918523978,0.160605176902575,-0.0960416666666628,"Non-significant",0.794240459904251,"CMBL","Carboxymethylenebutenolidase homolog","CMBL_HUMAN",0.0960416666666628
0.0726416666666641,14.7925428571429,2.0440953906619,0.085458216207127,0.248206525908088,-5.62666454122041,"AN32A_HUMAN",14,-2.63658650131374,0.0387168288563526,0.160650989551282,-0.0726416666666641,"Non-significant",0.794116595009208,"ANP32A","Acidic leucine-rich nuclear phosphoprotein 32 family member A","AN32A_HUMAN",0.0726416666666641
0.120316666666668,10.5840857142857,2.35221482843911,0.055554805990983,0.194984583944905,-5.18758108452568,"NUDC3_HUMAN",20,-2.6355962472424,0.0387681595936455,0.160708624933211,-0.120316666666668,"Non-significant",0.793960814833517,"NUDCD3","NudC domain-containing protein 3","NUDC3_HUMAN",0.120316666666668
-0.186358333333336,15.1040428571429,-2.72586034337877,0.0332794404030436,0.14320982765535,-4.65153826179547,"FAHD1_HUMAN",14,2.63555144715966,0.0387704835605296,0.160708624933211,0.186358333333336,"Non-significant",0.793960814833517,"FAHD1","Oxaloacetate tautomerase FAHD1, mitochondrial","FAHD1_HUMAN",-0.186358333333336
-0.292806666666669,8.41900857142857,-2.67938980378797,0.0354411487966453,0.149071746612633,-4.71802396720109,"MP2K7_HUMAN",17,2.63415704528788,0.0388428912196561,0.160926237687586,0.292806666666669,"Non-significant",0.793373142016785,"MAP2K7","Dual specificity mitogen-activated protein kinase kinase 7","MP2K7_HUMAN",-0.292806666666669
0.440675833333332,6.66681142857143,3.04965711553606,0.0216276858506286,0.111703888006793,-4.1922242879799,"C2CD2_HUMAN",6,-2.63313711873289,0.0388959445370255,0.16099845656009,-0.440675833333332,"Non-significant",0.793178287388331,"C2CD2","C2 domain-containing protein 2","C2CD2_HUMAN",0.440675833333332
-0.670670833333337,7.15355285714286,-2.6685693913843,0.0359656112030511,0.150418317758329,-4.73351884776707,"SIR6_HUMAN",9,2.63305615996728,0.0389001590575103,0.16099845656009,0.670670833333337,"Non-significant",0.793178287388331,"SIRT6","NAD-dependent protein deacylase sirtuin-6","SIR6_HUMAN",-0.670670833333337
-0.168841666666662,13.7086857142857,-2.55461740910745,0.0420159102500936,0.165665659781223,-4.89694393927279,"ELOB_HUMAN",12,2.62910262507057,0.0391065634935428,0.161769883683883,0.168841666666662,"Non-significant",0.791102326773841,"ELOB","Elongin-B","ELOB_HUMAN",-0.168841666666662
-0.151208333333333,13.5487285714286,-2.98006797251817,0.0236987463575802,0.118252569654801,-4.2902277991297,"NDRG2_HUMAN",12,2.62839332693193,0.0391437174286293,0.161840750882665,0.151208333333333,"Non-significant",0.790912115262946,"NDRG2","Protein NDRG2","NDRG2_HUMAN",-0.151208333333333
0.110374999999994,11.3525714285714,2.3090604469149,0.0589898042956507,0.200478962908042,-5.24945591471853,"RN114_HUMAN",13,-2.62708103850024,0.0392125558716295,0.162042479095287,-0.110374999999994,"Non-significant",0.790371121146513,"RNF114","E3 ubiquitin-protein ligase RNF114","RN114_HUMAN",0.110374999999994
0.213195833333328,9.81624285714286,2.57226006695518,0.0410128161236215,0.163787842256538,-4.87161830235166,"HMGB2_HUMAN",5,-2.6254185765503,0.0392999483846472,0.162320635050129,-0.213195833333328,"Non-significant",0.789626266872767,"HMGB2","High mobility group protein B2","HMGB2_HUMAN",0.213195833333328
-0.140700000000002,14.7181,-2.44746740916945,0.048689447008132,0.179788396604263,-5.05083321655344,"RS10_HUMAN",12,2.62404037081263,0.0393725552540258,0.162525286571663,0.140700000000002,"Non-significant",0.789079059520865,"RPS10","Small ribosomal subunit protein eS10","RS10_HUMAN",-0.140700000000002
0.966542499999998,7.45918,2.6600713729305,0.036383283320071,0.15112337054272,-4.74569143989765,"SUSD2_HUMAN",12,-2.62371511416277,0.0393897112945549,0.162525286571663,-0.966542499999998,"Non-significant",0.789079059520865,"SUSD2","Sushi domain-containing protein 2","SUSD2_HUMAN",0.966542499999998
-0.22767916666667,9.16072428571429,-2.69591409092232,0.0346558412309395,0.147046280666501,-4.69437094184043,"RFIP1_HUMAN",29,2.62227066371382,0.0394659966910076,0.162756964925211,0.22767916666667,"Non-significant",0.788460417421129,"RAB11FIP1","Rab11 family-interacting protein 1","RFIP1_HUMAN",-0.22767916666667
0.214808333333334,10.2645142857143,2.55185937473422,0.0421750456532423,0.16584385117976,-4.90090357995677,"PFD4_HUMAN",3,-2.6208953396327,0.0395387774660338,0.162973961375804,-0.214808333333334,"Non-significant",0.78788177801408,"PFDN4","Prefoldin subunit 4","PFD4_HUMAN",0.214808333333334
0.218341666666664,12.119,2.64513724002823,0.0371298054037986,0.153145857024727,-4.76708999744098,"LIN7C_HUMAN",8,-2.61998085286136,0.0395872502388408,0.163090593109353,-0.218341666666664,"Non-significant",0.787571087877672,"LIN7C","Protein lin-7 homolog C","LIN7C_HUMAN",0.218341666666664
0.246817499999998,8.08122857142857,3.86777611497367,0.00778618552741064,0.061822924968625,-3.08246079957566,"WWP2_HUMAN",21,-2.61908920507955,0.039634573307649,0.16320237190307,-0.246817499999998,"Non-significant",0.787273533713718,"WWP2","NEDD4-like E3 ubiquitin-protein ligase WWP2","WWP2_HUMAN",0.246817499999998
0.328023333333332,8.76319857142857,2.86619342616353,0.027563225618251,0.128997685708371,-4.45150444114911,"MMP15_HUMAN",15,-2.6184449194406,0.0396688054041966,0.163260159919613,-0.328023333333332,"Non-significant",0.787119782428222,"MMP15","Matrix metalloproteinase-15","MMP15_HUMAN",0.328023333333332
-0.115133333333336,10.3553428571429,-2.33243950143031,0.057102365846229,0.197513192359397,-5.21594351104056,"SYMM_HUMAN",24,2.61700318513757,0.0397455214389389,0.163492646204042,0.115133333333336,"Non-significant",0.786501776855867,"MARS2","Methionine--tRNA ligase, mitochondrial","SYMM_HUMAN",-0.115133333333336
0.13255,11.7780428571429,3.39688634281643,0.0138468823508646,0.0850902543582683,-3.71084855306175,"MRP2_HUMAN",44,-2.6156071528379,0.0398199560531694,0.163715516163666,-0.13255,"Non-significant",0.785910158309956,"ABCC2","ATP-binding cassette sub-family C member 2","MRP2_HUMAN",0.13255
-0.121683333333333,11.8782,-2.35646672010478,0.0552277943284477,0.194594540341406,-5.181481221796,"GNAO_HUMAN",14,2.61477470869068,0.0398644114493207,0.163752751790903,0.121683333333333,"Non-significant",0.785811393152589,"GNAO1","Guanine nucleotide-binding protein G(o) subunit alpha","GNAO_HUMAN",-0.121683333333333
0.0831833333333343,12.2478,2.54463695151547,0.0425947887108552,0.166486304231065,-4.91127325795577,"SF01_HUMAN",17,-2.61467891479087,0.0398695305609918,0.163752751790903,-0.0831833333333343,"Non-significant",0.785811393152589,"SF1","Splicing factor 1","SF01_HUMAN",0.0831833333333343
0.436309166666666,8.37523285714286,2.62935301695573,0.0379365035948083,0.155576234681297,-4.78971550655778,"EXT2_HUMAN",21,-2.61336659385567,0.0399397298717707,0.163768698207052,-0.436309166666666,"Non-significant",0.785769103155733,"EXT2","Exostosin-2","EXT2_HUMAN",0.436309166666666
0.29102,10.2867271428571,2.61893258892327,0.038479229664439,0.157197316857107,-4.80465705799993,"HMGA1_HUMAN",4,-2.61335147931614,0.0399405391514806,0.163768698207052,-0.29102,"Non-significant",0.785769103155733,"HMGA1","High mobility group protein HMG-I/HMG-Y","HMGA1_HUMAN",0.29102
-0.123308333333336,10.5111714285714,-2.51572886892466,0.0443193875800588,0.170182237439247,-4.95278596780248,"T22D2_HUMAN",12,2.61323197337083,0.039946938487653,0.163768698207052,0.123308333333336,"Non-significant",0.785769103155733,"TSC22D2","TSC22 domain family protein 2","T22D2_HUMAN",-0.123308333333336
0.136733333333328,13.0614,2.61222944746551,0.0388326885005563,0.157889648465793,-4.81427032727565,"COPG2_HUMAN",43,-2.6130916001962,0.0399544566205997,0.163768698207052,-0.136733333333328,"Non-significant",0.785769103155733,"COPG2","Coatomer subunit gamma-2","COPG2_HUMAN",0.136733333333328
-0.0660916666666704,11.3199,-2.17875111756324,0.0707569818479618,0.223322406980506,-5.43570724345196,"EXOC7_HUMAN",34,2.60863679365824,0.0401938313508555,0.164666365336526,0.0660916666666704,"Non-significant",0.783395100529643,"EXOC7","Exocyst complex component 7","EXOC7_HUMAN",-0.0660916666666704
0.147416666666665,16.1478714285714,3.19456501385074,0.0179168312239031,0.0997394950294825,-3.98968946229358,"TMEDA_HUMAN",14,-2.6081077597862,0.0402223596228218,0.164699763339042,-0.147416666666665,"Non-significant",0.783307024877739,"TMED10","Transmembrane emp24 domain-containing protein 10","TMEDA_HUMAN",0.147416666666665
1.82173416666666,6.71872428571429,2.64515790871022,0.0371287610709425,0.153145857024727,-4.7670603762564,"PGS1_HUMAN",4,-2.60394946683628,0.0404473475625852,0.165420230360067,-1.82173416666666,"Non-significant",0.781411378722549,"BGN","Biglycan","PGS1_HUMAN",1.82173416666666
0.172424999999997,10.8834285714286,2.61902079729359,0.0384746011722844,0.157197316857107,-4.80453056384112,"VKORL_HUMAN",7,-2.60393736015623,0.0404480045546115,0.165420230360067,-0.172424999999997,"Non-significant",0.781411378722549,"VKORC1L1","Vitamin K epoxide reductase complex subunit 1-like protein 1","VKORL_HUMAN",0.172424999999997
-0.14574166666667,11.6152857142857,-2.43792761506599,0.049335245374576,0.181179822063924,-5.06453507252025,"KT3K_HUMAN",14,2.60372178613694,0.0404597049884762,0.165420230360067,0.14574166666667,"Non-significant",0.781411378722549,"FN3KRP","Ketosamine-3-kinase","KT3K_HUMAN",-0.14574166666667
0.119837499999999,9.83615857142857,2.33177753316891,0.0571549371432178,0.197513192359397,-5.21689269261057,"CPSF3_HUMAN",28,-2.60272345689154,0.0405139369509959,0.165558216569717,-0.119837499999999,"Non-significant",0.781049260563755,"CPSF3","Cleavage and polyadenylation specificity factor subunit 3","CPSF3_HUMAN",0.119837499999999
0.045624999999994,13.1551714285714,1.52713933851731,0.176033738398785,0.382906541301771,-6.32835617021005,"DNM1L_HUMAN",55,-2.60130431527665,0.0405911616109063,0.165789974381483,-0.045624999999994,"Non-significant",0.780441735561656,"DNM1L","Dynamin-1-like protein","DNM1L_HUMAN",0.045624999999994
0.209935,9.51316285714286,2.55061112105943,0.0422472771924067,0.16584385117976,-4.90269571094194,"ARRD1_HUMAN",9,-2.59961669129922,0.0406831998286105,0.166081971825585,-0.209935,"Non-significant",0.779677507594357,"ARRDC1","Arrestin domain-containing protein 1","ARRD1_HUMAN",0.209935
-0.0668083333333378,11.4512571428571,-1.86224583106653,0.110323620446868,0.28990436413265,-5.88057454393197,"ACACA_HUMAN",100,2.5988591590044,0.0407245855859141,0.166166999137276,0.0668083333333378,"Non-significant",0.779455223125108,"ACACA","Acetyl-CoA carboxylase 1","ACACA_HUMAN",-0.0668083333333378
-0.2006625,8.20040571428571,-2.57154478315663,0.0410529890602539,0.163828512271624,-4.87264495042209,"DAAM1_HUMAN",37,2.59491581804139,0.040940743272,0.166964696199584,0.2006625,"Non-significant",0.777375348412642,"DAAM1","Disheveled-associated activator of morphogenesis 1","DAAM1_HUMAN",-0.2006625
-0.105600000000003,11.0433571428571,-2.78572357997884,0.03069956163958,0.136493155518551,-4.56605758296812,"PYRG2_HUMAN",28,2.5942874300941,0.0409753013629409,0.167021362035628,0.105600000000003,"Non-significant",0.77722797902679,"CTPS2","CTP synthase 2","PYRG2_HUMAN",-0.105600000000003
-0.18654166666667,12.6907714285714,-3.4541329991717,0.0128875564848916,0.0814465356273487,-3.63286113237677,"IMA4_HUMAN",22,2.59203773317922,0.041099277362586,0.167442267601705,0.18654166666667,"Non-significant",0.776134903158147,"KPNA3","Importin subunit alpha-4","IMA4_HUMAN",-0.18654166666667
0.0884916666666626,11.5853,2.3387455282369,0.056604071232833,0.196787401193544,-5.20690064824147,"UBP7_HUMAN",69,-2.58697047241147,0.0413799850505668,0.168492393198901,-0.0884916666666626,"Non-significant",0.773419701120911,"USP7","Ubiquitin carboxyl-terminal hydrolase 7","UBP7_HUMAN",0.0884916666666626
0.131024999999999,10.8950714285714,3.04220742840581,0.0218397533277848,0.112368380743784,-4.20269410317176,"ZC3HF_HUMAN",23,-2.58636414349194,0.0414137095956005,0.168492393198901,-0.131024999999999,"Non-significant",0.773419701120911,"ZC3H15","Zinc finger CCCH domain-containing protein 15","ZC3HF_HUMAN",0.131024999999999
-0.400171666666671,7.91817714285714,-2.60548628812151,0.0391917257914619,0.158584613347762,-4.82394236002422,"TAF7_HUMAN",18,2.5860688528827,0.0414301444847214,0.168492393198901,0.400171666666671,"Non-significant",0.773419701120911,"TAF7","Transcription initiation factor TFIID subunit 7","TAF7_HUMAN",-0.400171666666671
-0.0760666666666712,13.5062,-1.98522691076052,0.0928233288382949,0.261061575156555,-5.70945129714115,"ROAA_HUMAN",11,2.58553090453435,0.0414601026961875,0.168492393198901,0.0760666666666712,"Non-significant",0.773419701120911,"HNRNPAB","Heterogeneous nuclear ribonucleoprotein A/B","ROAA_HUMAN",-0.0760666666666712
0.229033333333332,11.9062428571429,2.54069431933777,0.0428257765418515,0.166985408484219,-4.9169342982154,"SEC62_HUMAN",13,-2.58551011934857,0.0414612606795268,0.168492393198901,-0.229033333333332,"Non-significant",0.773419701120911,"SEC62","Translocation protein SEC62","SEC62_HUMAN",0.229033333333332
-0.222000000000007,13.6036428571429,-2.56831687503607,0.0412347973947309,0.164061171101787,-4.87727811079203,"RS17_HUMAN",8,2.57937997055987,0.0418042863152916,0.169801028284675,0.222000000000007,"Non-significant",0.770059684074352,"RPS17","Small ribosomal subunit protein eS17","RS17_HUMAN",-0.222000000000007
0.174475833333332,8.97149714285714,2.45221652665084,0.048371258917757,0.178940451181799,-5.04401190499865,"CLDN1_HUMAN",5,-2.57886227132981,0.0418333929194245,0.169833910079211,-0.174475833333332,"Non-significant",0.769975591536432,"CLDND1","Claudin domain-containing protein 1","CLDN1_HUMAN",0.174475833333332
-0.0767841666666662,9.98117,-2.12700084618186,0.0760755179755837,0.231985558199014,-5.50931998845427,"TENS2_HUMAN",51,2.57819630528814,0.0418708671640437,0.169900712493456,0.0767841666666662,"Non-significant",0.769804799875347,"TNS2","Tensin-2","TENS2_HUMAN",-0.0767841666666662
0.242902499999998,8.52006142857143,2.5410185059698,0.0428067336511662,0.166985408484219,-4.91646880472557,"E41LB_HUMAN",14,-2.57689599032115,0.0419441392746195,0.170021143146161,-0.242902499999998,"Non-significant",0.769497068146761,"EPB41L4B","Band 4.1-like protein 4B","E41LB_HUMAN",0.242902499999998
0.125024999999996,12.0370428571429,2.86008103903148,0.0277889716585167,0.129687215886715,-4.46018999653948,"SNP29_HUMAN",16,-2.57661423296859,0.0419600340934552,0.170021143146161,-0.125024999999996,"Non-significant",0.769497068146761,"SNAP29","Synaptosomal-associated protein 29","SNP29_HUMAN",0.125024999999996
0.132384166666666,9.46626142857143,2.53156404120589,0.0433657743103389,0.167956662074973,-4.93004492425159,"DDX41_HUMAN",35,-2.57618194243493,0.0419844333909263,0.170021143146161,-0.132384166666666,"Non-significant",0.769497068146761,"DDX41","Probable ATP-dependent RNA helicase DDX41","DDX41_HUMAN",0.132384166666666
0.164449999999999,11.2457714285714,2.62531507359944,0.0381458431607806,0.156276153202529,-4.7955049756062,"CNBP_HUMAN",11,-2.57611204836316,0.0419883797586308,0.170021143146161,-0.164449999999999,"Non-significant",0.769497068146761,"CNBP","CCHC-type zinc finger nucleic acid binding protein","CNBP_HUMAN",0.164449999999999
0.272499166666666,8.78588714285714,2.55609082867143,0.0419311551929026,0.165573779884822,-4.89482864455724,"DNJB9_HUMAN",9,-2.57580504419689,0.0420057185281312,0.170021143146161,-0.272499166666666,"Non-significant",0.769497068146761,"DNAJB9","DnaJ homolog subfamily B member 9","DNJB9_HUMAN",0.272499166666666
0.247603333333331,7.96293428571429,2.53874189091226,0.0429406520584656,0.167191373115885,-4.91973778716097,"CLN8_HUMAN",2,-2.57494634314073,0.0420542560119108,0.170087521785342,-0.247603333333331,"Non-significant",0.769327546578799,"CLN8","Protein CLN8","CLN8_HUMAN",0.247603333333331
0.369587499999998,8.67805285714286,2.58220470980316,0.0404585682118067,0.162538074978148,-4.85734594255784,"SIM15_HUMAN",1,-2.57476307412878,0.0420646228703165,0.170087521785342,-0.369587499999998,"Non-significant",0.769327546578799,"SMIM15","Small integral membrane protein 15","SIM15_HUMAN",0.369587499999998
