"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","DM_vs_CM"
-0.839652500000001,6.13661857142857,-3.11486090933836,0.019529645344578,0.150459858012087,-3.56670135145324,"TRPV4_HUMAN",7,3.1512375780978,0.0170795049415183,0.136701801640158,0.839652500000001,"Non-significant",0.864225761677803,"TRPV4","Transient receptor potential cation channel subfamily V member 4","TRPV4_HUMAN",-0.839652500000001
-0.290408333333334,7.79192571428571,-3.53261968131034,0.0114405160176573,0.114237941915657,-2.99903051106764,"GTPB8_HUMAN",8,3.1500367660181,0.0171074028795965,0.136701801640158,0.290408333333334,"Non-significant",0.864225761677803,"GTPBP8","GTP-binding protein 8","GTPB8_HUMAN",-0.290408333333334
-0.287427500000003,9.91646571428571,-3.39151071383603,0.0136657593659671,0.128268643464813,-3.18828776103196,"PXL2B_HUMAN",9,3.14998661937224,0.0171085689781413,0.136701801640158,0.287427500000003,"Non-significant",0.864225761677803,"PRXL2B","Prostamide/prostaglandin F synthase","PXL2B_HUMAN",-0.287427500000003
-0.287106666666666,9.50879571428571,-2.97646326060008,0.0234449194927466,0.166841536459667,-3.75923376510597,"AT11A_HUMAN",34,3.14894088580447,0.0171329056785574,0.136762960810919,0.287106666666666,"Non-significant",0.864031505638496,"ATP11A","Phospholipid-transporting ATPase IH","AT11A_HUMAN",-0.287106666666666
-1.2888625,6.03278714285714,-3.05129019998161,0.0212325225949752,0.157810323931835,-3.65489743569478,"RGL3_HUMAN",12,3.14616317689219,0.0171977301865989,0.13714687944527,1.2888625,"Non-significant",0.862814069613353,"RGL3","Ral guanine nucleotide dissociation stimulator-like 3","RGL3_HUMAN",-1.2888625
-0.1575425,10.0707757142857,-3.12391603398647,0.0192993541703668,0.149577725435449,-3.55417356063354,"RCC1L_HUMAN",16,3.14263203135645,0.0172805182618244,0.137631751057223,0.1575425,"Non-significant",0.861281364659687,"RCC1L","RCC1-like G exchanging factor-like protein","RCC1L_HUMAN",-0.1575425
-0.388245,9.64940571428571,-3.01651467473282,0.0222313704888064,0.16354246575724,-3.70331948693965,"GTPB4_HUMAN",25,3.1421391340153,0.0172921082689607,0.137631751057223,0.388245,"Non-significant",0.861281364659687,"GTPBP4","GTP-binding protein 4","GTPB4_HUMAN",-0.388245
-0.126857500000002,9.47953,-2.79575598201103,0.0298769106583064,0.186400999677927,-4.01323916956335,"PPR18_HUMAN",27,3.14079827116627,0.017323679605673,0.137649858519945,0.126857500000002,"Non-significant",0.861224230649429,"PPP1R18","Phostensin","PPR18_HUMAN",-0.126857500000002
-0.155800000000001,12.3279714285714,-3.38150715991068,0.0138406112939469,0.128645500439656,-3.2018056312183,"PSMF1_HUMAN",13,3.14049930237121,0.0173307274171107,0.137649858519945,0.155800000000001,"Non-significant",0.861224230649429,"PSMF1","Proteasome inhibitor PI31 subunit","PSMF1_HUMAN",-0.155800000000001
-0.151983333333341,16.9386857142857,-3.19389428195347,0.0176158063701269,0.143570564937932,-3.4576661067344,"NDKB_HUMAN",15,3.13990462691558,0.0173447552880096,0.137649858519945,0.151983333333341,"Non-significant",0.861224230649429,"NME2","Nucleoside diphosphate kinase B","NDKB_HUMAN",-0.151983333333341
-0.214451666666665,8.85256285714286,-2.95852481339393,0.0240114051764916,0.16922982944904,-3.78432570167767,"TXLNG_HUMAN",25,3.13824221085769,0.0173840349001021,0.13770900271983,0.214451666666665,"Non-significant",0.861037666832843,"TXLNG","Gamma-taxilin","TXLNG_HUMAN",-0.214451666666665
2.37956833333333,8.59347,3.05161071994978,0.0212235447526413,0.157810323931835,-3.65445170237067,"CAYP1_HUMAN",5,-3.13816745021016,0.0173858035880732,0.13770900271983,-2.37956833333333,"Non-significant",0.861037666832843,"CAPS","Calcyphosin","CAYP1_HUMAN",2.37956833333333
0.527018333333329,9.47251,3.12402371184194,0.0192966334430631,0.149577725435449,-3.55402464177706,"CP2CJ_HUMAN",9,-3.13498038426639,0.0174613830758775,0.138174149088845,-0.527018333333329,"Non-significant",0.859573201232578,"CYP2C19","Cytochrome P450 2C19","CP2CJ_HUMAN",0.527018333333329
-0.345925000000003,11.1139285714286,-7.48872442847835,0.000236327038701526,0.0176128096661374,1.1391095699439,"LFA3_HUMAN",3,3.13086190031134,0.0175595731284814,0.138290783388758,0.345925000000003,"Non-significant",0.859206763179085,"CD58","Lymphocyte function-associated antigen 3","LFA3_HUMAN",-0.345925000000003
-0.211030000000006,9.76855142857143,-2.89976073725293,0.0259725468821772,0.174526527193486,-3.86672378199795,"OSBL8_HUMAN",35,3.12984930463089,0.0175838053463075,0.138290783388758,0.211030000000006,"Non-significant",0.859206763179085,"OSBPL8","Oxysterol-binding protein-related protein 8","OSBL8_HUMAN",-0.211030000000006
-0.0989833333333365,13.0722714285714,-2.7351261693242,0.0324383979990877,0.192842630019232,-4.09899705496955,"PACN2_HUMAN",24,3.12972125359389,0.0175868722632142,0.138290783388758,0.0989833333333365,"Non-significant",0.859206763179085,"PACSIN2","Protein kinase C and casein kinase substrate in neurons protein 2","PACN2_HUMAN",-0.0989833333333365
0.127591666666667,12.2839428571429,3.38602162493516,0.0137614022135439,0.128491999255846,-3.19570358556104,"UBA5_HUMAN",14,-3.12964083526696,0.0175887986348662,0.138290783388758,-0.127591666666667,"Non-significant",0.859206763179085,"UBA5","Ubiquitin-like modifier-activating enzyme 5","UBA5_HUMAN",0.127591666666667
-0.251441666666672,14.6960857142857,-4.09031398554683,0.00583836981399841,0.0827472553029543,-2.27909182594445,"HLAC_HUMAN",7,3.12923916079012,0.0175984238895746,0.138290783388758,0.251441666666672,"Non-significant",0.859206763179085,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","HLAC_HUMAN",-0.251441666666672
1.29850833333333,6.24742142857143,3.06328786716425,0.0208992437258841,0.155898089230935,-3.63821994695918,"FICD_HUMAN",6,-3.12880719319415,0.0176087813585445,0.138290783388758,-1.29850833333333,"Non-significant",0.859206763179085,"FICD","Protein adenylyltransferase FICD","FICD_HUMAN",1.29850833333333
-0.432929166666669,7.37301857142857,-2.98292723962405,0.023244329535177,0.165990429903642,-3.75019936462371,"SMG1_HUMAN",66,3.12878148401274,0.0176093980045396,0.138290783388758,0.432929166666669,"Non-significant",0.859206763179085,"SMG1","Serine/threonine-protein kinase SMG1","SMG1_HUMAN",-0.432929166666669
0.202133333333332,10.7737714285714,3.8534854907183,0.00772383835947685,0.0963775142633048,-2.57915163158741,"ATP5S_HUMAN",9,-3.12843840121079,0.0176176292134421,0.138290783388758,-0.202133333333332,"Non-significant",0.859206763179085,"DMAC2L","ATP synthase subunit s, mitochondrial","ATP5S_HUMAN",0.202133333333332
0.162008333333333,12.7957428571429,4.06567396913627,0.00600847484861172,0.084200815057981,-2.30991057740893,"GNA1_HUMAN",10,-3.12800879866632,0.0176279420152784,0.138290783388758,-0.162008333333333,"Non-significant",0.859206763179085,"GNPNAT1","Glucosamine 6-phosphate N-acetyltransferase","GNA1_HUMAN",0.162008333333333
-1.309225,7.68522142857143,-3.04525659754033,0.0214022924953225,0.158927530685375,-3.66329005089807,"CF047_HUMAN",8,3.12660051328671,0.0176617939659314,0.138400733682624,1.309225,"Non-significant",0.858861607614302,"C6orf47","Uncharacterized protein C6orf47","CF047_HUMAN",-1.309225
-0.303877500000004,9.12908571428571,-3.13684762137796,0.0189755592610379,0.148367962844255,-3.53629822657457,"CCNK_HUMAN",12,3.12602193328293,0.0176757219035993,0.138400733682624,0.303877500000004,"Non-significant",0.858861607614302,"CCNK","Cyclin-K","CCNK_HUMAN",-0.303877500000004
0.195758333333332,10.5030285714286,3.16019915172076,0.0184056697320422,0.14677984480864,-3.5040663835249,"CEBPB_HUMAN",14,-3.12390492025106,0.0177267844494746,0.138668109653428,-0.195758333333332,"Non-significant",0.858023404780943,"CEBPB","CCAAT/enhancer-binding protein beta","CEBPB_HUMAN",0.195758333333332
-0.17921916666667,9.42157571428571,-2.93446870962604,0.0247942992582131,0.171124533519689,-3.81802049894547,"COG6_HUMAN",23,3.12156993156406,0.0177832881148612,0.138977498537304,0.17921916666667,"Non-significant",0.857055509473536,"COG6","Conserved oligomeric Golgi complex subunit 6","COG6_HUMAN",-0.17921916666667
-0.113516666666671,10.9252,-2.55465462703965,0.0415403321931388,0.217564944632696,-4.35534713323712,"WDR44_HUMAN",49,3.1178023657087,0.0178748658776741,0.139368055534935,0.113516666666671,"Non-significant",0.855836759198766,"WDR44","WD repeat-containing protein 44","WDR44_HUMAN",-0.113516666666671
-0.138876666666667,9.36890857142857,-2.73759270731011,0.0323297518665797,0.192755858765251,-4.09550390300981,"ZN598_HUMAN",36,3.11767402521051,0.0178779943267733,0.139368055534935,0.138876666666667,"Non-significant",0.855836759198766,"ZNF598","E3 ubiquitin-protein ligase ZNF598","ZN598_HUMAN",-0.138876666666667
-0.137391666666671,10.8135571428571,-2.7683945439417,0.0310051313149954,0.189908691431967,-4.05191215733735,"CORO7_HUMAN",31,3.11741690185214,0.0178842637744269,0.139368055534935,0.137391666666671,"Non-significant",0.855836759198766,"CORO7","Coronin-7","CORO7_HUMAN",-0.137391666666671
-0.0710499999999996,16.6332,-1.98825911382409,0.0918314662754522,0.313159051799566,-5.1573207970421,"MYH10_HUMAN",133,3.11327753921254,0.0179855190764714,0.139930821517941,0.0710499999999996,"Non-significant",0.854086616166623,"MYH10","Myosin-10","MYH10_HUMAN",-0.0710499999999996
-0.244752500000001,8.57933142857143,-2.95341917346918,0.0241753167289035,0.169973624822942,-3.79147272648768,"TNAP2_HUMAN",25,3.113069756465,0.0179906179409502,0.139930821517941,0.244752500000001,"Non-significant",0.854086616166623,"TNFAIP2","Tumor necrosis factor alpha-induced protein 2","TNAP2_HUMAN",-0.244752500000001
-0.136775,12.8729428571429,-2.90777278881327,0.0256953219772107,0.173926359563011,-3.85547197030292,"TMM43_HUMAN",21,3.10807685407383,0.0181136079113584,0.140753893514044,0.136775,"Non-significant",0.851539582918698,"TMEM43","Transmembrane protein 43","TMM43_HUMAN",-0.136775
-0.212594999999999,9.17770714285714,-3.17119619901056,0.018143739153994,0.14568302995538,-3.48890851861504,"NAA30_HUMAN",13,3.10664088918366,0.0181491466123856,0.140825407930028,0.212594999999999,"Non-significant",0.851318982066668,"NAA30","N-alpha-acetyltransferase 30","NAA30_HUMAN",-0.212594999999999
0.227866666666671,14.4864428571429,2.96070979734895,0.02394162389598,0.169083627279888,-3.78126781721798,"CGL_HUMAN",22,-3.10631723136966,0.0181571671361356,0.140825407930028,-0.227866666666671,"Non-significant",0.851318982066668,"CTH","Cystathionine gamma-lyase","CGL_HUMAN",0.227866666666671
0.138041666666668,12.6508142857143,2.86312298099197,0.0272817394362714,0.178663206072977,-3.91824299349986,"MMAA_HUMAN",23,-3.10266337857229,0.0182479767569216,0.141395948443519,-0.138041666666668,"Non-significant",0.849563034625625,"MMAA","Methylmalonic aciduria type A protein, mitochondrial","MMAA_HUMAN",0.138041666666668
-0.218950000000003,10.3882857142857,-3.06958879467597,0.0207264790644421,0.155442019337418,-3.62946719646379,"ENDD1_HUMAN",15,3.10007382909772,0.0183126297407923,0.14175149800026,0.218950000000003,"Non-significant",0.848472342877318,"ENDOD1","Endonuclease domain-containing 1 protein","ENDD1_HUMAN",-0.218950000000003
-0.193591666666668,9.32523285714286,-2.87381798289201,0.026892414190825,0.176653855397743,-3.9031928449688,"ARBK1_HUMAN",30,3.09944189136639,0.0183284444840541,0.14175149800026,0.193591666666668,"Non-significant",0.848472342877318,"GRK2","Beta-adrenergic receptor kinase 1","ARBK1_HUMAN",-0.193591666666668
-0.161499999999998,12.5119142857143,-2.82246951994265,0.0288175742119334,0.183374414124679,-3.97553046263259,"GALT2_HUMAN",30,3.09823832322907,0.0183586052196339,0.141850938351139,0.161499999999998,"Non-significant",0.84816778697864,"GALNT2","Polypeptide N-acetylgalactosaminyltransferase 2","GALT2_HUMAN",-0.161499999999998
0.2322475,7.10507285714286,3.541778893875,0.0113104710228289,0.113492339590149,-2.98684005458307,"SKAP2_HUMAN",9,-3.09652573718051,0.0184016133497411,0.142046275134409,-0.2322475,"Non-significant",0.847570150253485,"SKAP2","Src kinase-associated phosphoprotein 2","SKAP2_HUMAN",0.2322475
0.125399999999997,13.6751571428571,2.55252385935686,0.0416626668204202,0.217755347391975,-4.35838043159546,"UGGG1_HUMAN",80,-3.09585289482969,0.0184185399448496,0.142046275134409,-0.125399999999997,"Non-significant",0.847570150253485,"UGGT1","UDP-glucose:glycoprotein glucosyltransferase 1","UGGG1_HUMAN",0.125399999999997
-0.154883333333339,10.7566285714286,-2.81964453279982,0.0289276797015749,0.183374414124679,-3.97951584278803,"RM37_HUMAN",28,3.0913705083992,0.0185317291940119,0.142784883395216,0.154883333333339,"Non-significant",0.845317768789195,"MRPL37","Large ribosomal subunit protein mL37","RM37_HUMAN",-0.154883333333339
-0.293008333333336,14.6373,-4.63740119360125,0.0031584651381948,0.0603568699368787,-1.61903226466881,"GBG12_HUMAN",5,3.08537634232408,0.0186842596080858,0.143514997667199,0.293008333333336,"Non-significant",0.84310271172608,"GNG12","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12","GBG12_HUMAN",-0.293008333333336
0.0769833333333345,10.2298571428571,2.15098234687015,0.0729931195401104,0.27798962567438,-4.92908271154015,"SMC3_HUMAN",62,-3.08529246458813,0.0186864035152456,0.143514997667199,-0.0769833333333345,"Non-significant",0.84310271172608,"SMC3","Structural maintenance of chromosomes protein 3","SMC3_HUMAN",0.0769833333333345
-0.13024166666667,10.4314428571429,-3.19061498064558,0.0176910380836404,0.143880089493734,-3.46217618313987,"GRWD1_HUMAN",15,3.08480389527111,0.0186988965385579,0.143514997667199,0.13024166666667,"Non-significant",0.84310271172608,"GRWD1","Glutamate-rich WD repeat-containing protein 1","GRWD1_HUMAN",-0.13024166666667
-1.16886166666667,6.99611571428571,-3.14734857806282,0.0187169538463326,0.147715890563011,-3.52179634603524,"OCC1_HUMAN",2,3.08427090368978,0.0187125356678055,0.143514997667199,1.16886166666667,"Non-significant",0.84310271172608,"OCC1","Overexpressed in colon carcinoma 1 protein","OCC1_HUMAN",-1.16886166666667
0.117316666666667,16.6709714285714,2.79953687815577,0.0297244854360234,0.185732722259542,-4.0078990891463,"FUMH_HUMAN",23,-3.08421294032757,0.0187140195787065,0.143514997667199,-0.117316666666667,"Non-significant",0.84310271172608,"FH","Fumarate hydratase, mitochondrial","FUMH_HUMAN",0.117316666666667
-0.190380833333334,9.17754428571429,-2.82897650236451,0.0285656607413435,0.183088442970022,-3.96635284370505,"PLD1_HUMAN",35,3.07739634432772,0.018889411903826,0.144631039519094,0.190380833333334,"Non-significant",0.839738492344077,"PLD1","Phospholipase D1","PLD1_HUMAN",-0.190380833333334
-0.367683333333334,14.4898285714286,-3.23415737436895,0.0167199048923991,0.141454881638687,-3.40239416195689,"ATOX1_HUMAN",8,3.07718672383439,0.0188948332916504,0.144631039519094,0.367683333333334,"Non-significant",0.839738492344077,"ATOX1","Copper transport protein ATOX1","ATOX1_HUMAN",-0.367683333333334
-0.188483333333338,10.5027285714286,-2.97332639667288,0.0235429332233199,0.16724867119998,-3.76361941248702,"ALDR_HUMAN",18,3.0748870704633,0.0189544184128576,0.144812092548504,0.188483333333338,"Non-significant",0.839195170819753,"AKR1B1","Aldo-keto reductase family 1 member B1","ALDR_HUMAN",-0.188483333333338
0.108599999999994,11.5253571428571,2.86302112288623,0.0272854762141214,0.178663206072977,-3.91838637249188,"GALK2_HUMAN",20,-3.07451848072631,0.0189639874364536,0.144812092548504,-0.108599999999994,"Non-significant",0.839195170819753,"GALK2","N-acetylgalactosamine kinase","GALK2_HUMAN",0.108599999999994
-0.232423333333333,8.59895,-2.96058487517808,0.0239456076203891,0.169083627279888,-3.78144263408712,"SPART_HUMAN",19,3.07423003969073,0.0189714793116728,0.144812092548504,0.232423333333333,"Non-significant",0.839195170819753,"SPART","Spartin","SPART_HUMAN",-0.232423333333333
-0.222404166666669,9.21238857142857,-2.97030595364421,0.0236377260603103,0.167631555573031,-3.76784315138017,"LMCD1_HUMAN",18,3.0708876407624,0.0190585251129874,0.145241339797802,0.222404166666669,"Non-significant",0.837909753534217,"LMCD1","LIM and cysteine-rich domains protein 1","LMCD1_HUMAN",-0.222404166666669
0.479926666666666,7.02947714285714,2.98023216905979,0.0233277374356661,0.16644107179947,-3.75396566488686,"DUS1L_HUMAN",16,-3.07071061404593,0.0190631473069572,0.145241339797802,-0.479926666666666,"Non-significant",0.837909753534217,"DUS1L","tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like","DUS1L_HUMAN",0.479926666666666
0.101316666666662,12.1300285714286,2.84093837175781,0.0281086847637175,0.181444880073194,-3.94948954041244,"COQ5_HUMAN",20,-3.06704498832689,0.0191591274250106,0.145813572079939,-0.101316666666662,"Non-significant",0.836202050742996,"COQ5","2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial","COQ5_HUMAN",0.101316666666662
-0.494172500000001,7.73954571428571,-3.00646669963547,0.0225293263249864,0.164027901609448,-3.71733266847777,"XPO6_HUMAN",12,3.06648533903701,0.0191738266287111,0.145813572079939,0.494172500000001,"Non-significant",0.836202050742996,"XPO6","Exportin-6","XPO6_HUMAN",-0.494172500000001
0.0996583333333287,13.5987142857143,2.38775799860469,0.0523665569349649,0.239097304995291,-4.59306087125795,"NOMO2_HUMAN",61,-3.06416872814074,0.0192348009489265,0.146141703595273,-0.0996583333333287,"Non-significant",0.835225834326821,"NOMO2","BOS complex subunit NOMO2","NOMO2_HUMAN",0.0996583333333287
0.227499166666664,8.13693285714286,3.09991870182273,0.0199161864956672,0.151740610493941,-3.5873933323559,"HEXD_HUMAN",13,-3.06248466358976,0.0192792565474188,0.146238284876479,-0.227499166666664,"Non-significant",0.834938915107569,"HEXD","Hexosaminidase D","HEXD_HUMAN",0.227499166666664
0.239463333333328,9.19812285714286,3.68937384578382,0.00942411276960484,0.105426765017093,-2.79203460258841,"UBE2F_HUMAN",8,-3.06233588300346,0.0192831893085477,0.146238284876479,-0.239463333333328,"Non-significant",0.834938915107569,"UBE2F","NEDD8-conjugating enzyme UBE2F","UBE2F_HUMAN",0.239463333333328
0.89496833333333,7.54777714285714,3.15785343312357,0.0184620695736347,0.146915561462723,-3.50730139233407,"CY24A_HUMAN",3,-3.06138905085894,0.0193082373201246,0.146292910859872,-0.89496833333333,"Non-significant",0.834776718639107,"CYBA","Cytochrome b-245 light chain","CY24A_HUMAN",0.89496833333333
