"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_B1"
-0.278762500000001,8.47789875,-5.62525813689388,0.000635202443084175,0.0133866057285452,-0.871201716986844,"PHRF1_HUMAN",19,5.90521974392814,0.00037740416370412,0.00843040690475851,0.278762500000001,"Non-significant",2.07415146307081,"PHRF1","PHD and RING finger domain-containing protein 1","PHRF1_HUMAN",-0.278762500000001
-0.278175000000001,12.0579125,-5.6020474832894,0.000651637806738329,0.0135931978107909,-0.899269768812322,"SFXN3_HUMAN",19,5.88036998402823,0.000388021260265314,0.0086440170968887,0.278175000000001,"Non-significant",2.06328438280255,"SFXN3","Sideroflexin-3","SFXN3_HUMAN",-0.278175000000001
0.235725000000002,10.3066125,4.89094679588195,0.00147621830747418,0.0224944938376828,-1.79540022443374,"TACC2_HUMAN",99,-5.87205826445462,0.00039164557582664,0.0087011122781214,-0.235725000000002,"Non-significant",2.06042522722343,"TACC2","Transforming acidic coiled-coil-containing protein 2","TACC2_HUMAN",0.235725000000002
0.767527499999998,9.20303375,5.8565889265302,0.000494290983575084,0.0113825772004172,-0.595416195773178,"TIMP3_HUMAN",10,-5.86443227138611,0.00039500371565626,0.00875200124581087,-0.767527499999998,"Up in B1",2.05789262919063,"TIMP3","Metalloproteinase inhibitor 3","TIMP3_HUMAN",0.767527499999998
-0.48035,14.113375,-7.71917677982479,8.2001845956127e-05,0.00339520774317338,1.3863415889946,"H10_HUMAN",6,5.85579903759734,0.000398843738182939,0.00881326405828501,0.48035,"Non-significant",2.05486321758489,"H1-0","Histone H1.0","H10_HUMAN",-0.48035
0.193474999999998,13.0752125,5.22173119862445,0.00100046782723086,0.0176161125326332,-1.36972137376422,"NMT1_HUMAN",23,-5.85110441138377,0.000400949136894507,0.00883597049532573,-0.193474999999998,"Non-significant",2.05374574297473,"NMT1","Glycylpeptide N-tetradecanoyltransferase 1","NMT1_HUMAN",0.193474999999998
-0.459077499999999,8.80574875,-6.01622609463179,0.000417363259356684,0.0100633647064885,-0.409227884464954,"RL7L_HUMAN",11,5.84381773069373,0.000404241287225968,0.00883942544662195,0.459077499999999,"Non-significant",2.05357596275513,"RPL7L1","Ribosomal protein uL30-like","RL7L_HUMAN",-0.459077499999999
-0.183224999999998,12.2758625,-4.64200281006298,0.00199877311375259,0.0268762826682665,-2.12606431040879,"SRRM2_HUMAN",54,5.8433142496217,0.000404469859410398,0.00883942544662195,0.183224999999998,"Non-significant",2.05357596275513,"SRRM2","Serine/arginine repetitive matrix protein 2","SRRM2_HUMAN",-0.183224999999998
0.274849999999999,11.24585,5.15866818237244,0.00107621783509904,0.0182150801139601,-1.44967890012158,"PRG4_HUMAN",49,-5.84134528826507,0.000405365103868508,0.00883942544662195,-0.274849999999999,"Non-significant",2.05357596275513,"PRG4","Proteoglycan 4","PRG4_HUMAN",0.274849999999999
0.258975,10.7145625,5.26130743022883,0.000955944018932131,0.0172617380334925,-1.31982844056974,"LDLR_HUMAN",30,-5.84122717072305,0.000405418878742358,0.00883942544662195,-0.258975,"Non-significant",2.05357596275513,"LDLR","Low-density lipoprotein receptor","LDLR_HUMAN",0.258975
0.186125000000002,10.8908875,5.2276423966526,0.000993674644030948,0.017601191783491,-1.36225527495076,"ANXA9_HUMAN",22,-5.83442507758093,0.000408528936393848,0.00886712799689591,-0.186125000000002,"Non-significant",2.05221702245391,"ANXA9","Annexin A9","ANXA9_HUMAN",0.186125000000002
0.173525,12.5819875,4.4234810542376,0.00262744872532032,0.0320974733195333,-2.42363245557798,"KTN1_HUMAN",88,-5.83277453676129,0.000409287554133413,0.00886712799689591,-0.173525,"Non-significant",2.05221702245391,"KTN1","Kinectin","KTN1_HUMAN",0.173525
0.182725,13.3482875,4.53958848310083,0.00227011016291466,0.0292156406837903,-2.26467629409779,"SCRIB_HUMAN",76,-5.83137002540784,0.0004099343145674,0.00886712799689591,-0.182725,"Non-significant",2.05221702245391,"SCRIB","Protein scribble homolog","SCRIB_HUMAN",0.182725
0.318850000000005,11.599325,5.60760792694908,0.000647658022994831,0.0135446440625296,-0.892539009405314,"BODG_HUMAN",18,-5.81751814396757,0.000416373590863713,0.00897883500837271,-0.318850000000005,"Non-significant",2.0467800087956,"BBOX1","Gamma-butyrobetaine dioxygenase","BODG_HUMAN",0.318850000000005
-0.374800000000002,14.90005,-5.89383400183502,0.000475027975587433,0.0110007891069655,-0.551678377868938,"FBX2_HUMAN",13,5.81273562297398,0.000418622633881182,0.00897883500837271,0.374800000000002,"Non-significant",2.0467800087956,"FBXO2","F-box only protein 2","FBX2_HUMAN",-0.374800000000002
-0.850780000000001,6.0792625,-6.30168096181839,0.000310799976967406,0.00829206682513887,-0.0844576353710567,"BMP2_HUMAN",5,5.81273429142912,0.000418623261917763,0.00897883500837271,0.850780000000001,"Up in D",2.0467800087956,"BMP2","Bone morphogenetic protein 2","BMP2_HUMAN",-0.850780000000001
-0.176175000000001,13.6340625,-4.67484961972377,0.00191943830379815,0.0263136374825038,-2.08192615289532,"ABLM3_HUMAN",41,5.81092074003692,0.000419479605782721,0.00897883500837271,0.176175000000001,"Non-significant",2.0467800087956,"ABLIM3","Actin-binding LIM protein 3","ABLM3_HUMAN",-0.176175000000001
-0.628365000000002,7.82873,-6.08313816769745,0.00038915539884175,0.00958046834746146,-0.332170104194033,"S2533_HUMAN",8,5.79431383179626,0.000427411594942083,0.00911359101708124,0.628365000000002,"Up in D",2.04031046478256,"SLC25A33","Solute carrier family 25 member 33","S2533_HUMAN",-0.628365000000002
0.229699999999999,13.437025,5.47392654242896,0.000751269624056396,0.0149851785353147,-1.05552441347211,"STRAP_HUMAN",19,-5.79309835016898,0.000427998602290349,0.00911359101708124,-0.229699999999999,"Non-significant",2.04031046478256,"STRAP","Serine-threonine kinase receptor-associated protein","STRAP_HUMAN",0.229699999999999
0.236824999999998,13.8113125,5.22775267811746,0.000993548392513708,0.017601191783491,-1.36211603136062,"HDAC6_HUMAN",26,-5.78929575504933,0.000429840776886811,0.00912910541170485,-0.236824999999998,"Non-significant",2.03957177819356,"HDAC6","Histone deacetylase 6","HDAC6_HUMAN",0.236824999999998
2.1262625,7.41251625,5.64257049884253,0.000623242482395375,0.0132339549041171,-0.850313841812607,"OLFL3_HUMAN",10,-5.78675252946026,0.000431077719639613,0.00913171872249495,-2.1262625,"Up in B1",2.03944747422403,"OLFML3","Olfactomedin-like protein 3","OLFL3_HUMAN",2.1262625
0.319080000000001,9.985585,5.35380206180974,0.000860176707127652,0.0164044041393036,-1.20407739056878,"ZHX2_HUMAN",29,-5.78272251891896,0.000433045821166049,0.00914110638587393,-0.319080000000001,"Non-significant",2.03900123662936,"ZHX2","Zinc fingers and homeoboxes protein 2","ZHX2_HUMAN",0.319080000000001
-0.638850000000003,11.8332,-5.52214690532649,0.000711918531444653,0.0145181794049335,-0.99645198978128,"PNPT1_HUMAN",42,5.78128353339282,0.000433750961710778,0.00914110638587393,0.638850000000003,"Up in D",2.03900123662936,"PNPT1","Polyribonucleotide nucleotidyltransferase 1, mitochondrial","PNPT1_HUMAN",-0.638850000000003
-0.216200000000001,10.982425,-5.37509488210982,0.000839663320447373,0.0161966115318296,-1.17759967516498,"PUR1_HUMAN",20,5.77174731227196,0.000438456035076449,0.00920005782706767,0.216200000000001,"Non-significant",2.03620944288298,"PPAT","Amidophosphoribosyltransferase","PUR1_HUMAN",-0.216200000000001
-0.356602499999999,10.21994875,-5.48096800436655,0.00074537617298714,0.0149403273010968,-1.04687834946392,"MTHR_HUMAN",22,5.77106927209427,0.000438792706804521,0.00920005782706767,0.356602499999999,"Non-significant",2.03620944288298,"MTHFR","Methylenetetrahydrofolate reductase (NADPH)","MTHR_HUMAN",-0.356602499999999
0.275627500000002,10.15073625,6.66066190990396,0.000217410888493923,0.00657687994049143,0.309643037078073,"TPRGL_HUMAN",11,-5.76020757864217,0.000444224918913615,0.00926671010222605,-0.275627500000002,"Non-significant",2.03307442314192,"TPRG1L","Tumor protein p63-regulated gene 1-like protein","TPRGL_HUMAN",0.275627500000002
0.416225000000004,14.3610375,5.57107977114738,0.000674303649690352,0.0139594477781856,-0.93683217906964,"VNN1_HUMAN",18,-5.75976920166843,0.00044444571158704,0.00926671010222605,-0.416225000000004,"Non-significant",2.03307442314192,"VNN1","Pantetheinase","VNN1_HUMAN",0.416225000000004
-0.711385,8.508575,-5.83560088005319,0.000505526640986641,0.0115440317626977,-0.620143503240135,"NSE1_HUMAN",9,5.75795102365951,0.000445362744605643,0.00926671010222605,0.711385,"Up in D",2.03307442314192,"NSMCE1","Non-structural maintenance of chromosomes element 1 homolog","NSE1_HUMAN",-0.711385
-0.694945000000001,10.3211275,-7.15097040794146,0.000136490499184192,0.00478183381329919,0.823535440831598,"HMGA1_HUMAN",4,5.72575298146256,0.000461952405644736,0.00958755904171023,0.694945000000001,"Up in D",2.01829194858038,"HMGA1","High mobility group protein HMG-I/HMG-Y","HMGA1_HUMAN",-0.694945000000001
0.419099999999998,11.95435,5.82612599398387,0.000510691461666991,0.0115973645505429,-0.63132551775684,"SETD7_HUMAN",12,-5.7182223125753,0.000465929905318626,0.00964569031263156,-0.419099999999998,"Non-significant",2.0156666857766,"SETD7","Histone-lysine N-methyltransferase SETD7","SETD7_HUMAN",0.419099999999998
1.5925225,6.97233875,5.60841186434544,0.000647084849821478,0.0135446440625296,-0.891566213223765,"HBB_HUMAN",8,-5.70842315993734,0.00047116210045191,0.00971755282074192,-1.5925225,"Up in B1",2.01244309003867,"HBB","Hemoglobin subunit beta","HBB_HUMAN",1.5925225
0.371355000000003,8.2849875,5.70002747065897,0.0005853021044949,0.012656965009933,-0.78128027890215,"P4R3B_HUMAN",14,-5.70711569386077,0.000471865089745078,0.00971755282074192,-0.371355000000003,"Non-significant",2.01244309003867,"PPP4R3B","Serine/threonine-protein phosphatase 4 regulatory subunit 3B","P4R3B_HUMAN",0.371355000000003
-0.463774999999996,10.5294375,-5.40481250738526,0.000811931554132171,0.0157803559973002,-1.14075090057265,"ITA2_HUMAN",32,5.70508865917228,0.000472957254876314,0.00971755282074192,0.463774999999996,"Non-significant",2.01244309003867,"ITGA2","Integrin alpha-2","ITA2_HUMAN",-0.463774999999996
0.304884999999997,8.92237,5.12569190321807,0.00111833020414115,0.0185588482055651,-1.49171296026918,"MRCKA_HUMAN",51,-5.69560811126071,0.000478102436287927,0.00979870943172107,-0.304884999999997,"Non-significant",2.00883112059227,"CDC42BPA","Serine/threonine-protein kinase MRCK alpha","MRCKA_HUMAN",0.304884999999997
-0.46645,14.56585,-5.43399597665967,0.000785680273771638,0.0154831896259132,-1.10468348760001,"RL4_HUMAN",23,5.67514557910249,0.000489418872829867,0.0100056257343123,0.46645,"Non-significant",1.99975574616207,"RPL4","Large ribosomal subunit protein uL4","RL4_HUMAN",-0.46645
-1.071725,7.742835,-5.51696478636569,0.000716036126827598,0.0145659160489644,-1.00278505509797,"NSE3_HUMAN",15,5.66627881489887,0.000494413728068638,0.0100764371384532,1.071725,"Up in D",1.99669300009612,"NSMCE3","Non-structural maintenance of chromosomes element 3 homolog","NSE3_HUMAN",-1.071725
0.222999999999999,10.809,4.87926665700515,0.0014970589623817,0.0226477212531134,-1.81071601404956,"HOOK3_HUMAN",41,-5.66311400139742,0.000496210101138437,0.0100764371384532,-0.222999999999999,"Non-significant",1.99669300009612,"HOOK3","Protein Hook homolog 3","HOOK3_HUMAN",0.222999999999999
-0.190224999999998,12.8189375,-5.16098700365645,0.00107332306213932,0.0182150801139601,-1.44672893800277,"SNX6_HUMAN",21,5.66078118842336,0.000497538821186497,0.0100764371384532,0.190224999999998,"Non-significant",1.99669300009612,"SNX6","Sorting nexin-6","SNX6_HUMAN",-0.190224999999998
-0.304324999999999,16.3741625,-5.45280271921125,0.000769260938028518,0.0152328530675309,-1.08150286242362,"PSME1_HUMAN",18,5.65868113291099,0.000498738316032496,0.0100764371384532,0.304324999999999,"Non-significant",1.99669300009612,"PSME1","Proteasome activator complex subunit 1","PSME1_HUMAN",-0.304324999999999
0.750827500000003,8.91313125,5.49090462469486,0.000737146386802585,0.0148358990063084,-1.03468897760023,"MASP1_HUMAN",18,-5.65817437975468,0.000499028235937058,0.0100764371384532,-0.750827500000003,"Up in B1",1.99669300009612,"MASP1","Mannan-binding lectin serine protease 1","MASP1_HUMAN",0.750827500000003
-0.260049999999996,10.877175,-5.09652818615254,0.00115709062858771,0.0190861749963019,-1.52901546473136,"CORO7_HUMAN",31,5.64186398738042,0.000508459359715232,0.0102416457762788,0.260049999999996,"Non-significant",1.98963024901205,"CORO7","Coronin-7","CORO7_HUMAN",-0.260049999999996
0.154025000000001,14.1017625,4.00224595061942,0.00454127144440348,0.0452911718992941,-3.01619423570268,"DYHC1_HUMAN",300,-5.62186704753093,0.000520290642681663,0.010450679256126,-0.154025000000001,"Non-significant",1.98085548107444,"DYNC1H1","Cytoplasmic dynein 1 heavy chain 1","DYHC1_HUMAN",0.154025000000001
-0.241132499999996,9.57974375,-4.97815895706629,0.00133032561899895,0.0209328395864749,-1.68165818397592,"SPD2B_HUMAN",35,5.62003995195571,0.00052138665720365,0.010450679256126,0.241132499999996,"Non-significant",1.98085548107444,"SH3PXD2B","SH3 and PX domain-containing protein 2B","SPD2B_HUMAN",-0.241132499999996
-0.4741,10.801575,-5.72602098850066,0.000568984573186222,0.0125054571876157,-0.750195376237445,"P2RX4_HUMAN",11,5.608148600105,0.000528582228133598,0.0105690661127786,0.4741,"Non-significant",1.97596338544424,"P2RX4","P2X purinoceptor 4","P2RX4_HUMAN",-0.4741
0.405565000000001,9.259345,5.70925574050867,0.000579450390722383,0.012656965009933,-0.770234078381204,"SARAF_HUMAN",12,-5.59709134782928,0.000535371155266207,0.0106082052706737,-0.405565000000001,"Non-significant",1.97435808518191,"SARAF","Store-operated calcium entry-associated regulatory factor","SARAF_HUMAN",0.405565000000001
0.276995000000001,9.9854525,5.27551505455659,0.000940497447042462,0.0170957828622042,-1.30197077812172,"MA1A2_HUMAN",21,-5.59638613452783,0.000535807382917631,0.0106082052706737,-0.276995000000001,"Non-significant",1.97435808518191,"MAN1A2","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB","MA1A2_HUMAN",0.276995000000001
-0.208400000000001,9.051025,-4.93454760567645,0.00140119391455671,0.021673561719879,-1.73840025105348,"STK10_HUMAN",28,5.59322576214137,0.000537767117891551,0.0106082052706737,0.208400000000001,"Non-significant",1.97435808518191,"STK10","Serine/threonine-protein kinase 10","STK10_HUMAN",-0.208400000000001
-0.363925000000002,11.8688875,-5.16089024577222,0.00107344368106347,0.0182150801139601,-1.44685201643714,"ITA6_HUMAN",48,5.59298046062991,0.000537919557711276,0.0106082052706737,0.363925000000002,"Non-significant",1.97435808518191,"ITGA6","Integrin alpha-6","ITA6_HUMAN",-0.363925000000002
0.343210000000001,8.4246725,6.24026138543548,0.000330883508763854,0.00861137461855898,-0.153467609439218,"RBL2A_HUMAN",10,-5.59270429737158,0.000538091233068003,0.0106082052706737,-0.343210000000001,"Non-significant",1.97435808518191,"RABL2A","Rab-like protein 2A","RBL2A_HUMAN",0.343210000000001
-0.304807500000003,9.71944875,-5.32399305897258,0.000889830674084097,0.0165849508644522,-1.24125100214095,"CX038_HUMAN",20,5.5923627160779,0.000538303658526503,0.0106082052706737,0.304807500000003,"Non-significant",1.97435808518191,"CXorf38","Uncharacterized protein CXorf38","CX038_HUMAN",-0.304807500000003
0.245975000000001,13.4520875,5.07379787014751,0.00118832771183752,0.0194449313006866,-1.55817278730129,"DNJC3_HUMAN",27,-5.58694375312378,0.000541686012732932,0.01064926122874,-0.245975000000001,"Non-significant",1.97268051949382,"DNAJC3","DnaJ homolog subfamily C member 3","DNJC3_HUMAN",0.245975000000001
-0.314975,12.2230625,-5.2426306745994,0.000976677058714939,0.0174717966269395,-1.3433464386952,"PATL1_HUMAN",24,5.58263650812068,0.000544391135461597,0.0106768385849621,0.314975,"Non-significant",1.97155732299628,"PATL1","Protein PAT1 homolog 1","PATL1_HUMAN",-0.314975
-0.321625000000001,10.5663375,-5.3436139240671,0.000870187245587603,0.0164712066370708,-1.21676868741824,"DEMA_HUMAN",19,5.57312155475405,0.000550419704574779,0.0107693096374798,0.321625000000001,"Non-significant",1.96781213609318,"DMTN","Dematin","DEMA_HUMAN",-0.321625000000001
0.206875,14.8956125,4.76440070165265,0.00172015150229002,0.0244398648453615,-1.96237698283271,"ACOX1_HUMAN",37,-5.5523748798908,0.000563820650638685,0.0109929957706822,-0.206875,"Non-significant",1.95888393911591,"ACOX1","Peroxisomal acyl-coenzyme A oxidase 1","ACOX1_HUMAN",0.206875
-0.408099999999999,12.750425,-5.46394193111295,0.000759714925353811,0.0151097305674873,-1.06779600498156,"CATS_HUMAN",15,5.55128546701959,0.000564534181441476,0.0109929957706822,0.408099999999999,"Non-significant",1.95888393911591,"CTSS","Cathepsin S","CATS_HUMAN",-0.408099999999999
-0.194349999999993,17.465125,-4.98966809917797,0.00131228767464378,0.0208320901648777,-1.666729073219,"HSPB1_HUMAN",23,5.54232493230054,0.000570440843422242,0.0110816920245866,0.194349999999993,"Non-significant",1.95539392364744,"HSPB1","Heat shock protein beta-1","HSPB1_HUMAN",-0.194349999999993
-0.189037499999998,8.93765375,-4.54805438036911,0.00224621659046629,0.0290395939348551,-2.25316129775107,"KI13A_HUMAN",49,5.53922252836088,0.000572501708721607,0.011095435007328,0.189037499999998,"Non-significant",1.95485566616035,"KIF13A","Kinesin-like protein KIF13A","KI13A_HUMAN",-0.189037499999998
0.253625,12.4543625,5.21910365879244,0.00100350384883383,0.0176161125326332,-1.37304164737831,"HABP2_HUMAN",20,-5.52739941777863,0.000580430908373373,0.0112225768557663,-0.253625,"Non-significant",1.94990741172975,"HABP2","Hyaluronan-binding protein 2","HABP2_HUMAN",0.253625
-0.350850000000001,13.30175,-6.1013583889878,0.000381845983283198,0.00948597991198685,-0.311286736674287,"CRIP2_HUMAN",10,5.52534423136916,0.000581821497964621,0.0112229944477976,0.350850000000001,"Non-significant",1.9498912519348,"CRIP2","Cysteine-rich protein 2","CRIP2_HUMAN",-0.350850000000001
0.298387499999997,10.15128125,6.46729468187465,0.000263085339188714,0.0074371503816175,0.0992984650407847,"CBX5_HUMAN",10,-5.52229535069269,0.000583891194363502,0.0112364788999812,-0.298387499999997,"Non-significant",1.94936975939686,"CBX5","Chromobox protein homolog 5","CBX5_HUMAN",0.298387499999997
-0.406649999999999,18.15805,-5.25640457421391,0.000961339241284239,0.0172863739120441,-1.3259974403132,"LDHA_HUMAN",24,5.52022415952087,0.000585301812213798,0.0112372465024092,0.406649999999999,"Non-significant",1.94934009226398,"LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN",-0.406649999999999
0.186075000000001,11.6880375,5.36045086145626,0.00085371244272302,0.0163521836575778,-1.19580281185073,"SNAG_HUMAN",17,-5.51254261482114,0.000590566242460923,0.011282071898601,-0.186075000000001,"Non-significant",1.94761113692173,"NAPG","Gamma-soluble NSF attachment protein","SNAG_HUMAN",0.186075000000001
