"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.295775000000003,9.9004325,6.49079799462667,0.000290107785190887,0.00135938621895533,-0.631360317572042,"CIA30_HUMAN",17,7.0712831856585,0.00019862004876459,0.00105482644820249,0.295775000000003,"Non-significant",2.97681898945464,"NDUFAF1","Complex I intermediate-associated protein 30, mitochondrial","CIA30_HUMAN"
-0.221650000000002,13.9313,-7.33959736458,0.000132219402194044,0.000738582880396997,0.246103363985831,"APEX1_HUMAN",18,-7.06736774270469,0.000199306968598605,0.00105777953196489,-0.221650000000002,"Non-significant",2.97560484083444,"APEX1","DNA repair nuclease/redox regulator APEX1","APEX1_HUMAN"
-0.265750000000001,14.9068,-7.59479050272293,0.000105859203899419,0.000622751051760554,0.494861719762111,"RRBP1_HUMAN",77,-7.06522919407221,0.000199683281566091,0.00105908134179706,-0.265750000000001,"Non-significant",2.97507068301152,"RRBP1","Ribosome-binding protein 1","RRBP1_HUMAN"
-1.62322,6.6538175,-7.19987994850964,0.000149725825051037,0.000817173425987532,0.107074276665132,"SMC2_HUMAN",22,-7.06379794645135,0.000199935579997091,0.00105972412663376,-1.62322,"Up in BD",2.97480717801273,"SMC2","Structural maintenance of chromosomes protein 2","SMC2_HUMAN"
0.261650000000001,10.98225,7.60376272073954,0.000105046339957819,0.000619267450042067,0.503488616366296,"ATLA2_HUMAN",26,7.06116366901342,0.000200400885537953,0.00106148406245018,0.261650000000001,"Non-significant",2.97408652212154,"ATL2","Atlastin-2","ATLA2_HUMAN"
-0.298325000000002,12.5261125,-7.50038849502722,0.000114853749374806,0.000665016372633638,0.403607087287545,"RALY_HUMAN",20,-7.06043240236815,0.000200530268880542,0.00106148406245018,-0.298325000000002,"Non-significant",2.97408652212154,"RALY","RNA-binding protein Raly","RALY_HUMAN"
-0.765012500000003,8.82287625,-7.26872372829038,0.000140794658928077,0.000777351931772983,0.175834074768915,"SAS10_HUMAN",5,-7.05309991335195,0.000201832821045949,0.00106745078616487,-0.765012500000003,"Up in BD",2.97165213858839,"UTP3","Something about silencing protein 10","SAS10_HUMAN"
-1.128025,8.127895,-7.18373885188244,0.000151910649653874,0.000825197433570072,0.0908805139742004,"STAR4_HUMAN",7,-7.05239834450183,0.00020195794697996,0.00106745078616487,-1.128025,"Up in BD",2.97165213858839,"STARD4","StAR-related lipid transfer protein 4","STAR4_HUMAN"
1.66063,8.060895,7.1603430194125,0.000155141200524516,0.000838800216615157,0.0673592634646187,"POMP_HUMAN",7,7.05186204262132,0.000202053656171254,0.00106745078616487,1.66063,"Up in BT",2.97165213858839,"POMP","Proteasome maturation protein","POMP_HUMAN"
-0.515049999999999,10.2252,-8.76083262413259,4.11615607137515e-05,0.000308063791897457,1.55330716862263,"TM115_HUMAN",6,-7.04657842491697,0.000202999312227337,0.00107154658214404,-0.515049999999999,"Up in BD",2.96998894461433,"TMEM115","Transmembrane protein 115","TM115_HUMAN"
-0.248375000000001,15.6553625,-9.14659843395161,3.08204402097766e-05,0.00024924945820328,1.87790949076699,"FLNA_HUMAN",147,-7.0460505198885,0.000203094069509424,0.00107154658214404,-0.248375000000001,"Non-significant",2.96998894461433,"FLNA","Filamin-A","FLNA_HUMAN"
-0.2616225,9.63306875,-6.30569763519881,0.000347863424430424,0.00157258392599056,-0.833664931150333,"PPR21_HUMAN",39,-7.03832386894516,0.0002044866915259,0.00107819042896533,-0.2616225,"Non-significant",2.96730452769751,"PPP1R21","Protein phosphatase 1 regulatory subunit 21","PPR21_HUMAN"
-0.25526,9.326045,-6.52447293131234,0.000280797550168973,0.00132970070810237,-0.594995141375339,"BRE1B_HUMAN",44,-7.03688567444876,0.000204747090988717,0.00107885967174824,-0.25526,"Non-significant",2.96703504071906,"RNF40","E3 ubiquitin-protein ligase BRE1B","BRE1B_HUMAN"
-0.7994975,7.45871375,-7.10721989860731,0.000162766517721291,0.000871285935590197,0.013734586876609,"RSF1_HUMAN",24,-7.02201278668853,0.000207461975403059,0.00109245286461428,-0.7994975,"Up in BD",2.96159729218777,"RSF1","Remodeling and spacing factor 1","RSF1_HUMAN"
0.2254,11.55035,6.68418423694008,0.000240957554312453,0.00117910228388048,-0.424332797959782,"SC16A_HUMAN",81,7.01902075442919,0.000208013020377073,0.00109396274226255,0.2254,"Non-significant",2.96099746877527,"SEC16A","Protein transport protein Sec16A","SC16A_HUMAN"
-0.294915,9.795395,-7.81127737198845,8.80698951051961e-05,0.000544242325791514,0.700817485712637,"CDC73_HUMAN",34,-7.01898621751016,0.0002080193906789,0.00109396274226255,-0.294915,"Non-significant",2.96099746877527,"CDC73","Parafibromin","CDC73_HUMAN"
-0.43885,13.810525,-8.5071914567451,5.00830535229832e-05,0.000358884150377902,1.33330212940308,"CD151_HUMAN",6,-7.01541717939407,0.00020867888164177,0.00109671742542941,-0.43885,"Non-significant",2.95990525609453,"CD151","CD151 antigen","CD151_HUMAN"
-0.207550000000001,12.083975,-6.28409369132246,0.000355403419683165,0.00159984371064199,-0.857546622997361,"CYBP_HUMAN",16,-7.01303543093473,0.000209120292933606,0.00109832314995603,-0.207550000000001,"Non-significant",2.95926986244068,"CACYBP","Calcyclin-binding protein","CYBP_HUMAN"
0.350925,12.1515875,7.92674779562714,7.99725751045253e-05,0.000508190506737326,0.808827753915249,"DHB13_HUMAN",20,7.00569171099832,0.000210487939279012,0.00110478832025471,0.350925,"Non-significant",2.95672092573622,"HSD17B13","17-beta-hydroxysteroid dehydrogenase 13","DHB13_HUMAN"
-0.230174999999999,10.7234125,-6.22901531829994,0.000375465365594796,0.00166185139016729,-0.918690480722677,"NRBP2_HUMAN",23,-7.00208723569593,0.000211162893973913,0.00110761172744396,-0.230174999999999,"Non-significant",2.95561245457215,"NRBP2","Nuclear receptor-binding protein 2","NRBP2_HUMAN"
0.412625,10.3911375,7.673539772671,9.89586192062801e-05,0.000591629082133404,0.570309079318859,"C1RL_HUMAN",13,7.0004234123673,0.000211475273998253,0.00110853089476516,0.412625,"Non-significant",2.95525219859004,"C1RL","Complement C1r subcomponent-like protein","C1RL_HUMAN"
0.155474999999996,18.0295375,5.95145249189265,0.0004978602436191,0.00206687434472172,-1.23256728505074,"DHE3_HUMAN",40,6.99217238511472,0.000213032094854073,0.0011159678695434,0.155474999999996,"Non-significant",2.95234830923435,"GLUD1","Glutamate dehydrogenase 1, mitochondrial","DHE3_HUMAN"
-0.327897499999997,9.32022375,-7.05210793239144,0.000171124274662635,0.000905826792467635,-0.0422181087563676,"SRC_HUMAN",9,-6.99000336836752,0.000213443487446782,0.00111722162858969,-0.327897499999997,"Non-significant",2.95186066526764,"SRC","Proto-oncogene tyrosine-protein kinase Src","SRC_HUMAN"
0.247100000000003,16.715275,6.28277503832417,0.000355869516828597,0.00159984371064199,-0.859006149139414,"BLVRB_HUMAN",16,6.98945378354983,0.000213547867892005,0.00111722162858969,0.247100000000003,"Non-significant",2.95186066526764,"BLVRB","Flavin reductase (NADPH)","BLVRB_HUMAN"
-0.509934999999999,9.2850875,-7.13625746753723,0.000158547679354356,0.00085493054851318,0.043083704693867,"SCOT1_HUMAN",17,-6.98555323868363,0.000214290335495531,0.0011203808420507,-0.509934999999999,"Up in BD",2.95063432600235,"OXCT1","Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial","SCOT1_HUMAN"
-0.345215000000001,9.4484825,-7.5648648160574,0.00010862190831584,0.000636225278925317,0.466030049173561,"TE2IP_HUMAN",20,-6.97996277636443,0.000215359549187965,0.00112524320367571,-0.345215000000001,"Non-significant",2.9487536014644,"TERF2IP","Telomeric repeat-binding factor 2-interacting protein 1","TE2IP_HUMAN"
0.29092,9.8458175,6.58476762159113,0.00026495027390979,0.00126721483077682,-0.530216978691046,"RGPA2_HUMAN",69,6.97542113469976,0.000216232589438998,0.0011290749486017,0.29092,"Non-significant",2.94727722841712,"RALGAPA2","Ral GTPase-activating protein subunit alpha-2","RGPA2_HUMAN"
0.0943500000000004,14.232225,4.05165104927216,0.0045132256457861,0.0120716091644239,-3.66047903274722,"ACOX2_HUMAN",45,6.97416669179465,0.000216474432555936,0.00112960802992229,0.0943500000000004,"Non-significant",2.94707222905914,"ACOX2","Peroxisomal acyl-coenzyme A oxidase 2","ACOX2_HUMAN"
-0.548499999999999,10.865525,-7.57194251655006,0.000107961267294179,0.000633273529418611,0.472857042941811,"RM01_HUMAN",13,-6.97238277184361,0.000216818877519208,0.00113067547547597,-0.548499999999999,"Up in BD",2.94666202764232,"MRPL1","Large ribosomal subunit protein uL1m","RM01_HUMAN"
-0.701279999999999,6.48368,-6.97523662097966,0.000183596814963676,0.000959284457240721,-0.120812533069612,"RASM_HUMAN",8,-6.97025141134241,0.000217231216258064,0.00113209537138229,-0.701279999999999,"Up in BD",2.94611698523223,"MRAS","Ras-related protein M-Ras","RASM_HUMAN"
-0.248400000000004,12.57845,-6.37314272796345,0.000325449818115269,0.00149043109338568,-0.75947389618621,"ENAH_HUMAN",28,-6.96657492032605,0.00021794455556662,0.00113508108417847,-0.248400000000004,"Non-significant",2.94497311366603,"ENAH","Protein enabled homolog","ENAH_HUMAN"
-0.696059999999999,10.427695,-6.95997910968148,0.000186191706569135,0.000970333697097561,-0.136488921017001,"INHBE_HUMAN",16,-6.95831442487799,0.000219556951007569,0.00114274232774899,-0.696059999999999,"Up in BD",2.94205168583602,"INHBE","Inhibin beta E chain","INHBE_HUMAN"
-0.26098,9.1742575,-6.55444724974009,0.000272790740145363,0.00129933267683852,-0.562738652061997,"CHKB_HUMAN",19,-6.9571588872814,0.000219783572780268,0.00114277155204608,-0.26098,"Non-significant",2.94204057940514,"CHKB","Choline/ethanolamine kinase","CHKB_HUMAN"
-0.142825000000002,10.8814375,-5.40282968272314,0.00089427203821713,0.00327818634236239,-1.88232918866877,"WDR44_HUMAN",49,-6.95684424607044,0.000219845325180211,0.00114277155204608,-0.142825000000002,"Non-significant",2.94204057940514,"WDR44","WD repeat-containing protein 44","WDR44_HUMAN"
0.418875,11.9557625,9.86104425475249,1.8523306212516e-05,0.000172199340572094,2.44943510559547,"ENOF1_HUMAN",26,6.95133388651452,0.000220929975417852,0.00114767158824068,0.418875,"Non-significant",2.94018236962069,"ENOSF1","Mitochondrial enolase superfamily member 1","ENOF1_HUMAN"
-0.148850000000001,13.95005,-5.37911527535723,0.000918006272001567,0.00333644096069634,-1.91132568593245,"AP2A1_HUMAN",55,-6.94573511530244,0.000222038199215211,0.00115247860151676,-0.148850000000001,"Non-significant",2.93836712956475,"AP2A1","AP-2 complex subunit alpha-1","AP2A1_HUMAN"
-0.358274999999997,11.0666125,-6.60446834166333,0.000259991069980604,0.0012486677472687,-0.50914351505573,"IMA5_HUMAN",11,-6.94521987544098,0.000222140499958321,0.00115247860151676,-0.358274999999997,"Non-significant",2.93836712956475,"KPNA1","Importin subunit alpha-5","IMA5_HUMAN"
0.164224999999998,15.2578625,5.75655438084806,0.000610340341568932,0.00242838406068764,-1.45883844545327,"GCDH_HUMAN",18,6.93754617483684,0.000223670404761067,0.00115950055868449,0.164224999999998,"Non-significant",2.93572903776896,"GCDH","Glutaryl-CoA dehydrogenase, mitochondrial","GCDH_HUMAN"
-0.338274999999999,15.6931375,-6.61168131828959,0.000258201398501103,0.00124228684766929,-0.501439243885297,"NB5R3_HUMAN",23,-6.93699432901747,0.00022378088228972,0.00115950055868449,-0.338274999999999,"Non-significant",2.93572903776896,"CYB5R3","NADH-cytochrome b5 reductase 3","NB5R3_HUMAN"
-0.258750000000003,10.933025,-6.45888629027448,0.000299249932053245,0.00139350501252224,-0.665945345974384,"SEPT8_HUMAN",17,-6.93332598253761,0.000224516834321816,0.00116256859181501,-0.258750000000003,"Non-significant",2.9345814142075,"SEPTIN8","Septin-8","SEPT8_HUMAN"
-0.8708425,7.15587125,-7.02725187092742,0.000175050233763309,0.000924187484982903,-0.0675608843395548,"CATIN_HUMAN",12,-6.92559423810465,0.000226076929685259,0.00116989745367858,-0.8708425,"Up in BD",2.93185220428232,"CACTIN","Splicing factor Cactin","CATIN_HUMAN"
-0.325520000000001,9.638845,-7.29235469858576,0.000137868004671577,0.000764325844828779,0.199321632950534,"PTN12_HUMAN",32,-6.9233071757454,0.000226540743029665,0.00117154755336454,-0.325520000000001,"Non-significant",2.93124007860379,"PTPN12","Tyrosine-protein phosphatase non-receptor type 12","PTN12_HUMAN"
0.311750000000002,12.77,6.46896111944515,0.000296329348884727,0.00138452608499147,-0.655013457456147,"JAM1_HUMAN",17,6.9194920456678,0.000227316830836798,0.00117436728551249,0.311750000000002,"Non-significant",2.93019605545193,"F11R","Junctional adhesion molecule A","JAM1_HUMAN"
-0.272100000000002,10.600725,-6.47489870677385,0.000294623032609042,0.00137734989738513,-0.648576414190378,"NUP50_HUMAN",23,-6.91850968005082,0.000227517151208228,0.00117436728551249,-0.272100000000002,"Non-significant",2.93019605545193,"NUP50","Nuclear pore complex protein Nup50","NUP50_HUMAN"
0.310474999999999,11.2628625,6.66340722237773,0.00024576364407561,0.00119453249252144,-0.446366965212595,"ST1E1_HUMAN",15,6.91848661529325,0.000227521856874003,0.00117436728551249,0.310474999999999,"Non-significant",2.93019605545193,"SULT1E1","Sulfotransferase 1E1","ST1E1_HUMAN"
0.186199999999998,14.658325,6.28419495992965,0.000355367653003539,0.00159984371064199,-0.857434544539513,"ISOC1_HUMAN",15,6.91311983445581,0.000228619768749041,0.0011792811683462,0.186199999999998,"Non-significant",2.9283826365477,"ISOC1","Isochorismatase domain-containing protein 1","ISOC1_HUMAN"
-0.109925,13.4508625,-5.0633593268765,0.00131057896874983,0.00444354438104232,-2.30482364831501,"DDX17_HUMAN",31,-6.91149542675501,0.000228953256836668,0.00118024819834872,-0.109925,"Non-significant",2.92802665384761,"DDX17","Probable ATP-dependent RNA helicase DDX17","DDX17_HUMAN"
-0.3768975,10.13830125,-7.07934354260113,0.000166935356237415,0.000888307099714962,-0.0145260616649718,"MINY3_HUMAN",9,-6.90972974322491,0.000229316369458682,0.00118136661206789,-0.3768975,"Non-significant",2.92761530739019,"MINDY3","Ubiquitin carboxyl-terminal hydrolase MINDY-3","MINY3_HUMAN"
-0.6802125,9.98186875,-6.88763603874183,0.000199067863411203,0.001017751764676,-0.21116773181542,"SPON2_HUMAN",7,-6.90774388938434,0.000229725534345427,0.00118272069688795,-0.6802125,"Up in BD",2.92711780323502,"SPON2","Spondin-2","SPON2_HUMAN"
-0.335000000000001,13.886675,-6.58493915222159,0.000264906641096219,0.00126721483077682,-0.530033300485515,"NEUR1_HUMAN",16,-6.89881286446283,0.000231575861652156,0.00119078524652395,-0.335000000000001,"Non-significant",2.92416655477181,"NEU1","Sialidase-1","NEUR1_HUMAN"
-0.3931,9.5638675,-6.65784711339235,0.000247067917717637,0.00120008026679789,-0.452271936386447,"INT3_HUMAN",40,-6.89872562186206,0.000231594019043778,0.00119078524652395,-0.3931,"Non-significant",2.92416655477181,"INTS3","Integrator complex subunit 3","INT3_HUMAN"
-0.681262500000003,8.87307875,-6.88349263106851,0.000199834985798582,0.00102102793312891,-0.215462489006377,"LIPG_HUMAN",13,-6.89772888248717,0.000231801579423798,0.00119078524652395,-0.681262500000003,"Up in BD",2.92416655477181,"LIPG","Endothelial lipase","LIPG_HUMAN"
1.2797375,8.66779625,6.98378223646141,0.000182161151107911,0.00095425054076814,-0.112043472972235,"PPR1A_HUMAN",6,6.89734665614485,0.000231881229497551,0.00119078524652395,1.2797375,"Up in BT",2.92416655477181,"PPP1R1A","Protein phosphatase 1 regulatory subunit 1A","PPR1A_HUMAN"
-0.186975000000002,12.3939875,-6.27742467745908,0.000357767693802792,0.00160123824419046,-0.864930275724809,"GLCNE_HUMAN",35,-6.89656988055447,0.000232043192424064,0.0011908603964214,-0.186975000000002,"Non-significant",2.92413914751592,"GNE","Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase","GLCNE_HUMAN"
0.527545000000001,6.354235,6.92961188537515,0.000191479524361166,0.000990863633425932,-0.16776611071937,"CBG_HUMAN",6,6.89289761725662,0.000232810608854443,0.0011922408003443,0.527545000000001,"Up in BT",2.92363602001602,"SERPINA6","Corticosteroid-binding globulin","CBG_HUMAN"
-0.22165,10.397675,-6.11044772606713,0.000423086175359692,0.00182001360054943,-1.0515872346098,"STRN_HUMAN",34,-6.89228601151538,0.000232938697162502,0.0011922408003443,-0.22165,"Non-significant",2.92363602001602,"STRN","Striatin","STRN_HUMAN"
-0.169900000000002,14.70195,-5.45704983649991,0.000842522486181631,0.00312579009564333,-1.81632078427509,"CKAP4_HUMAN",46,-6.89160977713754,0.000233080412902981,0.0011922408003443,-0.169900000000002,"Non-significant",2.92363602001602,"CKAP4","Cytoskeleton-associated protein 4","CKAP4_HUMAN"
-0.192074999999996,17.6321125,-5.75388779493415,0.000612063767339557,0.00243350291756303,-1.46196859861176,"HS90B_HUMAN",53,-6.89093722655912,0.000233221452842349,0.0011922408003443,-0.192074999999996,"Non-significant",2.92363602001602,"HSP90AB1","Heat shock protein HSP 90-beta","HS90B_HUMAN"
-0.355349999999998,13.42065,-6.82764824779341,0.000210503791610027,0.00106476980449553,-0.273533802506044,"SEPT9_HUMAN",43,-6.89063030932767,0.000233285848060874,0.0011922408003443,-0.355349999999998,"Non-significant",2.92363602001602,"SEPTIN9","Septin-9","SEPT9_HUMAN"
-0.532310000000001,7.547415,-6.81671753501894,0.000212665850282348,0.00107306791610019,-0.284941314901737,"PKHJ1_HUMAN",8,-6.89055600859101,0.000233301440326545,0.0011922408003443,-0.532310000000001,"Up in BD",2.92363602001602,"PLEKHJ1","Pleckstrin homology domain-containing family J member 1","PKHJ1_HUMAN"
-0.460157500000003,9.60663875,-7.69195888409847,9.74184593396303e-05,0.000584583078576267,0.587868043423317,"PCOC2_HUMAN",14,-6.89035005110094,0.000233344667344388,0.0011922408003443,-0.460157500000003,"Non-significant",2.92363602001602,"PCOLCE2","Procollagen C-endopeptidase enhancer 2","PCOC2_HUMAN"
0.153524999999998,11.4378375,5.4548240513641,0.000844580230661157,0.00313009720515091,-1.81902260340507,"MYO1D_HUMAN",58,6.8845336646064,0.000234569156872185,0.00119774004737705,0.153524999999998,"Non-significant",2.92163742922556,"MYO1D","Unconventional myosin-Id","MYO1D_HUMAN"
0.221549999999997,10.864575,6.69383742097499,0.000238760448641471,0.00116999829952337,-0.414112422710387,"NRDC_HUMAN",45,6.88366005141101,0.000234753697073229,0.00119792558929477,0.221549999999997,"Non-significant",2.9215701578752,"NRDC","Nardilysin","NRDC_HUMAN"
-0.420674999999999,13.2932875,-7.49856336824591,0.000115035903721608,0.000665118175809557,0.40183401380566,"ILF3_HUMAN",42,-6.87942115881694,0.000235651433425616,0.00120174797247903,-0.420674999999999,"Non-significant",2.9201866019157,"ILF3","Interleukin enhancer-binding factor 3","ILF3_HUMAN"
0.385574999999999,12.3130625,6.7039881324005,0.000236474248959361,0.00116054727039376,-0.403376822904425,"CRP_HUMAN",5,6.87625763748442,0.000236323938159369,0.00120441764952218,0.385574999999999,"Non-significant",2.91922288896638,"CRP","C-reactive protein","CRP_HUMAN"
