logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,C_vs_B2,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
-0.0947730541229248,14.33500587940215,,0.03524288404382489,0.18155723209652047,,CDC42_HUMAN,8,,0.03524288404382489,0.18155723209652047,0.0947730541229248,Non-significant,0.7409864468499345,CDC42,Cell division control protein 42 homolog,CDC42_HUMAN,P60953
-0.0606129169464111,15.401747584342974,,0.14366538649092872,0.39130166187376125,,DEST_HUMAN,8,,0.14366538649092872,0.39130166187376125,0.0606129169464111,Non-significant,0.40748830762942084,DSTN,Destrin,DEST_HUMAN,P60981
-0.0725512504577637,13.451042890548699,,0.21052104986521936,0.4792663411233235,,GMFB_HUMAN,8,,0.21052104986521936,0.4792663411233235,0.0725512504577637,Non-significant,0.3194230704400961,GMFB,Glia maturation factor beta,GMFB_HUMAN,P60983
-0.0312721729278564,12.967941403388991,,0.4648412750821053,0.7207374100287637,,RAB8A_HUMAN,8,,0.4648412750821053,0.7207374100287637,0.0312721729278564,Non-significant,0.14222293520793475,RAB8A,Ras-related protein Rab-8A,RAB8A_HUMAN,P61006
0.113616228103638,13.856998562812816,,0.08722611103649117,0.298706376514525,,SPCS3_HUMAN,8,,0.08722611103649117,0.298706376514525,-0.113616228103638,Non-significant,0.5247555063697128,SPCS3,Signal peptidase complex subunit 3,SPCS3_HUMAN,P61009
0.02716064453125,12.813886165618905,,0.32224084126930286,0.6005864608805094,,SRP54_HUMAN,8,,0.32224084126930286,0.6005864608805094,-0.02716064453125,Non-significant,0.22142446239871041,SRP54,Signal recognition particle subunit SRP54,SRP54_HUMAN,P61011
-0.0813655853271484,10.415212631225586,,0.23204211197736294,0.5058802451901901,,RAB4B_HUMAN,8,,0.23204211197736294,0.5058802451901901,0.0813655853271484,Non-significant,0.2959522796197065,RAB4B,Ras-related protein Rab-4B,RAB4B_HUMAN,P61018
0.0265834331512451,14.023936867713916,,0.4036355601218932,0.6702955455484738,,RAB2A_HUMAN,8,,0.4036355601218932,0.6702955455484738,-0.0265834331512451,Non-significant,0.1737336667022692,RAB2A,Ras-related protein Rab-2A,RAB2A_HUMAN,P61019
-0.016352653503418,12.418970346450816,,0.7040091721131596,0.8807981296645464,,RAB5B_HUMAN,8,,0.7040091721131596,0.8807981296645464,0.016352653503418,Non-significant,0.05512361624024335,RAB5B,Ras-related protein Rab-5B,RAB5B_HUMAN,P61020
-0.474090019861857,6.372813661893209,,0.3082400686725253,0.5858351316791178,,CKS1_HUMAN,5,,0.3082400686725253,0.5858351316791178,0.474090019861857,Non-significant,0.2322245878662896,CKS1B,Cyclin-dependent kinases regulatory subunit 1,CKS1_HUMAN,P61024
-0.0735456943511963,14.223974347114567,,0.0726167419505393,0.26970049143863484,,RAB10_HUMAN,8,,0.0726167419505393,0.26970049143863484,0.0735456943511963,Non-significant,0.5691182621904427,RAB10,Ras-related protein Rab-10,RAB10_HUMAN,P61026
0.0127143859863281,13.573791027069085,,0.7475083665489874,0.9079740877529416,,UB2D3_HUMAN,8,,0.7475083665489874,0.9079740877529416,-0.0127143859863281,Non-significant,0.04192654542879316,UBE2D3,Ubiquitin-conjugating enzyme E2 D3,UB2D3_HUMAN,P61077
0.0138037204742432,12.669856905937216,,0.7779517737703019,0.9276014883399315,,UBC12_HUMAN,8,,0.7779517737703019,0.9276014883399315,-0.0138037204742432,Non-significant,0.03263856320642964,UBE2M,NEDD8-conjugating enzyme Ubc12,UBC12_HUMAN,P61081
-0.0439376831054688,13.555910110473626,,0.3791521002850055,0.648981896452708,,UBE2K_HUMAN,8,,0.3791521002850055,0.648981896452708,0.0439376831054688,Non-significant,0.18776741780725942,UBE2K,Ubiquitin-conjugating enzyme E2 K,UBE2K_HUMAN,P61086
0.0175604820251465,14.890116691589375,,0.7570119169480823,0.9141846134119092,,UBE2N_HUMAN,8,,0.7570119169480823,0.9141846134119092,-0.0175604820251465,Non-significant,0.03896609257035645,UBE2N,Ubiquitin-conjugating enzyme E2 N,UBE2N_HUMAN,P61088
-0.0342113971710205,14.323294281959527,,0.3664895571662059,0.6358391765763141,,RAB14_HUMAN,8,,0.3664895571662059,0.6358391765763141,0.0342113971710205,Non-significant,0.19665271698943249,RAB14,Ras-related protein Rab-14,RAB14_HUMAN,P61106
0.0012745857238769,14.6461341381073,,0.9522781025939465,1.0,,ARP3_HUMAN,8,,0.9522781025939465,1.0,-0.0012745857238769,Non-significant,-0.0,ACTR3,Actin-related protein 3,ARP3_HUMAN,P61158
-0.0180449485778809,15.1305432319641,,0.6713219827964707,0.8629625236827531,,ARP2_HUMAN,8,,0.6713219827964707,0.8629625236827531,0.0180449485778809,Non-significant,0.06400806420505128,ACTR2,Actin-related protein 2,ARP2_HUMAN,P61160
-0.0417218208312988,13.947396755218499,,0.3534474076301545,0.6267678130103866,,ACTZ_HUMAN,8,,0.3534474076301545,0.6267678130103866,0.0417218208312988,Non-significant,0.20289331435868174,ACTR1A,Alpha-centractin,ACTZ_HUMAN,P61163
0.11442232131958,13.266488313674934,,0.17222777688896562,0.4310699512100082,,TM258_HUMAN,8,,0.17222777688896562,0.4310699512100082,-0.11442232131958,Non-significant,0.36545224965484013,TMEM258,Transmembrane protein 258,TM258_HUMAN,P61165
-0.0030632019042968,12.336971759796139,,0.9413014143478637,1.0,,CSN2_HUMAN,8,,0.9413014143478637,1.0,0.0030632019042968,Non-significant,-0.0,COPS2,COP9 signalosome complex subunit 2,CSN2_HUMAN,P61201
-0.0262537002563477,8.046420574188232,,0.8571688237372574,0.9696329760567178,,RPAB2_HUMAN,6,,0.8571688237372574,0.9696329760567178,0.0262537002563477,Non-significant,0.013392623091217998,POLR2F,"DNA-directed RNA polymerases I, II, and III subunit RPABC2",RPAB2_HUMAN,P61218
-0.0548672676086426,12.457089662551905,,0.044927361662218945,0.20837475263702862,,ABCE1_HUMAN,8,,0.044927361662218945,0.20837475263702862,0.0548672676086426,Non-significant,0.6811549027173265,ABCE1,ATP-binding cassette sub-family E member 1,ABCE1_HUMAN,P61221
-0.126539468765259,15.38822948932649,,0.05769995265778866,0.23867594168151005,,RAP1B_HUMAN,8,,0.05769995265778866,0.23867594168151005,0.126539468765259,Non-significant,0.6221913552770357,RAP1B,Ras-related protein Rap-1b,RAP1B_HUMAN,P61224
-0.101044893264771,12.16855227947236,,0.06319699708707327,0.2489541791846093,,RAP2B_HUMAN,8,,0.06319699708707327,0.2489541791846093,0.101044893264771,Non-significant,0.6038805788419042,RAP2B,Ras-related protein Rap-2b,RAP2B_HUMAN,P61225
-0.184350728988647,7.883443832397461,,0.22330230102948226,0.49586694945409915,,MAX_HUMAN,8,,0.22330230102948226,0.49586694945409915,0.184350728988647,Non-significant,0.30463483735932106,MAX,Protein max,MAX_HUMAN,P61244
0.0247514247894287,15.239661574363724,,0.7154515559380523,0.8876155618931227,,RS3A_HUMAN,8,,0.7154515559380523,0.8876155618931227,-0.0247514247894287,Non-significant,0.051775092216206076,RPS3A,Small ribosomal subunit protein eS1,RS3A_HUMAN,P61247
-0.0279252529144287,15.019684910774235,,0.7883495378915949,0.9341615392154274,,RL26_HUMAN,8,,0.7883495378915949,0.9341615392154274,0.0279252529144287,Non-significant,0.029578017213462458,RPL26,Large ribosomal subunit protein uL24,RL26_HUMAN,P61254
-0.146086454391479,12.449262976646441,,0.027159773392855916,0.1535737843126103,,PSME3_HUMAN,8,,0.027159773392855916,0.1535737843126103,0.146086454391479,Non-significant,0.8136829138623125,PSME3,Proteasome activator complex subunit 3,PSME3_HUMAN,P61289
-0.0697526931762695,14.241569042205814,,0.3800829299979154,0.6500498606277055,,RL15_HUMAN,8,,0.3800829299979154,0.6500498606277055,0.0697526931762695,Non-significant,0.18705333048793354,RPL15,Large ribosomal subunit protein eL15,RL15_HUMAN,P61313
0.0198016166687012,12.680742025375359,,0.6603862779838601,0.8565526998405921,,MGN_HUMAN,8,,0.6603862779838601,0.8565526998405921,-0.0198016166687012,Non-significant,0.0672459116875226,MAGOH,Protein mago nashi homolog,MGN_HUMAN,P61326
-0.120010375976563,13.980654478073124,,0.3660776161305815,0.6358132174455666,,RL27_HUMAN,8,,0.3660776161305815,0.6358132174455666,0.120010375976563,Non-significant,0.1966704481041509,RPL27,Large ribosomal subunit protein eL27,RL27_HUMAN,P61353
-0.0769209861755371,12.919757127761851,,0.2455109556582778,0.5213711991591038,,VA0D1_HUMAN,8,,0.2455109556582778,0.5213711991591038,0.0769209861755371,Non-significant,0.28285296317870795,ATP6V0D1,V-type proton ATPase subunit d 1,VA0D1_HUMAN,P61421
0.0972249507904053,15.95148837566375,,0.008059801542087339,0.07591954490723181,,PHS_HUMAN,8,,0.008059801542087339,0.07591954490723181,-0.0972249507904053,Non-significant,1.1196464039115113,PCBD1,Pterin-4-alpha-carbinolamine dehydratase,PHS_HUMAN,P61457
0.0895428657531738,11.119191408157334,,0.5757887322965372,0.8049040505126034,,RL37A_HUMAN,8,,0.5757887322965372,0.8049040505126034,-0.0895428657531738,Non-significant,0.09425588710604257,RPL37A,Large ribosomal subunit protein eL43,RL37A_HUMAN,P61513
-0.0313084125518799,15.91696989536285,,0.6036005563020234,0.8211938396513394,,RHOA_HUMAN,8,,0.6036005563020234,0.8211938396513394,0.0313084125518799,Non-significant,0.08555431723552381,RHOA,Transforming protein RhoA,RHOA_HUMAN,P61586
-0.263081669807434,8.050918519496918,,0.16589887735170747,0.4203730611618676,,RND3_HUMAN,8,,0.16589887735170747,0.4203730611618676,0.263081669807434,Non-significant,0.37636512271898265,RND3,Rho-related GTP-binding protein RhoE,RND3_HUMAN,P61587
-0.0288434028625488,9.035090923309326,,0.7033068280799544,0.8807981296645464,,NAA20_HUMAN,8,,0.7033068280799544,0.8807981296645464,0.0288434028625488,Non-significant,0.05512361624024335,NAA20,N-alpha-acetyltransferase 20,NAA20_HUMAN,P61599
-0.0180777311325073,8.148555338382723,,0.8883771761154855,0.983190910241494,,NCALD_HUMAN,8,,0.8883771761154855,0.983190910241494,0.0180777311325073,Non-significant,0.007362145225557978,NCALD,Neurocalcin-delta,NCALD_HUMAN,P61601
0.0921659469604492,17.718643665313735,,0.06489042691704285,0.2527051275750807,,CH10_HUMAN,8,,0.06489042691704285,0.2527051275750807,-0.0921659469604492,Non-significant,0.5973859458324777,HSPE1,"10 kDa heat shock protein, mitochondrial",CH10_HUMAN,P61604
0.0237619876861572,14.097128510475166,,0.6972014320455744,0.877686398564351,,S61A1_HUMAN,8,,0.6972014320455744,0.877686398564351,-0.0237619876861572,Non-significant,0.056660631817977425,SEC61A1,Protein transport protein Sec61 subunit alpha isoform 1,S61A1_HUMAN,P61619
0.637678027153015,8.094220340251923,,0.12120431234204833,0.3564803489215598,,LYSC_HUMAN,8,,0.12120431234204833,0.3564803489215598,-0.637678027153015,Non-significant,0.4479644057564496,LYZ,Lysozyme C,LYSC_HUMAN,P61626
0.0134170055389404,12.239578843116774,,0.8174206713810395,0.9470597469894739,,PFD3_HUMAN,8,,0.8174206713810395,0.9470597469894739,-0.0134170055389404,Non-significant,0.023622621873875566,VBP1,Prefoldin subunit 3,PFD3_HUMAN,P61758
-0.0818779468536377,9.47581994533539,,0.21632638491290623,0.4866600168703324,,STXB1_HUMAN,8,,0.21632638491290623,0.4866600168703324,0.0818779468536377,Non-significant,0.312774333160399,STXBP1,Syntaxin-binding protein 1,STXB1_HUMAN,P61764
0.0064268112182617,14.923287153244036,,0.9349836895500956,1.0,,B2MG_HUMAN,8,,0.9349836895500956,1.0,-0.0064268112182617,Non-significant,-0.0,B2M,Beta-2-microglobulin,B2MG_HUMAN,P61769
-0.0247883796691895,13.988991260528575,,0.7208159331835214,0.891162883848228,,DAD1_HUMAN,8,,0.7208159331835214,0.891162883848228,0.0247883796691895,Non-significant,0.050042909777592286,DAD1,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1,DAD1_HUMAN,P61803
-0.355607628822327,8.09384435415268,,0.03987715572673591,0.19374993358441403,,TGFB2_HUMAN,8,,0.03987715572673591,0.19374993358441403,0.355607628822327,Non-significant,0.7127584376935356,TGFB2,Transforming growth factor beta-2 proprotein,TGFB2_HUMAN,P61812
-0.130702257156372,14.878950953483574,,0.023676833077056772,0.14144081225633684,,NPC2_HUMAN,8,,0.023676833077056772,0.14144081225633684,0.130702257156372,Non-significant,0.8494252582880717,NPC2,NPC intracellular cholesterol transporter 2,NPC2_HUMAN,P61916
-0.041719913482666,13.733890295028694,,0.5119066599493617,0.7579479355240096,,COPZ1_HUMAN,8,,0.5119066599493617,0.7579479355240096,0.041719913482666,Non-significant,0.12036062562283963,COPZ1,Coatomer subunit zeta-1,COPZ1_HUMAN,P61923
-0.392217397689819,8.775410056114197,,0.26308462022085943,0.540029694592843,,RL37_HUMAN,8,,0.26308462022085943,0.540029694592843,0.392217397689819,Non-significant,0.2675823589858348,RPL37,Large ribosomal subunit protein eL37,RL37_HUMAN,P61927
0.164504289627075,11.89598643779755,,0.2773541102821975,0.5537001162954717,,SUMO2_HUMAN,8,,0.2773541102821975,0.5537001162954717,-0.164504289627075,Non-significant,0.25672538527174676,SUMO2,Small ubiquitin-related modifier 2,SUMO2_HUMAN,P61956
0.0002446174621582,13.73048281669616,,0.9968716872403376,1.0,,UFM1_HUMAN,8,,0.9968716872403376,1.0,-0.0002446174621582,Non-significant,-0.0,UFM1,Ubiquitin-fold modifier 1,UFM1_HUMAN,P61960
0.0146212577819824,9.735672235488892,,0.6237671852400384,0.8347502632701986,,DCAF7_HUMAN,8,,0.6237671852400384,0.8347502632701986,-0.0146212577819824,Non-significant,0.07844343530231103,DCAF7,DDB1- and CUL4-associated factor 7,DCAF7_HUMAN,P61962
0.07248854637146,10.093413949012746,,0.278067002136628,0.5545074851284159,,WDR5_HUMAN,8,,0.278067002136628,0.5545074851284159,-0.07248854637146,Non-significant,0.2560925870657196,WDR5,WD repeat-containing protein 5,WDR5_HUMAN,P61964
0.0142691135406494,12.31411492824554,,0.7315088316053406,0.8980052903518225,,AP1S1_HUMAN,8,,0.7315088316053406,0.8980052903518225,-0.0142691135406494,Non-significant,0.04672110479835701,AP1S1,AP-1 complex subunit sigma-1A,AP1S1_HUMAN,P61966
0.211382389068604,,,1.0,1.0,,LMO4_HUMAN,5,,1.0,1.0,-0.211382389068604,Non-significant,-0.0,LMO4,LIM domain transcription factor LMO4,LMO4_HUMAN,P61968
0.190166473388672,13.84168553352356,,0.28515178939330554,0.5613740873726626,,NTF2_HUMAN,8,,0.28515178939330554,0.5613740873726626,-0.190166473388672,Non-significant,0.25074763796234184,NUTF2,Nuclear transport factor 2,NTF2_HUMAN,P61970
0.0225667953491211,15.59664630889891,,0.42483317880993043,0.688041383417033,,HNRPK_HUMAN,8,,0.42483317880993043,0.688041383417033,-0.0225667953491211,Non-significant,0.1623854396000222,HNRNPK,Heterogeneous nuclear ribonucleoprotein K,HNRPK_HUMAN,P61978
0.0575640201568604,15.615458846092238,,0.3608406523447745,0.6324760534457895,,1433G_HUMAN,8,,0.3608406523447745,0.6324760534457895,-0.0575640201568604,Non-significant,0.19895591292404854,YWHAG,14-3-3 protein gamma,1433G_HUMAN,P61981
-0.0306766033172607,8.450245976448057,,0.7563098516915765,0.9137903521587842,,UBP46_HUMAN,8,,0.7563098516915765,0.9137903521587842,0.0306766033172607,Non-significant,0.039153431557531274,USP46,Ubiquitin carboxyl-terminal hydrolase 46,UBP46_HUMAN,P62068
-0.159127712249756,13.177331924438475,,0.0030479084106325555,0.04248379321259892,,RRAS2_HUMAN,8,,0.0030479084106325555,0.04248379321259892,0.159127712249756,Down,1.3717767137308594,RRAS2,Ras-related protein R-Ras2,RRAS2_HUMAN,P62070
0.0077741146087646,11.941227793693535,,0.9189391832958702,0.9991529833157129,,TIM10_HUMAN,8,,0.9189391832958702,0.9991529833157129,-0.0077741146087646,Non-significant,0.00036801054961500053,TIMM10,Mitochondrial import inner membrane translocase subunit Tim10,TIM10_HUMAN,P62072
-0.195860385894775,14.845837354660041,,0.0275095569033029,0.15507184647632646,,RS7_HUMAN,8,,0.0275095569033029,0.15507184647632646,0.195860385894775,Non-significant,0.8094670418370599,RPS7,Small ribosomal subunit protein eS7,RS7_HUMAN,P62081
-0.00297212600708,14.022183418273926,,0.927945188798557,1.0,,PP1A_HUMAN,8,,0.927945188798557,1.0,0.00297212600708,Non-significant,-0.0,PPP1CA,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit,PP1A_HUMAN,P62136
-0.003612995147705,13.53505873680114,,0.8845929393358029,0.98148084245952,,PP1B_HUMAN,8,,0.8845929393358029,0.98148084245952,0.003612995147705,Non-significant,0.00811817298227962,PPP1CB,Serine/threonine-protein phosphatase PP1-beta catalytic subunit,PP1B_HUMAN,P62140
-0.325194517771403,6.754659732182821,,0.0252774070563289,0.1468890231071613,,NCS1_HUMAN,5,,0.0252774070563289,0.1468890231071613,0.325194517771403,Non-significant,0.8330106574575885,NCS1,Neuronal calcium sensor 1,NCS1_HUMAN,P62166
0.107364654541016,14.595064163208,,0.004948200430862182,0.0561528098825442,,PRS4_HUMAN,8,,0.004948200430862182,0.0561528098825442,-0.107364654541016,Non-significant,1.250628506794314,PSMC1,26S proteasome regulatory subunit 4,PRS4_HUMAN,P62191
0.0672347545623779,14.99117624759674,,0.01275186932232055,0.09852294126083733,,PRS8_HUMAN,8,,0.01275186932232055,0.09852294126083733,-0.0672347545623779,Non-significant,1.00646263140171,PSMC5,26S proteasome regulatory subunit 8,PRS8_HUMAN,P62195
-0.037161111831665,14.691930651664725,,0.5934102102461357,0.8151917965469917,,RS8_HUMAN,8,,0.5934102102461357,0.8151917965469917,0.037161111831665,Non-significant,0.08874019937981965,RPS8,Small ribosomal subunit protein eS8,RS8_HUMAN,P62241
-0.0793678760528564,15.293599486351,,0.3734570289601796,0.6426131253316908,,RS15A_HUMAN,8,,0.3734570289601796,0.6426131253316908,0.0793678760528564,Non-significant,0.19205040825709277,RPS15A,Small ribosomal subunit protein uS8,RS15A_HUMAN,P62244
0.125095367431641,14.88164520263671,,0.027314063800058044,0.1542330365852829,,RS16_HUMAN,8,,0.027314063800058044,0.1542330365852829,-0.125095367431641,Non-significant,0.8118225908119296,RPS16,Small ribosomal subunit protein uS9,RS16_HUMAN,P62249
0.0071632862091064,10.5806382894516,,0.9266221547831062,1.0,,UB2G1_HUMAN,8,,0.9266221547831062,1.0,-0.0071632862091064,Non-significant,-0.0,UBE2G1,Ubiquitin-conjugating enzyme E2 G1,UB2G1_HUMAN,P62253
0.0480482578277588,11.247802376747135,,0.30847357439749457,0.5860066834734852,,UBE2H_HUMAN,8,,0.30847357439749457,0.5860066834734852,-0.0480482578277588,Non-significant,0.2320974307752502,UBE2H,Ubiquitin-conjugating enzyme E2 H,UBE2H_HUMAN,P62256
0.117733001708984,16.33086681365966,,0.04858147000154186,0.21709098173272284,,1433E_HUMAN,8,,0.04858147000154186,0.21709098173272284,-0.117733001708984,Non-significant,0.6633582173795914,YWHAE,14-3-3 protein epsilon,1433E_HUMAN,P62258
-0.0571403503417969,15.44736957550049,,0.4703048406639497,0.7244964625783112,,RS14_HUMAN,8,,0.4703048406639497,0.7244964625783112,0.0571403503417969,Non-significant,0.13996373067102624,RPS14,Small ribosomal subunit protein uS11,RS14_HUMAN,P62263
-0.0474574565887451,13.56008660793304,,0.7481470997090388,0.9083453880129626,,RS23_HUMAN,8,,0.7481470997090388,0.9083453880129626,0.0474574565887451,Non-significant,0.041748984533307436,RPS23,Small ribosomal subunit protein uS12,RS23_HUMAN,P62266
-0.0361418724060059,15.56841039657591,,0.5420839125404651,0.7801309792491418,,RS18_HUMAN,8,,0.5420839125404651,0.7801309792491418,0.0361418724060059,Non-significant,0.1078324757842934,RPS18,Small ribosomal subunit protein uS13,RS18_HUMAN,P62269
-0.137580871582031,13.335750102996826,,0.27757376271916956,0.5537668024287143,,RS29_HUMAN,8,,0.27757376271916956,0.5537668024287143,0.137580871582031,Non-significant,0.2566730831772424,RPS29,Small ribosomal subunit protein uS14,RS29_HUMAN,P62273
-0.0340731143951416,15.438006281852726,,0.5596965325179223,0.7926777358602054,,RS13_HUMAN,8,,0.5596965325179223,0.7926777358602054,0.0340731143951416,Non-significant,0.10090333977411212,RPS13,Small ribosomal subunit protein uS15,RS13_HUMAN,P62277
0.0168724060058594,14.906866550445564,,0.8090796811822007,0.9446189999190592,,RS11_HUMAN,8,,0.8090796811822007,0.9446189999190592,-0.0168724060058594,Non-significant,0.024743323340074574,RPS11,Small ribosomal subunit protein uS17,RS11_HUMAN,P62280
0.303189516067505,12.585029721260081,,0.011797197479851277,0.09371327163120695,,RUXE_HUMAN,8,,0.011797197479851277,0.09371327163120695,-0.303189516067505,Non-significant,1.0281989001682872,SNRPE,Small nuclear ribonucleoprotein E,RUXE_HUMAN,P62304
0.0716993808746338,12.45729768276215,,0.21996688204840756,0.4909353597708867,,RUXF_HUMAN,8,,0.21996688204840756,0.4909353597708867,-0.0716993808746338,Non-significant,0.30897568657942587,SNRPF,Small nuclear ribonucleoprotein F,RUXF_HUMAN,P62306
