"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.5469525,9.15785625,-6.48844436073254,0.000289210140129715,0.00151110896100096,-0.20250083797923,"BACD2_HUMAN",16,-6.36336056017841,0.000358748159586404,0.00184733873448372,-0.5469525,"Up in BDM",2.73345346350457,"TNFAIP1","BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 2","BACD2_HUMAN"
-0.220199999999998,13.575525,-8.11583873441888,6.79791936962519e-05,0.000505963004278825,1.40886560342918,"STRAP_HUMAN",19,-6.36316073926653,0.000358817495130451,0.00184733873448372,-0.220199999999998,"Non-significant",2.73345346350457,"STRAP","Serine-threonine kinase receptor-associated protein","STRAP_HUMAN"
-0.197474999999997,12.2948375,-5.55532882456355,0.000753679027275889,0.00314831399352507,-1.26387423848279,"AGFG1_HUMAN",18,-6.36130089774489,0.000359463558951261,0.00184919266246447,-0.197474999999997,"Non-significant",2.73301783849673,"AGFG1","Arf-GAP domain and FG repeat-containing protein 1","AGFG1_HUMAN"
0.242915,9.8113525,6.05843424988545,0.000443881567303682,0.00209328746121101,-0.677854120689828,"5NT3B_HUMAN",14,6.36080758150139,0.000359635143559834,0.00184919266246447,0.242915,"Non-significant",2.73301783849673,"NT5C3B","7-methylguanosine phosphate-specific 5'-nucleotidase","5NT3B_HUMAN"
-0.5356925,9.36644625,-6.26701865999502,0.0003596355186906,0.00178245183280826,-0.444433367261919,"WFS1_HUMAN",20,-6.35900674868426,0.000360262285830127,0.00185123970525424,-0.5356925,"Up in BDM",2.73253734357605,"WFS1","Wolframin","WFS1_HUMAN"
0.238075000000002,13.5796875,6.72276384785579,0.000231005982682422,0.00126963495673818,0.0471622947272738,"PIPNB_HUMAN",21,6.35548002101662,0.00036149402394634,0.00185638894254019,0.238075000000002,"Non-significant",2.73133102709209,"PITPNB","Phosphatidylinositol transfer protein beta isoform","PIPNB_HUMAN"
-0.288475,11.4248875,-9.11004499669351,3.14140311639913e-05,0.000278634065742722,2.26927080042833,"STX8_HUMAN",13,-6.35049348807773,0.000363243666591808,0.0018641895600391,-0.288475,"Non-significant",2.72950992852001,"STX8","Syntaxin-8","STX8_HUMAN"
0.222074999999998,12.3680375,5.60822898699409,0.000711801866387112,0.00301387872499058,-1.20068127832364,"COASY_HUMAN",20,6.34752028479668,0.000364291396559235,0.00186838030354587,0.222074999999998,"Non-significant",2.72853471968999,"COASY","Bifunctional coenzyme A synthase","COASY_HUMAN"
-0.503587500000002,10.36258125,-6.3422624959804,0.000333755681066933,0.00168139691145308,-0.361553577532826,"GIPC1_HUMAN",14,-6.34671815116033,0.000364574640519221,0.00186864731725863,-0.503587500000002,"Up in BDM",2.72847265829039,"GIPC1","PDZ domain-containing protein GIPC1","GIPC1_HUMAN"
-0.29655,10.457425,-6.09870868601421,0.000426034544929396,0.00202328861731158,-0.632359202568373,"U3IP2_HUMAN",15,-6.34452609096222,0.000365349944439274,0.00187143447458977,-0.29655,"Non-significant",2.7278253744391,"RRP9","U3 small nucleolar RNA-interacting protein 2","U3IP2_HUMAN"
1.2000225,7.07042375,6.45304438190752,0.000299353481389623,0.00155306430685001,-0.240781915483248,"NSE2_HUMAN",9,6.34121827353924,0.000366523374835928,0.00187625613603471,1.2000225,"Up in C",2.72670787444666,"NSMCE2","E3 SUMO-protein ligase NSE2","NSE2_HUMAN"
-0.439074999999999,8.8395475,-6.3774037141582,0.000322386696098289,0.00164407045082806,-0.323082803745319,"RL7L_HUMAN",11,-6.33918695299521,0.000367246066017493,0.00187760563677952,-0.439074999999999,"Non-significant",2.7263956196075,"RPL7L1","Ribosomal protein uL30-like","RL7L_HUMAN"
-0.906469999999999,10.36584,-6.36613113332166,0.000325985824081776,0.00165827489760902,-0.335407101635711,"EPCAM_HUMAN",9,-6.33917147491647,0.000367251578838108,0.00187760563677952,-0.906469999999999,"Up in BDM",2.7263956196075,"EPCAM","Epithelial cell adhesion molecule","EPCAM_HUMAN"
-0.210262500000004,9.22376125,-5.63521549664044,0.000691439318687921,0.00294152842787077,-1.16858897522296,"APC7_HUMAN",25,-6.33847041847786,0.000367501370976892,0.00187769505790532,-0.210262500000004,"Non-significant",2.72637493678891,"ANAPC7","Anaphase-promoting complex subunit 7","APC7_HUMAN"
-0.264749999999999,13.33405,-5.82335725392309,0.00056622981058201,0.00252032376919459,-0.947544534197507,"VPS29_HUMAN",11,-6.33682971753982,0.000368086710043429,0.00187846240451861,-0.264749999999999,"Non-significant",2.72619749246831,"VPS29","Vacuolar protein sorting-associated protein 29","VPS29_HUMAN"
-0.488664999999997,8.2784975,-6.47434283842677,0.000293203974601163,0.00152704106101882,-0.217732104935033,"RHG18_HUMAN",26,-6.33674671756328,0.000368116348974078,0.00187846240451861,-0.488664999999997,"Non-significant",2.72619749246831,"ARHGAP18","Rho GTPase-activating protein 18","RHG18_HUMAN"
0.480074999999999,9.65085,7.49052033988612,0.000115103462221179,0.000747294204926739,0.822206967690642,"TFR2_HUMAN",22,6.33538023583837,0.000368604698001258,0.00187941324482593,0.480074999999999,"Non-significant",2.72597771685784,"TFR2","Transferrin receptor protein 2","TFR2_HUMAN"
-1.064405,8.03363,-6.41942797840211,0.000309354938130356,0.00159268532796667,-0.277273196446698,"POP1_HUMAN",29,-6.33414099877453,0.000369048199992605,0.00187941324482593,-1.064405,"Up in BDM",2.72597771685784,"POP1","Ribonucleases P/MRP protein subunit POP1","POP1_HUMAN"
-0.239065,10.1376925,-6.17568593467347,0.000394105916926386,0.00191630584245813,-0.54597224151344,"MA1A2_HUMAN",21,-6.33355764345688,0.000369257179795392,0.00187941324482593,-0.239065,"Non-significant",2.72597771685784,"MAN1A2","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB","MA1A2_HUMAN"
-0.249949999999998,11.932475,-5.90043167552018,0.0005224026369335,0.00237624114481344,-0.858335201177311,"DHX15_HUMAN",46,-6.33340214814622,0.000369312906424216,0.00187941324482593,-0.249949999999998,"Non-significant",2.72597771685784,"DHX15","ATP-dependent RNA helicase DHX15","DHX15_HUMAN"
-0.360202499999998,9.18410125,-6.13727359641951,0.000409691936935832,0.00196297565278739,-0.588987183929933,"ATG9A_HUMAN",27,-6.33297718390928,0.000369465253745937,0.00187941324482593,-0.360202499999998,"Non-significant",2.72597771685784,"ATG9A","Autophagy-related protein 9A","ATG9A_HUMAN"
0.186624999999999,14.1583375,5.35914523130808,0.000934647793413026,0.00372522589455498,-1.50154899153101,"NDUV2_HUMAN",13,6.33210586055009,0.000369777838427456,0.00187982029434536,0.186624999999999,"Non-significant",2.72588366611106,"NDUFV2","NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial","NDUV2_HUMAN"
-2.2252275,9.95923625,-6.42689083422902,0.000307102782632998,0.0015841172891018,-0.269160391943366,"CO6A1_HUMAN",22,-6.3283623574446,0.000371124182197289,0.00188547879616637,-2.2252275,"Up in BDM",2.72457834724655,"COL6A1","Collagen alpha-1(VI) chain","CO6A1_HUMAN"
-0.981434999999999,10.1678075,-6.35974988292854,0.000328043115909601,0.00166347083180508,-0.342390548146662,"HEPC_HUMAN",2,-6.32620137613203,0.000371903873068812,0.00188825314448191,-0.981434999999999,"Up in BDM",2.72393978340558,"HAMP","Hepcidin","HEPC_HUMAN"
-0.201425000000004,11.3947875,-6.2426062039654,0.000368507496604078,0.00181514082574696,-0.471472687570603,"RT07_HUMAN",12,-6.32430765912438,0.000372588641864463,0.00189054236797894,-0.201425000000004,"Non-significant",2.72341358544068,"MRPS7","Small ribosomal subunit protein uS7m","RT07_HUMAN"
-0.232800000000001,11.58495,-5.94553613801767,0.000498514406857087,0.00228266849577877,-0.80648688566952,"TBCB_HUMAN",16,-6.32196624212659,0.000373437251579906,0.00189273369475264,-0.232800000000001,"Non-significant",2.72291048642463,"TBCB","Tubulin-folding cofactor B","TBCB_HUMAN"
-0.286150000000001,13.4131,-6.84250973471267,0.000206413035460794,0.00116348435539024,0.172298900855283,"ADRO_HUMAN",35,-6.32182411279018,0.000373488833741243,0.00189273369475264,-0.286150000000001,"Non-significant",2.72291048642463,"FDXR","NADPH:adrenodoxin oxidoreductase, mitochondrial","ADRO_HUMAN"
-0.797795000000002,9.6874275,-6.36145959684629,0.000327490492137672,0.00166171101566152,-0.340519004300257,"MTA2_HUMAN",27,-6.3203488052501,0.000374024729796608,0.00189426183643232,-0.797795000000002,"Up in BDM",2.72255999034952,"MTA2","Metastasis-associated protein MTA2","MTA2_HUMAN"
-0.334474999999998,11.1513375,-6.18715427476608,0.000389581630077507,0.00190271197336344,-0.533165488455478,"ANM1_HUMAN",21,-6.31748363558455,0.000375067945575938,0.00189835579467145,-0.334474999999998,"Non-significant",2.72162238770358,"PRMT1","Protein arginine N-methyltransferase 1","ANM1_HUMAN"
-0.764225,12.4450125,-6.31087395181323,0.000344290063671444,0.00172208947070314,-0.396043255657569,"PLP2_HUMAN",2,-6.31469906844973,0.000376084936076309,0.00190231197641102,-0.764225,"Up in BDM",2.72071825789118,"PLP2","Proteolipid protein 2","PLP2_HUMAN"
-1.5866575,6.33060625,-6.36572339163135,0.000326116846759896,0.00165827489760902,-0.335853173913509,"BAZ2A_HUMAN",9,-6.31158658883259,0.000377225343606947,0.00190688708716382,-1.5866575,"Up in BDM",2.71967502214722,"BAZ2A","Bromodomain adjacent to zinc finger domain protein 2A","BAZ2A_HUMAN"
0.374725,10.3063125,6.49298105603691,0.000287938209883899,0.00150847476421721,-0.197605724387994,"DYR_HUMAN",12,6.30968645347984,0.000377923453040508,0.00190922204432902,0.374725,"Non-significant",2.7191435598101,"DHFR","Dihydrofolate reductase","DYR_HUMAN"
0.274324999999997,12.8656375,7.99564201503661,7.50234363554474e-05,0.000540476324475117,1.29899614208009,"NT5D1_HUMAN",25,6.30729919119374,0.000378802583734706,0.0019124680101984,0.274324999999997,"Non-significant",2.71840582054585,"NT5DC1","5'-nucleotidase domain-containing protein 1","NT5D1_HUMAN"
0.669974999999997,9.597465,6.36297941646996,0.000327000119789233,0.00166026505543742,-0.338855626885008,"S5A2_HUMAN",5,6.30592276490027,0.000379310505433745,0.00191383696343381,0.669974999999997,"Up in C",2.7180950618031,"SRD5A2","3-oxo-5-alpha-steroid 4-dehydrogenase 2","S5A2_HUMAN"
-0.547530000000001,6.66962,-6.26631926057787,0.00035988635298071,0.00178245183280826,-0.445207002080472,"DGAT2_HUMAN",9,-6.29838534896271,0.00038210547822417,0.00192492946656423,-0.547530000000001,"Up in BDM",2.71558517932076,"DGAT2","Diacylglycerol O-acyltransferase 2","DGAT2_HUMAN"
-0.267275000000001,11.0044375,-5.8399663294068,0.000556450042933585,0.00248496447349843,-0.928254994547093,"NECT2_HUMAN",14,-6.29826618158108,0.000382149851794442,0.00192492946656423,-0.267275000000001,"Non-significant",2.71558517932076,"NECTIN2","Nectin-2","NECT2_HUMAN"
0.867400000000004,13.603,6.78349181142416,0.000218146984888538,0.00121857780155774,0.110828077218001,"APOC1_HUMAN",4,6.2980686812559,0.000382223406388171,0.00192492946656423,0.867400000000004,"Up in C",2.71558517932076,"APOC1","Apolipoprotein C-I","APOC1_HUMAN"
-0.355275000000002,11.2298125,-7.19016686709885,0.000150117293472477,0.000919937894721782,0.526555668258116,"PTN1_HUMAN",25,-6.29546931324163,0.000383192961428958,0.00192861065207364,-0.355275000000002,"Non-significant",2.71475543887914,"PTPN1","Tyrosine-protein phosphatase non-receptor type 1","PTN1_HUMAN"
-0.5723225,7.48274875,-6.22997136773674,0.000373194972064537,0.00183487527931731,-0.485495981953759,"S53A1_HUMAN",11,-6.29482543555677,0.000383433550749253,0.00192862065383087,-0.5723225,"Up in BDM",2.71475318663777,"XPR1","Solute carrier family 53 member 1","S53A1_HUMAN"
-2.021695,6.93691,-6.35295202681408,0.000330250683081446,0.00167256658605722,-0.349835356593247,"TGFB1_HUMAN",9,-6.29246538200258,0.000384316847835035,0.00193186136881255,-2.021695,"Up in BDM",2.71402404195774,"TGFB1","Transforming growth factor beta-1 proprotein","TGFB1_HUMAN"
0.191975000000001,11.3346125,5.64380434374968,0.000685095078676941,0.00292222877094761,-1.15839561367417,"C1R_HUMAN",30,6.28732859322703,0.000386247278444054,0.00194035845348868,0.191975000000001,"Non-significant",2.71211803296052,"C1R","Complement C1r subcomponent","C1R_HUMAN"
-0.228600000000002,11.598625,-6.40844120119419,0.000312704199353723,0.00160788043471765,-0.289229028469464,"NAA50_HUMAN",13,-6.2830297735477,0.000387871140725181,0.00194639142094941,-0.228600000000002,"Non-significant",2.71076981829967,"NAA50","N-alpha-acetyltransferase 50","NAA50_HUMAN"
-0.465605,9.246295,-6.1651536782333,0.000398312592141121,0.00192672691937563,-0.557748120930727,"PTH_HUMAN",13,-6.28287486127864,0.000387929800711307,0.00194639142094941,-0.465605,"Non-significant",2.71076981829967,"PTRH1","Peptidyl-tRNA hydrolase","PTH_HUMAN"
0.274125,14.5607625,5.81411932018533,0.000571751977495241,0.00253758415762386,-0.958288958793996,"SARDH_HUMAN",63,6.28043664618992,0.000388854378839585,0.00194982006461561,0.274125,"Non-significant",2.71000546481705,"SARDH","Sarcosine dehydrogenase, mitochondrial","SARDH_HUMAN"
0.405099999999997,16.854975,7.32985142585518,0.000132533203363314,0.000827932559395138,0.665221543899358,"PARK7_HUMAN",19,6.2794095184609,0.000389244606780768,0.00195056674309296,0.405099999999997,"Non-significant",2.70983918472104,"PARK7","Parkinson disease protein 7","PARK7_HUMAN"
0.240049999999998,14.7696,5.73502615518813,0.000621562491137152,0.00270580301710726,-1.05073949757283,"ISOC2_HUMAN",11,6.27555406198407,0.000390713293222866,0.00195671347529147,0.240049999999998,"Non-significant",2.70847276412743,"ISOC2","Isochorismatase domain-containing protein 2","ISOC2_HUMAN"
-0.713999999999999,7.95351,-6.28763614131095,0.000352328155890595,0.00175361359856138,-0.421654546549463,"CHTOP_HUMAN",4,-6.27315205512548,0.000391631442257069,0.00196009718127795,-0.713999999999999,"Up in BDM",2.70772239586471,"CHTOP","Chromatin target of PRMT1 protein","CHTOP_HUMAN"
-0.335075000000003,12.3895875,-6.90369131486453,0.000194989377055801,0.00111463870915279,0.23560876705251,"GALT1_HUMAN",22,-6.27224872728839,0.000391977357177184,0.00196061446662326,-0.335075000000003,"Non-significant",2.70760779719359,"GALNT1","Polypeptide N-acetylgalactosaminyltransferase 1","GALT1_HUMAN"
-0.289472500000004,9.99628875,-5.89584981430991,0.000524899750778857,0.00238126395293922,-0.863616850376621,"HEAT1_HUMAN",67,-6.26911858243683,0.000393178644163255,0.00196423638504123,-0.289472500000004,"Non-significant",2.70680624845262,"HEATR1","HEAT repeat-containing protein 1","HEAT1_HUMAN"
-0.376350000000002,9.21448,-6.05946087424918,0.000443416412692395,0.00209231457314223,-0.676691871724043,"KI21A_HUMAN",37,-6.26909557635035,0.000393187488679538,0.00196423638504123,-0.376350000000002,"Non-significant",2.70680624845262,"KIF21A","Kinesin-like protein KIF21A","KI21A_HUMAN"
0.180375000000003,15.1592125,5.43837818731548,0.000856319941029551,0.00348345952860688,-1.40492564240567,"PCCB_HUMAN",36,6.26675108217421,0.000394089980482296,0.00196752891429178,0.180375000000003,"Non-significant",2.70607887664356,"PCCB","Propionyl-CoA carboxylase beta chain, mitochondrial","PCCB_HUMAN"
0.304167499999998,8.68726875,6.06816663034462,0.000439493676334319,0.0020798755186243,-0.666841392786925,"TBCD8_HUMAN",40,6.26432332536195,0.000395026967670748,0.00197098949363127,0.304167499999998,"Non-significant",2.70531569072316,"TBC1D8","TBC1 domain family member 8","TBCD8_HUMAN"
0.25775,16.113925,10.1739123127417,1.4840848504898e-05,0.000158048192971134,3.10486288596516,"ACOT1_HUMAN",33,6.26166378843358,0.000396056272697554,0.00197490613955233,0.25775,"Non-significant",2.70445354005936,"ACOT1","Acyl-coenzyme A thioesterase 1","ACOT1_HUMAN"
-0.178850000000002,10.52225,-5.33350426503329,0.000961672303664593,0.00381039079927495,-1.53300290488454,"EPS8_HUMAN",40,-6.25813320981946,0.000397427332261814,0.00198052103987191,-0.178850000000002,"Non-significant",2.70322053955015,"EPS8","Epidermal growth factor receptor kinase substrate 8","EPS8_HUMAN"
-0.201175000000003,12.0700875,-6.72345635829389,0.000230854646566101,0.00126963495673818,0.0478906874198994,"AP3B1_HUMAN",52,-6.24938157547895,0.000400848889387503,0.00199634108004879,-0.201175000000003,"Non-significant",2.69976525637118,"AP3B1","AP-3 complex subunit beta-1","AP3B1_HUMAN"
-0.198750000000002,15.861225,-6.73085156142435,0.000229245451689657,0.00126484026348635,0.0556656365491115,"BAP31_HUMAN",18,-6.24651598792034,0.000401976379979341,0.00200000206583866,-0.198750000000002,"Non-significant",2.69896955574509,"BCAP31","B-cell receptor-associated protein 31","BAP31_HUMAN"
-0.268725,10.3962625,-5.78465685333196,0.000589768047154335,0.00259928850880507,-0.992630840450037,"MYO5A_HUMAN",54,-6.24625599606586,0.000402078851538763,0.00200000206583866,-0.268725,"Non-significant",2.69896955574509,"MYO5A","Unconventional myosin-Va","MYO5A_HUMAN"
0.203850000000001,13.2567,8.2717653280901,5.9923684780079e-05,0.000457377850875711,1.54942814271216,"RMD3_HUMAN",20,6.2441800711009,0.000402898092933248,0.00200284457883115,0.203850000000001,"Non-significant",2.69835275074381,"RMDN3","Regulator of microtubule dynamics protein 3","RMD3_HUMAN"
-1.371015,7.45231,-6.29256331712682,0.000350606472102516,0.0017465941027087,-0.416218584776543,"NGAL_HUMAN",7,-6.24136145541181,0.000404013420776673,0.00200715456677188,-1.371015,"Up in BDM",2.69741918211572,"LCN2","Neutrophil gelatinase-associated lipocalin","NGAL_HUMAN"
-0.353074999999997,12.3765125,-6.13226196454846,0.000411775653707185,0.00196945716503857,-0.594612944544996,"SYNE1_HUMAN",131,-6.237008835262,0.000405742548877815,0.00201450677062615,-0.353074999999997,"Non-significant",2.69583126863766,"SYNE1","Nesprin-1","SYNE1_HUMAN"
-0.8580975,8.12165625,-6.26720224303605,0.000359569710360448,0.00178245183280826,-0.444230308396586,"B4GT4_HUMAN",10,-6.23525730475261,0.000406440699854262,0.00201673430136403,-0.8580975,"Up in BDM",2.69535131500109,"B4GALT4","Beta-1,4-galactosyltransferase 4","B4GT4_HUMAN"
0.275042499999998,9.99035375,5.83140634529999,0.000561466656284868,0.00250459988010518,-0.93819193148091,"HGFL_HUMAN",32,6.23402646710845,0.000406932109576579,0.00201793389061809,0.275042499999998,"Non-significant",2.69509306575523,"MST1","Hepatocyte growth factor-like protein","HGFL_HUMAN"
0.303474999999999,11.7658375,6.47020252254335,0.000294388270647996,0.00153118121537663,-0.222208629094045,"DCNL1_HUMAN",11,6.23299749852658,0.000407343433694901,0.00201873511622065,0.303474999999999,"Non-significant",2.69492066228993,"DCUN1D1","DCN1-like protein 1","DCNL1_HUMAN"
0.326024999999998,9.8369475,5.9766399397736,0.000482750406333138,0.00224014165082973,-0.77088532755843,"ATX3_HUMAN",11,6.22950941600194,0.000408741239586654,0.00202442122523219,0.326024999999998,"Non-significant",2.69369911793858,"ATXN3","Ataxin-3","ATX3_HUMAN"
-0.158675000000002,10.3188625,-5.04505956513771,0.00133339462346495,0.00490570265883805,-1.89315119859987,"PWP1_HUMAN",18,-6.21928736484305,0.000412868608966788,0.00204361112448166,-0.158675000000002,"Non-significant",2.68960174188337,"PWP1","Periodic tryptophan protein 1 homolog","PWP1_HUMAN"
