"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","DM_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.856986204783117,8.43808003834316,8.87235458311999,7.7523345255524e-05,0.000717245636719865,1.05595376878133,"CO8B_HUMAN",16,9.17733928446513,3.44024000801199e-05,0.000313289645622999,-0.411632378896083,"Non-significant",3.50405395852751,"C8B","Complement component C8 beta chain","CO8B_HUMAN"
0.439255793889327,12.0491625922067,8.56760583814665,9.55487931239899e-05,0.000832742113220251,0.817910958635448,"NMI_HUMAN",24,9.17426293323835,3.44786980841986e-05,0.000313632462169493,0.161334196726482,"Non-significant",3.50357899250721,"NMI","N-myc-interactor","NMI_HUMAN"
0.625447670618692,8.53227138519287,8.58522000192345,9.43848439096277e-05,0.000826147382397755,0.831864410425228,"MILK1_HUMAN",27,9.1720671085392,3.45332747494181e-05,0.000313777145931442,0.255672454833986,"Non-significant",3.5033786915882,"MICALL1","MICAL-like protein 1","MILK1_HUMAN"
-0.385697046915666,16.6603339059012,-8.65270005495573,9.00733963119924e-05,0.000797877224536579,0.885096259976718,"DCXR_HUMAN",22,-9.17025990269313,3.4578265664571e-05,0.000313834505148019,0.431969523429869,"Non-significant",3.50329930876835,"DCXR","L-xylulose reductase","DCXR_HUMAN"
0.517899513244631,12.4047854287284,8.11989100744411,0.000131451931862405,0.00105813588802733,0.454862423866581,"SYNE1_HUMAN",131,9.16569343141606,3.46922448527016e-05,0.00031451717847466,0.156345287958779,"Non-significant",3.50235562903268,"SYNE1","Nesprin-1","SYNE1_HUMAN"
0.403055588404348,11.5424611227853,9.04380086815943,6.91091376479565e-05,0.000660836211713021,1.18680857315481,"CTL1_HUMAN",18,9.16320908245242,3.4754432593676e-05,0.000314729314804785,0.0774420102437503,"Non-significant",3.50206280375019,"SLC44A1","Choline transporter-like protein 1","CTL1_HUMAN"
-0.241380532582635,16.3405489240374,-8.98705328741176,7.17726889823294e-05,0.000677292829637796,1.14373499057307,"BDH_HUMAN",20,-9.15440421500667,3.4975851285787e-05,0.00031638133481926,0.232906262079872,"Non-significant",3.49978914598381,"BDH1","D-beta-hydroxybutyrate dehydrogenase, mitochondrial","BDH_HUMAN"
0.345834096272766,12.0753895895822,8.97929473763458,7.21459065173845e-05,0.000679897660257907,1.13782772802452,"GCP60_HUMAN",19,9.15070199736843,3.50694279721118e-05,0.000316697687531079,-0.014231363932284,"Non-significant",3.49935510775584,"ACBD3","Golgi resident protein GCP60","GCP60_HUMAN"
-0.917243719100961,9.76488794599261,-8.59325129799048,9.38595234820926e-05,0.000823325593009405,0.838218519055538,"IBTK_HUMAN",35,-9.14993357248568,3.50888860106532e-05,0.000316697687531079,0.248306512832645,"Non-significant",3.49935510775584,"IBTK","Inhibitor of Bruton tyrosine kinase","IBTK_HUMAN"
-0.558807929356863,9.88873318263462,-11.5328549206171,1.5715819140245e-05,0.000231851193643542,2.87450451669592,"STMN1_HUMAN",9,-9.1415839137398,3.53011045507055e-05,0.000317918469638351,-0.233045339584301,"Non-significant",3.49768424078918,"STMN1","Stathmin","STMN1_HUMAN"
-0.295200347900391,14.3443269729614,-7.96395210548133,0.000147415743265082,0.00114902146095377,0.324486514704116,"MAOX_HUMAN",30,-9.14096382140444,3.53169228734281e-05,0.000317918469638351,-0.0152606964111506,"Non-significant",3.49768424078918,"ME1","NADP-dependent malic enzyme","MAOX_HUMAN"
-0.233012835184777,16.2180410112653,-7.2497576604168,0.000255528959892691,0.00172206144565556,-0.300637503923815,"SDHA_HUMAN",38,-9.13999362130778,3.53416883921362e-05,0.000317918469638351,-0.234086036682143,"Non-significant",3.49768424078918,"SDHA","Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial","SDHA_HUMAN"
-0.336530208587609,10.4392621176584,-7.54944984055594,0.000201804829781325,0.00146068278971191,-0.0325331598489882,"MYO5B_HUMAN",79,-9.11881197668705,3.5887298758895e-05,0.000322469038903293,0.117496569951376,"Non-significant",3.49151197677735,"MYO5B","Unconventional myosin-Vb","MYO5B_HUMAN"
-0.313938856124889,12.457983153207,-9.8973498366327,4.00714445667598e-05,0.000442366940428148,1.80778659619936,"GPX2_HUMAN",16,-9.10177709525866,3.63330071652263e-05,0.00032611285413567,-1.17105297247569,"Up in DM",3.48663208261027,"GPX2","Glutathione peroxidase 2","GPX2_HUMAN"
-0.611893733342493,8.44915390014649,-8.93193353891639,7.44729461917154e-05,0.000695755704043695,1.10167182909944,"PLPL4_HUMAN",16,-9.09607814085943,3.64835114276772e-05,0.000327101891407926,-0.181168556213378,"Non-significant",3.48531694463793,"PNPLA4","Patatin-like phospholipase domain-containing protein 4","PLPL4_HUMAN"
-0.411643822987878,9.72121047973633,-8.65498712565232,8.99312681998104e-05,0.000797499253508248,0.886894230136335,"PKHA1_HUMAN",21,-9.08887868749083,3.66746509571392e-05,0.00032845266872652,-0.132818619410198,"Non-significant",3.48352720507498,"PLEKHA1","Pleckstrin homology domain-containing family A member 1","PKHA1_HUMAN"
0.621062914530432,11.1934592383249,8.68285031751076,8.82201800002137e-05,0.000789215590431901,0.908766329095583,"CPVL_HUMAN",20,9.08705455363356,3.67232597554179e-05,0.000328525391020354,0.603819370269776,"Up in BD",3.48343105912129,"CPVL","Probable serine carboxypeptidase CPVL","CPVL_HUMAN"
0.246730804443308,13.3753192084176,6.86410545980822,0.000350359767938987,0.00216019692785482,-0.658780298226536,"SCRIB_HUMAN",76,9.07951957896707,3.69248219343727e-05,0.000329668164693268,-0.0918741226196289,"Non-significant",3.48192298966482,"SCRIB","Protein scribble homolog","SCRIB_HUMAN"
-0.341455618540474,15.64961542402,-9.08921403930426,6.70589477254675e-05,0.000647757502195765,1.22111098567449,"CAH2_HUMAN",18,-9.07837683742714,3.6955499580554e-05,0.000329668164693268,0.0607497692108172,"Non-significant",3.48192298966482,"CA2","Carbonic anhydrase 2","CAH2_HUMAN"
0.253586371739708,11.1402789524623,7.10291105227068,0.000287693252158462,0.0018779911890698,-0.435219996721289,"ITSN1_HUMAN",54,9.07772951894108,3.69728900506376e-05,0.000329668164693268,0.30552530288696,"Non-significant",3.48192298966482,"ITSN1","Intersectin-1","ITSN1_HUMAN"
0.98032267888386,10.9916892732893,10.1614388751452,3.41404361032555e-05,0.000398010773766976,1.99033786525838,"GPX3_HUMAN",6,9.07396840615111,3.70741170419822e-05,0.000330207887682375,-0.295276880264284,"Non-significant",3.4812125569484,"GPX3","Glutathione peroxidase 3","GPX3_HUMAN"
-0.468865553538015,12.1453417369298,-8.36408459311226,0.000110260236455273,0.000929157882821956,0.654902137854004,"ATTY_HUMAN",28,-9.06777299338927,3.72415447774648e-05,0.000330598290603471,0.00347956021626672,"Non-significant",3.48069939632839,"TAT","Tyrosine aminotransferase","ATTY_HUMAN"
-0.34536409378055,11.6125856127058,-8.12116737538809,0.000131329679040706,0.00105813588802733,0.455920969291533,"PALLD_HUMAN",29,-9.06740320273584,3.72515651680733e-05,0.000330598290603471,0.667090694109604,"Up in BD",3.48069939632839,"PALLD","Palladin","PALLD_HUMAN"
0.226582527160648,14.2744847706386,6.79985596487101,0.000369779792713781,0.00224412358869081,-0.719948054405116,"COPB_HUMAN",56,9.06694848844187,3.72638909520674e-05,0.000330598290603471,0.473058938980103,"Non-significant",3.48069939632839,"COPB1","Coatomer subunit beta","COPB_HUMAN"
-0.396319389343269,8.69245134081159,-7.88086820601225,0.000156819495968996,0.0012072423057803,0.254160543279639,"UN13B_HUMAN",55,-9.0648909128972,3.73197225966327e-05,0.000330598290603471,0.361686627070075,"Non-significant",3.48069939632839,"UNC13B","Protein unc-13 homolog B","UN13B_HUMAN"
0.220804611841823,12.5111460004534,7.19703653015293,0.0002665805032775,0.00178061675435417,-0.348707278817029,"ACSL3_HUMAN",35,9.06481919032679,3.73216704699014e-05,0.000330598290603471,0.104797681172675,"Non-significant",3.48069939632839,"ACSL3","Fatty acid CoA ligase Acsl3","ACSL3_HUMAN"
0.486030975977533,11.0098346982683,8.4947366973497,0.000100541727892168,0.00086879188510868,0.759926520339741,"AACS_HUMAN",24,9.06295432605663,3.73723576373085e-05,0.000330686270304385,0.4884250164032,"Non-significant",3.48058383609575,"AACS","Acetoacetyl-CoA synthetase","AACS_HUMAN"
-0.412749052047719,11.9671568189348,-9.25725416023147,6.00556530748361e-05,0.00059418484962558,1.34675982434213,"CCD25_HUMAN",16,-9.05458138390905,3.76008958815684e-05,0.000332346044861706,0.0583240985870361,"Non-significant",3.47840948525138,"CCDC25","Coiled-coil domain-containing protein 25","CCD25_HUMAN"
0.331617514292425,10.3708209991455,7.56324014028796,0.000199661978011878,0.00145437196348613,-0.0204025584923571,"DIP2B_HUMAN",61,9.04790034707803,3.77843871694782e-05,0.000333321464710391,0.118094285329187,"Non-significant",3.47713671842732,"DIP2B","Disco-interacting protein 2 homolog B","DIP2B_HUMAN"
-0.372580210367818,16.2781636374337,-10.8054101900372,2.3454260317422e-05,0.000310960568979676,2.41822170041856,"LGUL_HUMAN",13,-9.04757268231572,3.77934123161892e-05,0.000333321464710391,0.331052859624227,"Non-significant",3.47713671842732,"GLO1","Lactoylglutathione lyase","LGUL_HUMAN"
0.777229785919181,9.88236468178885,9.26021501450465,5.99399951841971e-05,0.000593837754486661,1.34895591564678,"S15A1_HUMAN",11,9.0393701963255,3.8020136149892e-05,0.000334956986666909,0.737554629643766,"Up in BD",3.47501095909026,"SLC15A1","Solute carrier family 15 member 1","S15A1_HUMAN"
0.283659934997573,14.3325778416225,8.6068685857255,9.29764529272887e-05,0.000818178819532021,0.84898057654547,"SRSF1_HUMAN",21,9.02694740980969,3.83664458889575e-05,0.000337641368701736,0.0477457046508416,"Non-significant",3.47154434789292,"SRSF1","Serine/arginine-rich splicing factor 1","SRSF1_HUMAN"
-0.296623309453322,13.7291113989694,-8.47129017580392,0.000102211246498278,0.000879007512767695,0.741179856984486,"SBDS_HUMAN",22,-9.02332786953362,3.84680173913522e-05,0.000338168464911627,-0.0530826250712,"Non-significant",3.47086689393939,"SBDS","Ribosome maturation protein SBDS","SBDS_HUMAN"
-0.133659044901544,12.5241231918335,-4.82613349472808,0.00242255821694884,0.00909591422613859,-2.83869936206522,"VWA8_HUMAN",112,-9.02152449014316,3.85187372084036e-05,0.000338247871979423,0.2905466556549,"Non-significant",3.47076492700085,"VWA8","von Willebrand factor A domain-containing protein 8","VWA8_HUMAN"
-0.301611582438166,17.1605063847133,-8.04870710253094,0.000138480511687138,0.00110267995272761,0.395606968866963,"PRDX6_HUMAN",27,-9.01699730195874,3.86463971517138e-05,0.000339002017825952,0.156943480173743,"Non-significant",3.46979771675837,"PRDX6","Peroxiredoxin-6","PRDX6_HUMAN"
-0.369609991709385,13.9114727292742,-8.3638841754722,0.000110275947887299,0.000929157882821956,0.654739974726997,"BGLR_HUMAN",24,-9.01453528500188,3.87160230373915e-05,0.000339246016118137,0.382035374641417,"Non-significant",3.46948524370675,"GUSB","Beta-glucuronidase","BGLR_HUMAN"
0.523185491561899,10.9859805788313,9.48860576102641,5.17413067559587e-05,0.000532777871850062,1.51653532301388,"CUTC_HUMAN",13,9.01154438799367,3.88007964508742e-05,0.00033962207378899,-0.117515643437692,"Non-significant",3.469004090474,"CUTC","Copper homeostasis protein cutC homolog","CUTC_HUMAN"
1.19062328338623,9.2243892124721,8.82381422944664,8.01145941482038e-05,0.00073369053828276,1.01851089444339,"DAF_HUMAN",11,9.0024820772715,3.90589403693656e-05,0.000341513191979561,-0.130318005879715,"Non-significant",3.46659251572103,"CD55","Complement decay-accelerating factor","DAF_HUMAN"
-0.18803842862445,13.5164788109916,-6.88897907276299,0.00034315507184341,0.00212871578970751,-0.635217325183077,"DHTK1_HUMAN",33,-9.00034209608715,3.91201815991348e-05,0.000341680466625813,0.00618084271748742,"Non-significant",3.46637984847401,"DHTKD1","2-oxoadipate dehydrogenase complex component E1","DHTK1_HUMAN"
-0.303680976231929,15.3420046397618,-8.70827477247794,8.66912945158569e-05,0.000778111906749627,0.928671943093216,"NIT2_HUMAN",20,-8.98316489807401,3.96157029217365e-05,0.000345636358609645,-0.0874560674031581,"Non-significant",3.46138057894491,"NIT2","Omega-amidase NIT2","NIT2_HUMAN"
0.906794071197526,12.3376908983503,9.55037439367374,4.97501275734868e-05,0.000518193241503558,1.56125003673473,"SATT_HUMAN",8,8.980550823478,3.96917328441303e-05,0.000345927733939069,-0.341455618540476,"Non-significant",3.46101461805543,"SLC1A4","Neutral amino acid transporter A","SATT_HUMAN"
0.274467945098904,9.96928923470635,7.59077394755262,0.00019546073041634,0.00143396778173434,0.00376429930629918,"OTU7B_HUMAN",34,8.97820186860436,3.97601924838739e-05,0.000346152577053812,-0.291020790735876,"Non-significant",3.46073243078349,"OTUD7B","OTU domain-containing protein 7B","OTU7B_HUMAN"
0.147210597991968,10.6715265001569,5.154507417995,0.00171414507295729,0.00707455397862435,-2.45110814343902,"SPTN2_HUMAN",105,8.96524329784347,4.0140273402725e-05,0.000348762084135481,-0.33741633097331,"Non-significant",3.45747073574003,"SPTBN2","Spectrin beta chain, non-erythrocytic 2","SPTN2_HUMAN"
0.400655031204222,9.480299949646,7.99210401907159,0.000144376751350545,0.00113404933248627,0.348178628447357,"TBD2B_HUMAN",37,8.9650526984216,4.01458943286344e-05,0.000348762084135481,-0.0298763116200664,"Non-significant",3.45747073574003,"TBC1D2B","TBC1 domain family member 2B","TBD2B_HUMAN"
-0.434943437576274,15.4101933070592,-12.6286696731178,8.96548022409543e-06,0.000159561790085497,3.51388792517826,"ARK73_HUMAN",10,-8.95467516567405,4.04532827148841e-05,0.000351056615987775,0.00795761744181611,"Non-significant",3.45462283786956,"AKR7A3","Aflatoxin B1 aldehyde reductase member 3","ARK73_HUMAN"
0.46207547187805,9.2556403023856,8.03671490528023,0.000139706389519119,0.00110592940932501,0.385581643288887,"BRE1B_HUMAN",44,8.9511252940794,4.05590417276362e-05,0.000351598359591924,-0.1459158261617,"Non-significant",3.45395315982647,"RNF40","E3 ubiquitin-protein ligase BRE1B","BRE1B_HUMAN"
-0.355126698811818,13.1926806313651,-10.1854377529905,3.36533149935779e-05,0.00039631784885035,2.0067162702071,"HACD3_HUMAN",14,-8.9226093496561,4.14200257085853e-05,0.000358678856562926,-0.511993408203123,"Up in DM",3.44529422340401,"HACD3","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3","HACD3_HUMAN"
0.24339588483174,13.3209716251918,7.3101552864394,0.000243504533160678,0.00165615740324035,-0.245906165553135,"CTNB1_HUMAN",35,8.91901203950971,4.15300991950687e-05,0.000359248640585062,-0.229991753896066,"Non-significant",3.44460486658281,"CTNNB1","Catenin beta-1","CTNB1_HUMAN"
0.267642498016379,10.6582152502877,7.3435541654513,0.000237132809770706,0.00162508075885094,-0.215794148557638,"ARVC_HUMAN",40,8.91231197171473,4.17359956834184e-05,0.000360645227875673,0.0438211758931928,"Non-significant",3.44291981010077,"ARVCF","Splicing regulator ARVCF","ARVC_HUMAN"
-0.264872550964355,16.9762020111084,-7.1513211930829,0.00027660586087137,0.00183364375417508,-0.390613848955905,"ACSL1_HUMAN",50,-8.90523686399859,4.19546703277405e-05,0.000362149143658816,0.0971468289693149,"Non-significant",3.44111253739876,"ACSL1","Long-chain-fatty-acid--CoA ligase 1","ACSL1_HUMAN"
0.840359528859457,7.8519468988691,9.33515371039047,5.70959709680286e-05,0.000572653533293676,1.40433580631128,"CCNH_HUMAN",9,8.88583760826144,4.25609258997481e-05,0.000366991873273705,-0.0329934755961325,"Non-significant",3.43534355272737,"CCNH","Cyclin-H","CCNH_HUMAN"
-0.592547496159888,11.4845733642578,-9.09438111513534,6.68301233860111e-05,0.000646316592555536,1.22500448558558,"SO2B1_HUMAN",13,-8.8719252745589,4.3001802577384e-05,0.000370399815406469,0.457030852635702,"Non-significant",3.43132923842631,"SLCO2B1","Solute carrier organic anion transporter family member 2B1","SO2B1_HUMAN"
0.262438297271753,12.1236938749041,7.78710874040622,0.000168264598761641,0.00126768705139457,0.174064439689737,"VATC1_HUMAN",27,8.86701756172473,4.31585554829316e-05,0.000371355799775724,0.276714642842615,"Non-significant",3.43020978895338,"ATP6V1C1","V-type proton ATPase subunit C 1","VATC1_HUMAN"
0.470348676045774,11.1239224842617,7.88937078220495,0.000155826317792177,0.00120073574792566,0.261385406331286,"COBL_HUMAN",62,8.86226121778946,4.33110899202647e-05,0.000372273499590072,0.239586512247723,"Non-significant",3.42913787807499,"COBL","Protein cordon-bleu","COBL_HUMAN"
0.165769100189207,13.6995692934309,6.06321763207621,0.000707329719823755,0.00363936166559921,-1.45407994733956,"SYYC_HUMAN",44,8.85541632463505,4.35316736018669e-05,0.000373773544556135,0.0379660129546835,"Non-significant",3.42739144094511,"YARS1","Tyrosine--tRNA ligase, cytoplasmic","SYYC_HUMAN"
-0.365574757258077,10.5758860451835,-8.43204703475816,0.000105077025901873,0.000894643219483519,0.709704771940267,"ESRP2_HUMAN",21,-8.85266010721605,4.36208537391362e-05,0.000374143348033141,-0.0346152782440257,"Non-significant",3.4269619717778,"ESRP2","Epithelial splicing regulatory protein 2","ESRP2_HUMAN"
0.717163085937498,9.08433750697545,11.8400963859382,1.33629033853115e-05,0.000208512688593111,3.05929783103313,"TXN4B_HUMAN",6,8.8472440121969,4.3796698800033e-05,0.000374932940807484,0.0079729557037318,"Non-significant",3.42604640171648,"TXNL4B","Thioredoxin-like protein 4B","TXN4B_HUMAN"
-0.59689903259277,7.44156006404332,-8.36128737271757,0.000110479751871585,0.000929909446769749,0.652638538775392,"AT133_HUMAN",23,-8.8469788754723,4.3805327567845e-05,0.000374932940807484,0.0906963348388761,"Non-significant",3.42604640171648,"ATP13A3","Polyamine-transporting ATPase 13A3","AT133_HUMAN"
-0.186500946680718,13.0698650905064,-6.17702854697091,0.000637474207679306,0.00338512154522898,-1.33655607159238,"IDE_HUMAN",56,-8.84393980247235,4.3904370270304e-05,0.000375384679002367,-0.227843602498341,"Non-significant",3.42552345670272,"IDE","Insulin-degrading enzyme","IDE_HUMAN"
-0.332739830017093,11.6173952647618,-9.79665132227064,4.26381266015387e-05,0.000463140239952992,1.7370352634089,"RM13_HUMAN",15,-8.83754117220694,4.41137283515798e-05,0.000376777675626019,0.119970560073851,"Non-significant",3.42391483740691,"MRPL13","Large ribosomal subunit protein uL13m","RM13_HUMAN"
-0.287197828292848,14.4862375259399,-8.99996797676403,7.11563320256858e-05,0.000673599483993307,1.15355832564967,"PDXK_HUMAN",18,-8.82479518065332,4.45341367072409e-05,0.000379968438740854,-0.0375459194183154,"Non-significant",3.42025247561987,"PDXK","Pyridoxal kinase","PDXK_HUMAN"
-0.615058422088618,9.14138644082206,-8.22873910203488,0.000121478058649667,0.000998655489243566,0.544641277550078,"ANO1_HUMAN",29,-8.8145254370735,4.48761636396414e-05,0.000382332717806625,0.0656611919403325,"Non-significant",3.41755853599904,"ANO1","Anoctamin-1","ANO1_HUMAN"
0.898955980936682,9.31946223122733,8.95486978942283,7.33354350581112e-05,0.000687117459655329,1.11920210626303,"TIMP3_HUMAN",10,8.81364924075081,4.49054818917566e-05,0.000382332717806625,0.0903745492299173,"Non-significant",3.41755853599904,"TIMP3","Metalloproteinase inhibitor 3","TIMP3_HUMAN"
