"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_I","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.281990051269553,16.4703707695008,-2.56652526331621,0.0353821664134129,0.429182892597344,-3.45818112328281,"Q3ZAQ7",2,-2.3321811645745,0.0448922281530834,0.414731499069415,0.281990051269553,"Non-significant",0.382232978495345,"VMA21","Vacuolar ATPase assembly integral membrane protein VMA21","Q3ZAQ7"
0.171257495880127,17.6265008449554,2.34405848702759,0.0494813624435983,0.471292291023914,-3.7508618314313,"Q8NET6;A0A087WU70",5,2.33296944824723,0.0448345681298062,0.414731499069415,-0.171257495880127,"Non-significant",0.382232978495345,"CHST13","Carbohydrate sulfotransferase 13","Q8NET6;A0A087WU70"
-0.0620589256286692,19.6420605182648,-1.99254279764544,0.0841975583058824,0.525727185734157,-4.21003037347428,"Q9Y2X3",28,-2.33320610221549,0.0448172720509339,0.414731499069415,0.0620589256286728,"Non-significant",0.382232978495345,"NOP58","Nucleolar protein 58","Q9Y2X3"
-0.178587436675997,19.2153875827789,-2.12028668758291,0.0694211265734247,0.507940914501179,-4.04431449434906,"Q96Q06;A0A0J9YXN7",20,-2.32892137149794,0.0451314484717794,0.416317343537582,0.178587436676001,"Non-significant",0.380575496281676,"PLIN4","Perilipin-4","Q96Q06;A0A0J9YXN7"
0.0598816871642924,20.7060825824738,2.05960436918946,0.0760912513038096,0.515876930933822,-4.123267953903,"P61163;R4GMT0;A0A1B0GVS3",20,2.32508417074286,0.0454146550278885,0.418303593844318,-0.0598816871642995,"Non-significant",0.378508404173729,"ACTR1A","Alpha-centractin","P61163;R4GMT0;A0A1B0GVS3"
-0.107927799224875,18.1102421283722,-2.22687448808374,0.0590799212898349,0.492030662559558,-3.90486908575428,"P36955;I3L107;I3L4N7;I3L4F9",10,-2.32278176708857,0.0455854263858933,0.41862503336792,0.107927799224878,"Non-significant",0.378174804835169,"SERPINF1","Pigment epithelium-derived factor","P36955;I3L107;I3L4N7;I3L4F9"
0.549352645874048,17.3601994514466,2.31912984040454,0.0513822662623375,0.471292291023914,-3.78366068649042,"Q5JP53",1,2.32332728481659,0.0455449076441866,0.41862503336792,-0.549352645874052,"Non-significant",0.378174804835169,"TUBB","Tubulin beta chain","Q5JP53"
0.0495243072509801,23.4268927574158,1.90712218588767,0.095752023711602,0.548859507079899,-4.31961571611184,"P07954",29,2.31992208077535,0.0457984144190972,0.419331099034884,-0.0495243072509766,"Non-significant",0.377442927631253,"FH","Fumarate hydratase, mitochondrial","P07954"
0.0454239845275524,21.0893623828888,1.79219993626266,0.113735363888516,0.574012437378609,-4.46497287414955,"P31948;F5GXD8;F5H783",45,2.32000638199557,0.0457921216825967,0.419331099034884,-0.0454239845275488,"Non-significant",0.377442927631253,"STIP1","Stress-induced-phosphoprotein 1","P31948;F5GXD8;F5H783"
0.31298446655272,18.100323677063,2.12072475767463,0.0693751409001531,0.507940914501179,-4.04374320505944,"P48775",13,2.31589552857984,0.04609997535417,0.419598298570746,-0.312984466552727,"Non-significant",0.377166281495721,"TDO2","Tryptophan 2,3-dioxygenase","P48775"
-0.0606522560119771,21.3565967082977,-1.94803585954513,0.0900375166235009,0.540605406582233,-4.26727172442566,"Q01581;D6RIW1",33,-2.31598842909839,0.0460929957247193,0.419598298570746,0.0606522560119735,"Non-significant",0.377166281495721,"HMGCS1","Hydroxymethylglutaryl-CoA synthase, cytoplasmic","Q01581;D6RIW1"
0.0580344200134491,19.6961514949799,2.17609946149002,0.0637992704441203,0.498044544013938,-3.97139841162105,"Q658P3;B8ZZX6",15,2.31715136067942,0.0460057126397212,0.419598298570746,-0.0580344200134491,"Non-significant",0.377166281495721,"STEAP3","Metalloreductase STEAP3","Q658P3;B8ZZX6"
0.101505756378181,18.1331889629364,2.13566514703181,0.0678247477073893,0.502931522711111,-4.02424912617716,"Q9Y5A7;H7C5N1;H3BM14;H3BM74",15,2.31690275693999,0.046024357723878,0.419598298570746,-0.101505756378177,"Non-significant",0.377166281495721,"NUB1","NEDD8 ultimate buster 1","Q9Y5A7;H7C5N1;H3BM14;H3BM74"
-0.0755791664123748,17.5189125537872,-2.19822762998938,0.0616979435422893,0.495466973098676,-3.94242436877255,"P36915;A0A140T8Y2",13,-2.31280082855265,0.0463330772165793,0.421097967269265,0.0755791664123748,"Non-significant",0.375616855007833,"GNL1","Guanine nucleotide-binding protein-like 1","P36915;A0A140T8Y2"
-0.101703643798828,19.862820148468,-2.19303566916428,0.0621846954153332,0.495466973098676,-3.94922552503134,"O15118;K7EQ23",11,-2.30619041041776,0.0468348923032137,0.421369655233486,0.101703643798825,"Non-significant",0.375336743144541,"NPC1","NPC intracellular cholesterol transporter 1","O15118;K7EQ23"
0.0353522300720002,22.5003559589386,1.66228355957058,0.137923196276519,0.592572410835045,-4.62563423831179,"P04424;A0A5F9ZHM8;A0A5F9ZHC6",40,2.30858339944275,0.0466526182959689,0.421369655233486,-0.0353522300719966,"Non-significant",0.375336743144541,"ASL","Argininosuccinate lyase","P04424;A0A5F9ZHM8;A0A5F9ZHC6"
0.0578026771545481,18.9273340702057,2.10158873797678,0.0714123071352883,0.511677484380984,-4.06868188472509,"P11387",17,2.30520667896823,0.046910026531998,0.421369655233486,-0.0578026771545481,"Non-significant",0.375336743144541,"TOP1","DNA topoisomerase 1","P11387"
0.117520332336447,20.096387386322,2.10991925405889,0.0705182865286556,0.508821233126013,-4.05782954360749,"P34949;H3BPP3;H3BMZ9;H3BT48;H3BP57;F5GX71;H3BPB8;H3BUZ9",17,2.31046898291865,0.0465094860548895,0.421369655233486,-0.117520332336447,"Non-significant",0.375336743144541,"MPI","Mannose-6-phosphate isomerase","P34949;H3BPP3;H3BMZ9;H3BT48;H3BP57;F5GX71;H3BPB8;H3BUZ9"
0.0819649696349707,21.9065587520599,2.13617261454078,0.0677726947544664,0.502931522711111,-4.02358664526103,"Q04760",15,2.3067156022995,0.0467948284125153,0.421369655233486,-0.0819649696349742,"Non-significant",0.375336743144541,"GLO1","Lactoylglutathione lyase","Q04760"
-0.43027639389037,15.3155906200409,-2.26329900587109,0.0559111118664728,0.481179149889952,-3.85705427714528,"Q12962;A0A087WWP5",2,-2.30936944220542,0.0465928980934568,0.421369655233486,0.430276393890376,"Non-significant",0.375336743144541,"TAF10","Transcription initiation factor TFIID subunit 10","Q12962;A0A087WWP5"
-0.125595569610599,17.9114272594452,-2.97635237587713,0.0192481092860479,0.382635665889795,-2.92587208737613,"Q96FZ7;I3L4G8;I3L4A1",4,-2.30563069513048,0.0468776269950478,0.421369655233486,0.125595569610599,"Non-significant",0.375336743144541,"CHMP6","Charged multivesicular body protein 6","Q96FZ7;I3L4G8;I3L4A1"
0.273274421691895,16.8790850639344,2.56158256407579,0.035645831026634,0.43005436700582,-3.46467187544718,"Q9H0F6",2,2.3060463512319,0.0468458876624182,0.421369655233486,-0.273274421691898,"Non-significant",0.375336743144541,"SHARPIN","Sharpin","Q9H0F6"
-0.0868611335754501,21.6413271427155,-2.09196884113034,0.0724586543873254,0.512786248888747,-4.08120545932733,"P10619;X6R8A1;X6R5C5",18,-2.3037582052882,0.0470208724999771,0.421504540952451,0.0868611335754466,"Non-significant",0.375197742273002,"CTSA","Lysosomal protective protein","P10619;X6R8A1;X6R5C5"
-0.0424504280090048,21.3187901973725,-1.68384982847965,0.133599033390774,0.590241470603009,-4.59927468586648,"P42704",100,-2.30158952985736,0.0471873152340927,0.421504540952451,0.0424504280090012,"Non-significant",0.375197742273002,"LRPPRC","Leucine-rich PPR motif-containing protein, mitochondrial","P42704"
-0.106314182281469,17.8356821537018,-2.80515721347075,0.0247763640655665,0.399664804638798,-3.14649630063336,"Q969T7;C9J758;E5RJR6",5,-2.30269189994991,0.047102637505338,0.421504540952451,0.106314182281476,"Non-significant",0.375197742273002,"NT5C3B","7-methylguanosine phosphate-specific 5'-nucleotidase","Q969T7;C9J758;E5RJR6"
-0.10353183746335,18.8286857604981,-2.11023117452504,0.0704850276006073,0.508821233126013,-4.05742306894966,"Q9Y2E5;H0YA68",16,-2.30144200738904,0.0471986584318713,0.421504540952451,0.10353183746335,"Non-significant",0.375197742273002,"MAN2B2","Epididymis-specific alpha-mannosidase","Q9Y2E5;H0YA68"
0.0857591629028249,23.4535002708435,2.06617501933329,0.07533952020662,0.515876930933822,-4.11473762572377,"P63104;H0YB80;B7Z2E6;E7EX29;B0AZS6",20,2.29543509675504,0.0476628257385097,0.423214462214458,-0.0857591629028249,"Non-significant",0.373439499875001,"YWHAZ","14-3-3 protein zeta/delta","P63104;H0YB80;B7Z2E6;E7EX29;B0AZS6"
0.0500030517577699,23.4390201568603,1.83836308727552,0.106153365348132,0.568055252273591,-4.40690628742821,"Q08257",40,2.29540896166525,0.0476648550433031,0.423214462214458,-0.0500030517577734,"Non-significant",0.373439499875001,"CRYZ","Quinone oxidoreductase","Q08257"
0.112783432006847,19.0921711921692,2.11271694669946,0.0702205332454094,0.507940914501179,-4.05418344218658,"Q96N76",15,2.29616703385668,0.0476060277374361,0.423214462214458,-0.11278343200685,"Non-significant",0.373439499875001,"UROC1","Urocanate hydratase","Q96N76"
-0.0385904312134002,21.6286387443543,-1.67771766956536,0.134815507294297,0.590845960081862,-4.6067832344752,"Q99424;C9J0G0;C9JY29",49,-2.2959485292983,0.0476229766152027,0.423214462214458,0.0385904312134002,"Non-significant",0.373439499875001,"ACOX2","Peroxisomal acyl-coenzyme A oxidase 2","Q99424;C9J0G0;C9JY29"
-0.124454021453879,17.0821087360382,-2.94071728029751,0.0202816925307054,0.382635665889795,-2.97153874345634,"O43660",4,-2.2813365986715,0.0487699688031951,0.424464050515944,0.124454021453875,"Non-significant",0.372159085923402,"PLRG1","Pleiotropic regulator 1","O43660"
0.115398406982454,21.0111479759216,2.13959396432179,0.0674227866914827,0.502215422114907,-4.01911962249886,"O75884",12,2.28969259047506,0.0481107624969925,0.424464050515944,-0.11539840698245,"Non-significant",0.372159085923402,"RBBP9","Serine hydrolase RBBP9","O75884"
0.245182991027818,18.2812190055847,2.09540593657038,0.0720830762924993,0.512629604315371,-4.07673196951004,"P09104;U3KQP4;F5H0C8",12,2.28222702867367,0.0486993017930669,0.424464050515944,-0.245182991027825,"Non-significant",0.372159085923402,"ENO2","Gamma-enolase","P09104;U3KQP4;F5H0C8"
-0.0587453842163015,23.3468599319458,-1.94756838693286,0.0901009010970388,0.540605406582233,-4.26787135022343,"P10909;H0YAS8;H0YC35",27,-2.28235524390425,0.0486891345714127,0.424464050515944,0.0587453842162979,"Non-significant",0.372159085923402,"CLU","Clusterin","P10909;H0YAS8;H0YC35"
0.0397129058837535,21.9943046569824,1.65584153015258,0.139239959754026,0.593358666669648,-4.63348205884447,"P22314",69,2.28526317972217,0.0484591006213014,0.424464050515944,-0.0397129058837535,"Non-significant",0.372159085923402,"UBA1","Ubiquitin-like modifier-activating enzyme 1","P22314"
0.0391764640808034,26.3857667446137,1.66892784925996,0.136577251954461,0.592251250206468,-4.61752737945231,"P23141;A0A140TA63;H3BQV8",55,2.28712959052771,0.0483120207145198,0.424464050515944,-0.0391764640807999,"Non-significant",0.372159085923402,"CES1","Liver carboxylesterase 1","P23141;A0A140TA63;H3BQV8"
0.0387768745422434,25.9033553600311,1.61274493891354,0.148353773983869,0.607412594876148,-4.68566269045117,"P31327;Q5R211",143,2.29005266054778,0.0480825543551802,0.424464050515944,-0.038776874542247,"Non-significant",0.372159085923402,"CPS1","Carbamoyl-phosphate synthase [ammonia], mitochondrial","P31327;Q5R211"
0.0409045219421529,18.8289272785187,1.85416342249793,0.103671171673987,0.565328991022218,-4.38692854327692,"P52306;H0Y8M2",25,2.28196679708424,0.0487199440781599,0.424464050515944,-0.0409045219421493,"Non-significant",0.372159085923402,"RAP1GDS1","Rap1 GTPase-GDP dissociation stimulator 1","P52306;H0Y8M2"
-0.0876383781432999,20.958934545517,-2.24247172046531,0.05770154446627,0.487064269864597,-3.88440232966372,"P61916;J3KMY5;G3V2V8;E7EMS2;G3V3E8;G3V3D1;H0YIZ1",10,-2.28340386460078,0.0486060592776631,0.424464050515944,0.0876383781432999,"Non-significant",0.372159085923402,"NPC2","NPC intracellular cholesterol transporter 2","P61916;J3KMY5;G3V2V8;E7EMS2;G3V3E8;G3V3D1;H0YIZ1"
-0.234408140182502,15.6790016889572,-2.40686750167449,0.0450014034126152,0.453843940799566,-3.66818501865525,"Q53R41",3,-2.29093630950795,0.0480133976399169,0.424464050515944,0.2344081401825,"Non-significant",0.372159085923402,"FASTKD1","FAST kinase domain-containing protein 1, mitochondrial","Q53R41"
0.0692610740661479,19.8312904834747,2.05442329936147,0.0766892072182169,0.515876930933822,-4.12999080669139,"Q8N5Z0",19,2.28585597460228,0.0484123385760459,0.424464050515944,-0.0692610740661479,"Non-significant",0.372159085923402,"AADAT","Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial","Q8N5Z0"
-0.229047298431375,15.5029978752136,-2.82450066650474,0.0240760347618953,0.398300825253062,-3.12142042328244,"Q8NBN3",2,-2.28684682296336,0.048334275559087,0.424464050515944,0.229047298431375,"Non-significant",0.372159085923402,"TMEM87A","Transmembrane protein 87A","Q8NBN3"
0.0585908889770437,22.7232961654663,1.95442375489101,0.0891757145964534,0.538078847119978,-4.2590745391714,"Q9UL46;A0A087X1Z3;H0YM70;H0YKU2",26,2.28240565844656,0.0486851373667713,0.424464050515944,-0.0585908889770472,"Non-significant",0.372159085923402,"PSME2","Proteasome activator complex subunit 2","Q9UL46;A0A087X1Z3;H0YM70;H0YKU2"
0.684471607208275,15.1127414703369,2.20643776811624,0.0609359875275856,0.49489164086733,-3.93166609337495,"Q9Y548",1,2.28915977687506,0.0481525333670874,0.424464050515944,-0.684471607208275,"Non-significant",0.372159085923402,"YIPF1","Protein YIPF1","Q9Y548"
0.0586862564087021,17.9786648750305,2.17555498351044,0.0638518646171715,0.498044544013938,-3.97211091185419,"Q9UN86",14,2.27925519420327,0.0489355484219009,0.425304441996831,-0.0586862564086985,"Non-significant",0.371300081371003,"G3BP2","Ras GTPase-activating protein-binding protein 2","Q9UN86"
-0.0933909416198482,21.0553424358368,-1.99626700459377,0.0837259945920931,0.525727185734157,-4.20522750984782,"P31513",41,-2.27724633212545,0.0490958812324098,0.42609692979452,0.0933909416198482,"Non-significant",0.370491595060523,"FMO3","Dimethylaniline monooxygenase [N-oxide-forming] 3","P31513"
-0.0333232879638814,19.9462194442749,-1.50636640836371,0.173248943237498,0.634339981493269,-4.81186091136436,"Q92616",121,-2.27518560454154,0.0492608900906494,0.426711990316311,0.0333232879638778,"Non-significant",0.369865153590071,"GCN1","eIF-2-alpha kinase activator GCN1","Q92616"
0.0807461738585999,22.0907027721405,2.06389894107454,0.0755990886955052,0.515876930933822,-4.1176930869939,"Q9BVL4;A0A087X0Q9",18,2.27463279604813,0.0493052478262274,0.426711990316311,-0.0807461738585999,"Non-significant",0.369865153590071,"SELENOO","Protein adenylyltransferase SelO, mitochondrial","Q9BVL4;A0A087X0Q9"
0.0804729461670028,20.1571998596192,2.02766943869872,0.0798512071793384,0.517449829581272,-4.16465546696924,"Q9HCS2",22,2.27352651780344,0.0493941342641369,0.426881704538025,-0.0804729461669993,"Non-significant",0.369692457958867,"CYP4F12","Cytochrome P450 4F12","Q9HCS2"
0.931629657745376,16.5095422267914,2.07385146068009,0.0744705427111552,0.515876930933822,-4.10476563325725,"P05109",6,2.2654087984678,0.0500512043355422,0.429510018251308,-0.931629657745376,"Non-significant",0.367026701866454,"S100A8","Protein S100-A8","P05109"
0.0833330154419052,20.5108389854431,2.24349491273762,0.0576122563411521,0.486977672941261,-3.88305926166879,"P08754",10,2.26819211944382,0.0498249533668627,0.429510018251308,-0.0833330154419016,"Non-significant",0.367026701866454,"GNAI3","Guanine nucleotide-binding protein G(i) subunit alpha","P08754"
-0.133381843566898,18.2008452415466,-2.15356049653523,0.0660129172093213,0.500086900895013,-4.00087440984468,"Q5JPH6;H3BTB7",9,-2.2661919929474,0.0499874381087647,0.429510018251308,0.133381843566898,"Non-significant",0.367026701866454,"EARS2","Probable glutamate--tRNA ligase, mitochondrial","Q5JPH6;H3BTB7"
0.262737274169968,18.0314130783081,2.54644243935999,0.0364660991348938,0.43005436700582,-3.48455982417525,"Q8N584",2,2.26723347392693,0.0499027662457871,0.429510018251308,-0.262737274169979,"Non-significant",0.367026701866454,"TTC39C","Tetratricopeptide repeat protein 39C","Q8N584"
-0.209970474243178,16.0475878715515,-2.19141808404178,0.0623371274056775,0.495466973098676,-3.95134410563611,"Q9BTC0",5,-2.2646081716237,0.0501164724314655,0.429510018251308,0.209970474243175,"Non-significant",0.367026701866454,"DIDO1","Death-inducer obliterator 1","Q9BTC0"
0.319463253021283,16.495148897171,2.80767020632875,0.0246841935006662,0.399664804638798,-3.1432366586487,"Q9Y312;A2A2Q9",1,2.26613587365936,0.0499920045814773,0.429510018251308,-0.319463253021272,"Non-significant",0.367026701866454,"AAR2","Protein AAR2 homolog","Q9Y312;A2A2Q9"
0.0857992172241495,19.8010940551758,2.76283766641757,0.0263835597028862,0.405745699038267,-3.20147251786788,"O75380",6,2.25225017486503,0.0511345720842683,0.429886137535781,-0.0857992172241495,"Non-significant",0.366646559276536,"NDUFS6","NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial","O75380"
0.131945133209271,19.9859850406647,2.0899680655818,0.0726781726364929,0.512786248888747,-4.08380898155918,"P00492",13,2.26003607472345,0.0504907996442362,0.429886137535781,-0.131945133209278,"Non-significant",0.366646559276536,"HPRT1","Hypoxanthine-guanine phosphoribosyltransferase","P00492"
0.108194828033426,25.1629984378815,1.99836399403618,0.0834616082119265,0.525727185734157,-4.20252231392124,"P00558",45,2.25885487955698,0.0505879518146707,0.429886137535781,-0.108194828033426,"Non-significant",0.366646559276536,"PGK1","Phosphoglycerate kinase 1","P00558"
-0.118422031402599,21.1447727680206,-2.12976884865785,0.0684324703076813,0.506827983216265,-4.03194490823796,"P0DJI8;P0DJI9;A0A3B3ISW8;A0A096LPE2;E9PR14;G3V1D9;E9PQD6",10,-2.2463782875225,0.051625404377877,0.429886137535781,0.118422031402599,"Non-significant",0.366646559276536,"SAA1","Serum amyloid A-1 protein","P0DJI8;P0DJI9;A0A3B3ISW8;A0A096LPE2;E9PR14;G3V1D9;E9PQD6"
0.0488448143005726,20.3910734653473,1.78506965450037,0.114951533223824,0.574012437378609,-4.47389967245206,"P48147;A0A499FJL1",46,2.25196838198225,0.0511580223223679,0.429886137535781,-0.0488448143005762,"Non-significant",0.366646559276536,"PREP","Prolyl endopeptidase","P48147;A0A499FJL1"
-0.299472332000697,17.3337981700897,-2.4010279986708,0.045399972280245,0.454508859448289,-3.67587268890294,"P52298;C9JQX9;B3KSB0",2,-2.2619179093222,0.0503363986947688,0.429886137535781,0.2994723320007,"Non-significant",0.366646559276536,"NCBP2","Nuclear cap-binding protein subunit 2","P52298;C9JQX9;B3KSB0"
-0.270108222961426,16.7333822250366,-2.27545945688441,0.0548916341010344,0.479126200174077,-3.84107785647841,"P54252;G3V5H3;G3V3A6;A0A087WXY4;G3V4U9;G3V4B1;A0A2R8Y3X7;A0A087X1A8;S4R399;E9PJN5;A0A0A0MS38;F5H211;D3VVH9;G3V390;G3V3R7;G3V3S5;D3VVP3;D6R9I5;G3V4F5;G3V4F4;G3V526",3,-2.25762227138572,0.0506895282554133,0.429886137535781,0.270108222961426,"Non-significant",0.366646559276536,"ATXN3","Ataxin-3","P54252;G3V5H3;G3V3A6;A0A087WXY4;G3V4U9;G3V4B1;A0A2R8Y3X7;A0A087X1A8;S4R399;E9PJN5;A0A0A0MS38;F5H211;D3VVH9;G3V390;G3V3R7;G3V3S5;D3VVP3;D6R9I5;G3V4F5;G3V4F4;G3V526"
0.0399537086487243,23.4429242610932,1.63049320528904,0.144535510184642,0.60299784276084,-4.66424216277754,"Q06278",91,2.25731851856875,0.0507145905564534,0.429886137535781,-0.0399537086487243,"Non-significant",0.366646559276536,"AOX1","Aldehyde oxidase","Q06278"
-0.0542840957642063,19.8413262367248,-1.80329559122059,0.111867167099567,0.572495197339109,-4.45105866734545,"Q14152",65,-2.25208884693283,0.0511479961805626,0.429886137535781,0.0542840957642028,"Non-significant",0.366646559276536,"EIF3A","Eukaryotic translation initiation factor 3 subunit A","Q14152"
0.0771141052245987,20.2299079895019,3.07309548370659,0.0167119077364685,0.376941392564781,-2.80266137977962,"Q4VC31;C9JBU9;H7C525;C9JQ41",6,2.25273642350277,0.0510941322378278,0.429886137535781,-0.0771141052245987,"Non-significant",0.366646559276536,"CCDC58","Coiled-coil domain-containing protein 58","Q4VC31;C9JBU9;H7C525;C9JQ41"
