"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV_vs_CTRL.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc"
-0.342468738555894,19.78,-1.8318024364,0.105184009605502,0.259751493216771,-5.49249230502011,"CALR_HUMAN",14,-1.9567011001522,0.0860959764441303,0.232005959656951,0.34,"Non-significant",0.635,"CALR","Calreticulin"
-0.951901435852015,18.92,-1.91982445602457,0.0919603754401151,0.244363330791836,-5.36541503896284,"K2C6A_HUMAN",15,-1.95624091589305,0.0861572362199486,0.232005959656951,0.95,"Non-significant",0.635,"KRT6A","Keratin, type II cytoskeletal 6A"
-1.15767312049865,16.03,-1.93420385856263,0.0899575757582006,0.242053476967875,-5.34445051870869,"PNPO_HUMAN",4,-1.95574362881846,0.0862234823214878,0.232005959656951,1.16,"Non-significant",0.635,"PNPO","Pyridoxine-5'-phosphate oxidase"
-1.05920696258542,14.49,-1.96502948802918,0.0858048094729947,0.240690512876835,-5.2993278083746,"TGM3_HUMAN",1,-1.94920264378607,0.0870994178786965,0.233687487161575,1.06,"Non-significant",0.631,"TGM3","Protein-glutamine gamma-glutamyltransferase E"
-0.950035333633426,13.72,-1.94676950296786,0.0882418585025458,0.240690512876835,-5.32608611288792,"TCPQ_HUMAN",2,-1.93926378172645,0.0884467889614288,0.236620576215777,0.95,"Non-significant",0.626,"CCT8","T-complex protein 1 subunit theta"
-0.485775470733678,16.85,-1.8974541134394,0.0951616307294566,0.249564727349645,-5.39791955413417,"PSB3_HUMAN",5,-1.93538245063957,0.088978386777171,0.237360682205004,0.49,"Non-significant",0.625,"PSMB3","Proteasome subunit beta type-3"
-1.14362025260925,13.64,-1.9415863008879,0.0889457168842594,0.240690512876835,-5.33366618781523,"DBLOH_HUMAN",1,-1.93186869459273,0.0894622865555164,0.237969682237674,1.14,"Non-significant",0.623,"DIABLO","Diablo homolog, mitochondrial"
0.287332057952881,22.76,1.7639872254216,0.116585200695102,0.270675366202343,-5.58878889965677,"AMBP_HUMAN",15,1.92491367169222,0.0904275637061793,0.239645429185219,-0.29,"Non-significant",0.62,"AMBP","Protein AMBP"
-0.817325353622424,14.41,-1.89285413723504,0.0958330249044551,0.250619511758561,-5.4045863596312,"KPYR_HUMAN",6,-1.92362808358012,0.0906070795630473,0.239645429185219,0.82,"Non-significant",0.62,"PKLR","Pyruvate kinase PKLR"
0.425539016723597,19.97,1.94256558959395,0.0888123197939066,0.240690512876835,-5.33223457496256,"THIK_HUMAN",3,1.92072675000295,0.0910134705301741,0.240038359953519,-0.43,"Non-significant",0.62,"ACAA1","3-ketoacyl-CoA thiolase, peroxisomal"
-0.839149236679027,16.51,-1.88070313170666,0.0976284305681585,0.252477969052654,-5.42216841591933,"CMBL_HUMAN",9,-1.91589193252088,0.0916945707834088,0.24115154067614,0.84,"Non-significant",0.618,"CMBL","Carboxymethylenebutenolidase homolog"
-0.540169239044179,18.18,-1.89088108514577,0.0961223926919278,0.250672122118165,-5.4074441202245,"1433G_HUMAN",4,-1.91174581760751,0.0922825385442283,0.242014206717399,0.54,"Non-significant",0.616,"YWHAG","14-3-3 protein gamma"
-0.635401725769022,20.4,-1.86112305348344,0.100589398179265,0.256500467941464,-5.45041121072943,"GSTA2_HUMAN",11,-1.90886257903992,0.0926935424911089,0.242409236121411,0.64,"Non-significant",0.615,"GSTA2","Glutathione S-transferase A2"
-0.699446201324427,16.11,-1.88170215780748,0.0974796103390953,0.252477969052654,-5.42072443814345,"1433T_HUMAN",4,-1.90256719706238,0.0935970438465622,0.242439523894822,0.7,"Non-significant",0.615,"YWHAQ","14-3-3 protein theta"
-1.08527827262877,13.57,-1.90545411895755,0.0940047111774449,0.247927439394338,-5.38631108670214,"ISOC2_HUMAN",2,-1.90559344148946,0.0931616760851798,0.242439523894822,1.09,"Non-significant",0.615,"ISOC2","Isochorismatase domain-containing protein 2"
-1.4628105163574,16.97,-1.87491270491369,0.0984952923289805,0.253312478337792,-5.43053219989476,"K1C16_HUMAN",14,-1.90152966692874,0.0937467546746895,0.242439523894822,1.46,"Non-significant",0.615,"KRT16","Keratin, type I cytoskeletal 16"
-0.664627552032474,16.35,-1.88238447394412,0.0973780936725943,0.252477969052654,-5.41973806514435,"METK1_HUMAN",4,-1.90324119395948,0.0934999117631933,0.242439523894822,0.66,"Non-significant",0.615,"MAT1A","S-adenosylmethionine synthase isoform type-1"
-0.502788066864003,17.51,-1.85238064068377,0.101938961480496,0.256500467941464,-5.46298531615939,"CLIC1_HUMAN",6,-1.89721401055454,0.0943719450651207,0.243380279378469,0.5,"Non-significant",0.614,"CLIC1","Chloride intracellular channel protein 1"
-1.08645701408387,15.99,-1.86276095640062,0.100338458428402,0.256500467941464,-5.44805292822436,"CAND1_HUMAN",7,-1.89005021322029,0.095418540247199,0.24405126640149,1.09,"Non-significant",0.613,"CAND1","Cullin-associated NEDD8-dissociated protein 1"
-0.224762439727797,20.68,-1.6509637065469,0.138199839460691,0.292418296677053,-5.7457338849867,"CATD_HUMAN",18,-1.8916151775317,0.0951889644441258,0.24405126640149,0.22,"Non-significant",0.613,"CTSD","Cathepsin D"
-0.445833683013923,18.63,-1.80216025524085,0.110031282047678,0.264018359758732,-5.53476628613651,"HS71A_HUMAN;HS71B_HUMAN",20,-1.89020159367784,0.0953963100841272,0.24405126640149,0.45,"Non-significant",0.613,"HSPA1A;HSPA1B","Heat shock 70 kDa protein 1A"
0.257461071014426,17.28,1.97819914850609,0.0840876607305462,0.240690512876835,-5.27997744006863,"IBP4_HUMAN",3,1.88182539444539,0.0966338135569575,0.246482412113774,-0.26,"Non-significant",0.608,"IGFBP4","Insulin-like growth factor-binding protein 4"
0.266071796417254,26.01,1.6282913764542,0.142960568489374,0.299092784862038,-5.77663107748526,"A2MG_HUMAN",32,1.84342373466039,0.102505713637908,0.25263429579086,-0.27,"Non-significant",0.598,"A2M","Alpha-2-macroglobulin"
-0.633270740509047,19.71,-1.79652691425463,0.110976089817363,0.264919845179397,-5.54276869153751,"BHMT1_HUMAN",19,-1.8481697915294,0.101762050810288,0.25263429579086,0.63,"Non-significant",0.598,"BHMT","Betaine--homocysteine S-methyltransferase 1"
-0.448871135711681,18.39,-1.77892328788481,0.113978161509377,0.269324031383834,-5.56770876920198,"COF1_HUMAN",11,-1.84682228960533,0.101972669502357,0.25263429579086,0.45,"Non-significant",0.598,"CFL1","Cofilin-1"
-0.280290603637702,16.22,-1.82346286442969,0.10652687070279,0.260556083611333,-5.50441354892126,"DLDH_HUMAN",4,-1.84299387296517,0.102573323103056,0.25263429579086,0.28,"Non-significant",0.598,"DLD","Dihydrolipoyl dehydrogenase, mitochondrial"
-1.2506809234619,16.26,-1.85264559330107,0.101897808403354,0.256500467941464,-5.46260457095262,"GPX3_HUMAN",1,-1.85039448940041,0.101415227431003,0.25263429579086,1.25,"Non-significant",0.598,"GPX3","Glutathione peroxidase 3"
-0.776047229766853,15.79,-1.83327287594681,0.104948909122894,0.259751493216771,-5.4903881181887,"ILEU_HUMAN",5,-1.85961108895741,0.0999903170635912,0.25263429579086,0.78,"Non-significant",0.598,"SERPINB1","Leukocyte elastase inhibitor"
-0.605097293853781,20.57,-1.79924465498875,0.110519324335183,0.264507688833048,-5.53890930092339,"PEBP1_HUMAN",17,-1.8522565597889,0.101125799976993,0.25263429579086,0.61,"Non-significant",0.598,"PEBP1","Phosphatidylethanolamine-binding protein 1"
-0.645746707916278,19.65,-1.794205407844,0.111367673651979,0.265174690971848,-5.54606350614261,"SBP1_HUMAN",28,-1.85092205846942,0.101333145919666,0.25263429579086,0.65,"Non-significant",0.598,"SELENBP1","Methanethiol oxidase"
-0.895382881164554,14.68,-1.82792467476315,0.105806405597918,0.259909666521534,-5.49803815925406,"SPRY4_HUMAN",5,-1.85269969346613,0.101057038004506,0.25263429579086,0.9,"Non-significant",0.598,"SPRYD4","SPRY domain-containing protein 4"
-0.644185543060331,19.04,-1.84127476096321,0.103678262821012,0.258086798626636,-5.47892590438732,"TRAP1_HUMAN",4,-1.86167304862673,0.0996741487162453,0.25263429579086,0.64,"Non-significant",0.598,"TRAP1","Heat shock protein 75 kDa, mitochondrial"
-0.689460992813128,16.78,-1.82915822835974,0.105608036973918,0.259909666521534,-5.49627447206875,"TXD17_HUMAN",6,-1.86183431664797,0.0996494609986287,0.25263429579086,0.69,"Non-significant",0.598,"TXNDC17","Thioredoxin domain-containing protein 17"
-1.22394347190855,14.36,-1.84669677809481,0.102825615432119,0.258034091556072,-5.47114815595041,"TXNL1_HUMAN",1,-1.84361234252724,0.102476062383328,0.25263429579086,1.22,"Non-significant",0.598,"TXNL1","Thioredoxin-like protein 1"
0.2317728996277,22.19,1.67179691700648,0.13395474004415,0.288459318770163,-5.71716337077047,"VTNC_HUMAN",11,1.85561342154094,0.100606014090338,0.25263429579086,-0.23,"Non-significant",0.598,"VTN","Vitronectin"
-0.559288978576653,16.12,-1.84213129105694,0.103543121830004,0.258086798626636,-5.47769782370832,"RLA2_HUMAN",3,-1.84086535041615,0.10290872508978,0.252791617568826,0.56,"Non-significant",0.597,"RPLP2","60S acidic ribosomal protein P2"
-0.236549854278547,17.28,-1.67579313837041,0.133154374292165,0.288459318770163,-5.71166372090026,"PDIA6_HUMAN",9,-1.83518655694178,0.103808658035038,0.253929091477323,0.24,"Non-significant",0.595,"PDIA6","Protein disulfide-isomerase A6"
-0.517037391662576,18.14,-1.81448378865615,0.107990889232013,0.262328126118879,-5.51722474504125,"PSB2_HUMAN",4,-1.83450431137371,0.103917275889216,0.253929091477323,0.52,"Non-significant",0.595,"PSMB2","Proteasome subunit beta type-2"
0.2611789703369,22.47,1.65104447595336,0.138183143978904,0.292418296677053,-5.74562344731233,"ANGT_HUMAN",16,1.81571178898776,0.106951823814429,0.255180750774781,-0.26,"Non-significant",0.593,"AGT","Angiotensinogen"
0.270877361297575,18.58,2.17845696341715,0.0617581533850208,0.220294409200974,-4.98109972426015,"GOLM1_HUMAN",2,1.81802917167812,0.106573139923779,0.255180750774781,-0.27,"Non-significant",0.593,"GOLM1","Golgi membrane protein 1"
-0.639519214630145,19.6,-1.79251461878875,0.111653691643446,0.265177517653184,-5.54846206852016,"GSTO1_HUMAN",7,-1.82936478565666,0.104738989346125,0.255180750774781,0.64,"Non-significant",0.593,"GSTO1","Glutathione S-transferase omega-1"
-0.265731334686279,16.47,-1.75970103578273,0.117343641436537,0.271758532779642,-5.59482433117771,"HEXA_HUMAN",5,-1.82510269686085,0.105425080886987,0.255180750774781,0.27,"Non-significant",0.593,"HEXA","Beta-hexosaminidase subunit alpha"
-0.472043991088874,19.33,-1.96222663874878,0.0861746173559662,0.240690512876835,-5.30344055789221,"HSP77_HUMAN",1,-1.8139464743024,0.107241147246748,0.255180750774781,0.47,"Non-significant",0.593,"HSPA7","Putative heat shock 70 kDa protein 7"
0.263086318969748,21.25,1.62196672086771,0.144315285601945,0.299619836468445,-5.78521300232645,"PLMN_HUMAN",25,1.81464239590352,0.107127002078925,0.255180750774781,-0.26,"Non-significant",0.593,"PLG","Plasminogen"
0.81947159767147,14.63,1.84491868540014,0.10310449380236,0.258038397123647,-5.47369976242927,"RELN_HUMAN",1,1.81398675918867,0.107234536580818,0.255180750774781,-0.82,"Non-significant",0.593,"RELN","Reelin"
0.471724033355702,15.38,1.96088533464775,0.0863521336491253,0.240690512876835,-5.30540802324579,"S10A6_HUMAN",1,1.81270824116157,0.107444526642013,0.255180750774781,-0.47,"Non-significant",0.593,"S100A6","Protein S100-A6"
-0.240453243255597,19.89,-1.68729219201431,0.130876015105823,0.286695458972991,-5.69580454148648,"SAP_HUMAN",7,-1.81341677423445,0.107328105752657,0.255180750774781,0.24,"Non-significant",0.593,"PSAP","Prosaposin"
-0.810399293899554,14.81,-1.80979270210614,0.108763326188923,0.262328126118879,-5.52390781731833,"ST1A1_HUMAN;ST1A2_HUMAN",3,-1.82004502805531,0.106244759857929,0.255180750774781,0.81,"Non-significant",0.593,"SULT1A1;SULT1A2","Sulfotransferase 1A1"
-0.274321556091273,19.46,-1.73333221236422,0.122112487168935,0.279770616399261,-5.63181504741574,"TBA1A_HUMAN;TBA1C_HUMAN",6,-1.82177036281863,0.105964465581102,0.255180750774781,0.27,"Non-significant",0.593,"TUBA1A;TUBA1C","Tubulin alpha-1A chain"
-0.594379186630279,14.81,-1.85257062841122,0.101909450523855,0.256500467941464,-5.46271229996671,"DDAH2_HUMAN",2,-1.81069088327241,0.107776657659664,0.255318239901138,0.59,"Non-significant",0.593,"DDAH2","N(G),N(G)-dimethylarginine dimethylaminohydrolase 2"
-0.415826320648172,22.84,-1.68963513102459,0.130416260195172,0.286362118494587,-5.69256707787442,"K2C1_HUMAN",51,-1.80831244776963,0.108169480808261,0.255598443229673,0.42,"Non-significant",0.592,"KRT1","Keratin, type II cytoskeletal 1"
-0.331595420837374,17.26,-1.70598993175119,0.127248560240496,0.28274083432912,-5.6699109019257,"KPYM_HUMAN",11,-1.80489011560816,0.108737086746152,0.256289184204221,0.33,"Non-significant",0.591,"PKM","Pyruvate kinase PKM"
-0.846271753311171,15.97,-1.77621562639437,0.114446661937132,0.269359386458789,-5.57153579732273,"BUP1_HUMAN",4,-1.79596514334533,0.110230573264109,0.258500412364951,0.85,"Non-significant",0.588,"UPB1","Beta-ureidopropionase"
-0.843249559402448,13.66,-1.8228309202162,0.106629288781867,0.260556083611333,-5.50531602117963,"TCTP_HUMAN",1,-1.79609375747668,0.110208914560256,0.258500412364951,0.84,"Non-significant",0.588,"TPT1","Translationally-controlled tumor protein"
-0.611487627029399,16.28,-1.7745830399215,0.114730021076597,0.269359386458789,-5.57384212532669,"LEG4_HUMAN",4,-1.79423767673632,0.110521868793009,0.258532311171586,0.61,"Non-significant",0.587,"LGALS4","Galectin-4"
-0.736908912658723,16.55,-1.81005330868047,0.108720277604126,0.262328126118879,-5.52353673175813,"CAZA1_HUMAN",2,-1.79157156786867,0.110972867477781,0.258936690781488,0.74,"Non-significant",0.587,"CAPZA1","F-actin-capping protein subunit alpha-1"
-0.505549669265722,15.29,-1.85266036214536,0.101895514936884,0.256500467941464,-5.46258334704601,"PNPH_HUMAN",2,-1.78845569704238,0.111502144269276,0.259143648526012,0.51,"Non-significant",0.586,"PNP","Purine nucleoside phosphorylase"
-0.682661533355699,15.87,-1.81257103013439,0.108305215395724,0.262328126118879,-5.51995056301056,"TARSH_HUMAN",2,-1.78777396370152,0.111618263221193,0.259143648526012,0.68,"Non-significant",0.586,"ABI3BP","Target of Nesh-SH3"
0.232272624969475,21.15,1.58660365754175,0.152109233468312,0.308096459373978,-5.83289040645439,"THRB_HUMAN",18,1.78395297928883,0.112271197007512,0.260011155258691,-0.23,"Non-significant",0.585,"F2","Prothrombin"
-0.52748823165895,18.98,-1.71760881250017,0.125041859533998,0.281179373267037,-5.65375540933598,"HPPD_HUMAN",20,-1.77797609288695,0.11329974335244,0.260545571102633,0.53,"Non-significant",0.584,"HPD","4-hydroxyphenylpyruvate dioxygenase"
-0.621253967285149,20.27,-1.74512847530489,0.119957072450395,0.276435728839894,-5.61529694635411,"RIDA_HUMAN",6,-1.77773440087415,0.113341521263766,0.260545571102633,0.62,"Non-significant",0.584,"RIDA","2-iminobutanoate/2-iminopropanoate deaminase"
-0.808097124099728,15.82,-1.77029812244888,0.115476877933446,0.269446048511373,-5.57989111254951,"TBCA_HUMAN",3,-1.78069109230545,0.112831432991803,0.260545571102633,0.81,"Non-significant",0.584,"TBCA","Tubulin-specific chaperone A"
-0.382032394409144,16.05,-1.89932947695388,0.094889206097145,0.249553251063395,-5.39519987860454,"RAP1A_HUMAN;RAP1B_HUMAN",2,-1.76884431405214,0.114888321119576,0.263344664837823,0.38,"Non-significant",0.579,"RAP1A;RAP1B","Ras-related protein Rap-1b"
-0.584683418273904,20.43,-1.72741519287427,0.123207253194089,0.279770616399261,-5.64008201868957,"SODC_HUMAN",8,-1.76749453883546,0.115124896443603,0.263344664837823,0.58,"Non-significant",0.579,"SOD1","Superoxide dismutase [Cu-Zn]"
-0.895917415618877,14.76,-1.76416814700704,0.116553288274669,0.270675366202343,-5.58853400447909,"A0A494BZZ2_HUMAN;B7Z596_HUMAN;F5H7S3_HUMAN;H0YK48_HUMAN;H0YKJ4_HUMAN;H7BYY1_HUMAN",2,-1.75935451740062,0.116561315156946,0.265976922576266,0.9,"Non-significant",0.575,"TPM1","Tropomyosin alpha-1 chain"
-0.348296642303474,22.01,-1.64333586190172,0.139784972489003,0.294916155194115,-5.75615191279086,"ACTB_HUMAN;ACTG_HUMAN",24,-1.75662592348466,0.11704656103563,0.266431169496753,0.35,"Non-significant",0.574,"ACTB;ACTG1","Actin, cytoplasmic 1"
0.222707271575928,24.22,1.48409848508652,0.176910504107387,0.333408257740846,-5.96796947047805,"HPT_HUMAN",42,1.75474989644201,0.117381285884971,0.266541407704654,-0.22,"Non-significant",0.574,"HP","Haptoglobin"
-0.451640605926524,18.36,-1.73079592595725,0.122580631100387,0.279770616399261,-5.63536014903863,"3HAO_HUMAN",4,-1.74984890997051,0.118259964958727,0.267362010597827,0.45,"Non-significant",0.573,"HAAO","3-hydroxyanthranilate 3,4-dioxygenase"
-0.58193206787108,17.81,-1.71786141737179,0.124994282940181,0.281179373267037,-5.65340362839836,"CYC_HUMAN",4,-1.73688242254931,0.1206144408712,0.267362010597827,0.58,"Non-significant",0.573,"CYCS","Cytochrome c"
-0.85368990898132,15.17,-1.72011045368419,0.124571435290953,0.281179373267037,-5.65027057229789,"DDB1_HUMAN",6,-1.74593510154963,0.118966073257627,0.267362010597827,0.85,"Non-significant",0.573,"DDB1","DNA damage-binding protein 1"
-0.665971994400001,13.92,-1.77211164830088,0.11516022499931,0.269382335362708,-5.57733172296561,"DEST_HUMAN",2,-1.74768300249325,0.11865024036587,0.267362010597827,0.67,"Non-significant",0.573,"DSTN","Destrin"
-0.62543582916263,16.28,-1.70634131459449,0.127181295146094,0.28274083432912,-5.66942304578983,"DPP3_HUMAN",8,-1.74286126262975,0.119523401232807,0.267362010597827,0.63,"Non-significant",0.573,"DPP3","Dipeptidyl peptidase 3"
-0.534056901931777,16.39,-1.71312690323401,0.125888816012419,0.281572401492234,-5.65999312499636,"ETFB_HUMAN",6,-1.7491077282536,0.118393383285674,0.267362010597827,0.53,"Non-significant",0.573,"ETFB","Electron transfer flavoprotein subunit beta"
-1.10760927200318,15.63,-1.71191989146646,0.126117821076543,0.281572401492234,-5.66167173890923,"FTCD_HUMAN",12,-1.73809930047454,0.120391629422367,0.267362010597827,1.11,"Non-significant",0.573,"FTCD","Formimidoyltransferase-cyclodeaminase"
-0.450081110000657,15.39,-1.81863068965564,0.10731239053648,0.261538836621632,-5.51131115528119,"RB11A_HUMAN;RB11B_HUMAN",2,-1.73906677856517,0.120214757711547,0.267362010597827,0.45,"Non-significant",0.573,"RAB11A;RAB11B","Ras-related protein Rab-11A"
0.743288993835423,13.17,1.77382915504291,0.114861091755252,0.269359386458789,-5.5749068253731,"RHOA_HUMAN;RHOB_HUMAN;RHOC_HUMAN",1,1.73824481026891,0.120365012196062,0.267362010597827,-0.74,"Non-significant",0.573,"RHOA;RHOB;RHOC","Rho-related GTP-binding protein RhoC"
-1.20080637931819,15.86,-1.73479770789323,0.121842751646558,0.279770616399261,-5.62976560676386,"SPB6_HUMAN",2,-1.74106965711953,0.119849368136628,0.267362010597827,1.2,"Non-significant",0.573,"SERPINB6","Serpin B6"
-1.3911485671997,14.06,-1.72970381688534,0.122782727805526,0.279770616399261,-5.6368859432263,"CLK1_HUMAN",1,-1.73384769016871,0.121171781815542,0.267959450998265,1.39,"Non-significant",0.572,"CLK1","Dual specificity protein kinase CLK1"
0.241729259490981,27.83,1.57873092366015,0.153895889333223,0.308096459373978,-5.84343232875993,"FETUA_HUMAN",13,1.73138610762433,0.121625626320176,0.268325730104464,-0.24,"Non-significant",0.571,"AHSG","Alpha-2-HS-glycoprotein"
-1.379989862442,15.54,-1.71603984310423,0.125337744259743,0.281179373267037,-5.65593985915521,"FILA2_HUMAN",2,-1.72557361146105,0.122703583032856,0.269857395685639,1.38,"Non-significant",0.569,"FLG2","Filaggrin-2"
-0.517003059387218,18.87,-1.66770150062403,0.134779595773384,0.288459318770163,-5.72279314860129,"HSP7C_HUMAN",19,-1.72452173188233,0.122899608776274,0.269857395685639,0.52,"Non-significant",0.569,"HSPA8","Heat shock cognate 71 kDa protein"
